num.trans.involved.in,sample,peak
16,WROL2019_046,209.154707
1,WROL2019_046,209.1994657
15,WROL2019_046,213.0769008
2,WROL2019_046,215.0561782
21,WROL2019_046,215.0925338
2,WROL2019_046,217.0484994
19,WROL2019_046,217.0717993
14,WROL2019_046,217.1082018
1,WROL2019_046,220.1469186
10,WROL2019_046,221.0819869
18,WROL2019_046,221.1547026
21,WROL2019_046,223.1339662
20,WROL2019_046,225.1496035
20,WROL2019_046,227.0925419
33,WROL2019_046,227.1289076
22,WROL2019_046,229.0718072
22,WROL2019_046,229.1081903
32,WROL2019_046,229.1445526
22,WROL2019_046,231.0874424
13,WROL2019_046,233.1547007
3,WROL2019_046,236.1054076
1,WROL2019_046,236.9659403
26,WROL2019_046,239.1289014
22,WROL2019_046,241.1081834
12,WROL2019_046,241.1364762
5,WROL2019_046,242.1761835
25,WROL2019_046,243.0874561
36,WROL2019_046,243.1238242
2,WROL2019_046,243.1335387
27,WROL2019_046,243.1601886
1,WROL2019_046,245.0489481
38,WROL2019_046,245.103084
24,WROL2019_046,245.1394872
3,WROL2019_046,247.1106915
22,WROL2019_046,247.1187463
1,WROL2019_046,250.9815745
28,WROL2019_046,253.1445529
19,WROL2019_046,255.087462
37,WROL2019_046,255.1238207
5,WROL2019_046,256.0957818
18,WROL2019_046,257.1031138
36,WROL2019_046,257.1394606
28,WROL2019_046,259.0823543
19,WROL2019_046,259.1187658
41,WROL2019_046,261.0979977
3,WROL2019_046,261.1344261
2,WROL2019_046,264.997232
1,WROL2019_046,265.0848927
22,WROL2019_046,265.1212311
9,WROL2019_046,267.0874727
36,WROL2019_046,267.1238131
4,WROL2019_046,268.0957799
21,WROL2019_046,269.1031087
1,WROL2019_046,269.1312485
22,WROL2019_046,269.1394928
36,WROL2019_046,271.0823405
21,WROL2019_046,271.1187635
20,WROL2019_046,271.1551372
15,WROL2019_046,271.1915145
1,WROL2019_046,272.7950683
16,WROL2019_046,273.0980262
45,WROL2019_046,273.1343806
13,WROL2019_046,275.0772881
12,WROL2019_046,275.1055913
17,WROL2019_046,275.1136798
26,WROL2019_046,275.1500455
1,WROL2019_046,275.9712155
1,WROL2019_046,277.0207873
7,WROL2019_046,277.1445832
1,WROL2019_046,278.1529028
23,WROL2019_046,279.0641005
37,WROL2019_046,279.1004977
3,WROL2019_046,280.1499055
27,WROL2019_046,281.1030904
6,WROL2019_046,281.1161723
16,WROL2019_046,281.1394996
35,WROL2019_046,283.0823289
4,WROL2019_046,283.0954516
28,WROL2019_046,283.1187437
12,WROL2019_046,283.1551497
37,WROL2019_046,285.0979951
2,WROL2019_046,285.1261574
46,WROL2019_046,285.1343822
35,WROL2019_046,285.1707566
38,WROL2019_046,287.0772513
41,WROL2019_046,287.1136419
32,WROL2019_046,287.1500424
1,WROL2019_046,288.987283
35,WROL2019_046,289.0928999
43,WROL2019_046,289.121202
47,WROL2019_046,289.1292921
2,WROL2019_046,289.9868583
15,WROL2019_046,290.1245628
1,WROL2019_046,290.9841325
2,WROL2019_046,291.0364299
4,WROL2019_046,291.0641351
25,WROL2019_046,291.1005016
13,WROL2019_046,291.1182712
28,WROL2019_046,291.1368672
26,WROL2019_046,291.1448855
15,WROL2019_046,291.2096212
12,WROL2019_046,292.1321162
24,WROL2019_046,293.0797669
33,WROL2019_046,293.1161473
10,WROL2019_046,293.1702798
18,WROL2019_046,293.175808
3,WROL2019_046,293.1791868
2,WROL2019_046,293.2066647
1,WROL2019_046,294.8434303
23,WROL2019_046,295.0823452
22,WROL2019_046,295.0954193
14,WROL2019_046,295.1131845
32,WROL2019_046,295.1187333
9,WROL2019_046,295.1318083
27,WROL2019_046,295.1551286
1,WROL2019_046,295.1825385
1,WROL2019_046,296.8590407
2,WROL2019_046,296.9326558
1,WROL2019_046,296.9357637
3,WROL2019_046,297.0924734
22,WROL2019_046,297.0980074
48,WROL2019_046,297.111023
30,WROL2019_046,297.1343928
2,WROL2019_046,297.1529781
21,WROL2019_046,297.1707794
2,WROL2019_046,299.1081279
43,WROL2019_046,299.1136424
27,WROL2019_046,299.1266545
45,WROL2019_046,299.1500218
31,WROL2019_046,299.1864047
17,WROL2019_046,300.1816725
11,WROL2019_046,301.0717574
39,WROL2019_046,301.0929094
41,WROL2019_046,301.1293023
31,WROL2019_046,301.1656906
3,WROL2019_046,302.1245095
1,WROL2019_046,303.0029335
34,WROL2019_046,303.1004927
43,WROL2019_046,303.1085463
44,WROL2019_046,303.1449361
30,WROL2019_046,303.1813308
1,WROL2019_046,304.0025054
1,WROL2019_046,304.8818593
1,WROL2019_046,305.0520713
25,WROL2019_046,305.0797598
41,WROL2019_046,305.1161359
24,WROL2019_046,305.1242263
27,WROL2019_046,305.1525209
9,WROL2019_046,306.1194619
1,WROL2019_046,306.8797612
30,WROL2019_046,307.0954094
18,WROL2019_046,307.113176
35,WROL2019_046,307.1317878
4,WROL2019_046,308.1997578
23,WROL2019_046,309.0615854
16,WROL2019_046,309.074685
16,WROL2019_046,309.0924336
30,WROL2019_046,309.0979622
32,WROL2019_046,309.1110439
19,WROL2019_046,309.1288267
37,WROL2019_046,309.1343469
35,WROL2019_046,309.1474054
33,WROL2019_046,309.1707405
1,WROL2019_046,309.1740961
3,WROL2019_046,310.9483025
36,WROL2019_046,311.0772131
25,WROL2019_046,311.0903261
14,WROL2019_046,311.1080683
42,WROL2019_046,311.1135911
44,WROL2019_046,311.1266842
21,WROL2019_046,311.141949
35,WROL2019_046,311.1499894
34,WROL2019_046,311.1630777
1,WROL2019_046,311.1686161
2,WROL2019_046,311.9478599
40,WROL2019_046,313.0928672
17,WROL2019_046,313.1237004
46,WROL2019_046,313.1292445
34,WROL2019_046,313.1423105
34,WROL2019_046,313.1656343
26,WROL2019_046,313.2020428
36,WROL2019_046,315.1085287
47,WROL2019_046,315.1448942
34,WROL2019_046,315.1812818
37,WROL2019_046,317.0878173
47,WROL2019_046,317.1242033
39,WROL2019_046,317.1605758
22,WROL2019_046,317.1969336
11,WROL2019_046,317.2252716
41,WROL2019_046,319.0953752
