num.trans.involved.in,sample,peak
44,WROL2019_058,201.0768413
6,WROL2019_058,201.1133055
1,WROL2019_058,202.9654455
30,WROL2019_058,203.0713945
1,WROL2019_058,203.2079631
2,WROL2019_058,204.074955
1,WROL2019_058,204.623241
30,WROL2019_058,205.0142391
21,WROL2019_058,205.1597799
1,WROL2019_058,207.0118067
48,WROL2019_058,207.066308
1,WROL2019_058,208.0151644
1,WROL2019_058,208.2340143
11,WROL2019_058,209.0092286
47,WROL2019_058,209.0455803
25,WROL2019_058,209.0819912
1,WROL2019_058,209.0944937
2,WROL2019_058,209.0948171
27,WROL2019_058,209.154707
1,WROL2019_058,210.1423667
1,WROL2019_058,210.7186189
28,WROL2019_058,211.0612573
33,WROL2019_058,211.0976304
41,WROL2019_058,211.133983
2,WROL2019_058,213.0405575
1,WROL2019_058,213.0756969
42,WROL2019_058,213.0769008
37,WROL2019_058,213.1132838
1,WROL2019_058,214.0746997
2,WROL2019_058,214.9349327
11,WROL2019_058,215.0561782
41,WROL2019_058,215.0925338
25,WROL2019_058,215.1289345
1,WROL2019_058,216.0437253
1,WROL2019_058,216.1251185
2,WROL2019_058,216.9328866
2,WROL2019_058,217.0484994
38,WROL2019_058,217.0717993
26,WROL2019_058,217.1082018
15,WROL2019_058,219.0663505
28,WROL2019_058,219.0874477
29,WROL2019_058,221.0819869
39,WROL2019_058,223.0612462
55,WROL2019_058,223.0976079
55,WROL2019_058,225.0404863
53,WROL2019_058,225.0768783
40,WROL2019_058,225.1132786
36,WROL2019_058,225.1496035
2,WROL2019_058,226.9713136
51,WROL2019_058,227.0561483
41,WROL2019_058,227.0925419
50,WROL2019_058,227.1289076
7,WROL2019_058,228.1605368
43,WROL2019_058,229.0718072
43,WROL2019_058,229.1081903
45,WROL2019_058,229.1445526
41,WROL2019_058,231.0874424
1,WROL2019_058,232.5655755
43,WROL2019_058,233.0819403
27,WROL2019_058,233.1547007
31,WROL2019_058,235.0248428
3,WROL2019_058,235.0386995
51,WROL2019_058,235.061225
40,WROL2019_058,235.0976172
54,WROL2019_058,237.0404904
61,WROL2019_058,237.0768772
50,WROL2019_058,237.1132636
1,WROL2019_058,237.801606
60,WROL2019_058,239.0197304
18,WROL2019_058,239.0350012
58,WROL2019_058,239.0561165
5,WROL2019_058,239.067398
62,WROL2019_058,239.0925097
41,WROL2019_058,239.1289014
33,WROL2019_058,241.0354243
47,WROL2019_058,241.0718073
59,WROL2019_058,241.1081834
17,WROL2019_058,241.1364762
48,WROL2019_058,241.1445558
2,WROL2019_058,242.0371117
2,WROL2019_058,242.1398639
