num.trans.involved.in,sample,peak
1,RC2_0194,201.0769921
7,RC2_0194,201.1133055
1,RC2_0194,201.8021074
1,RC2_0194,202.0131323
1,RC2_0194,203.1718235
4,RC2_0194,205.0144034
8,RC2_0194,205.0507905
1,RC2_0194,207.0122822
4,RC2_0194,207.030063
5,RC2_0194,207.0664452
2,RC2_0194,208.0746757
1,RC2_0194,208.8670657
19,RC2_0194,209.0092286
1,RC2_0194,209.0451975
4,RC2_0194,209.0457145
2,RC2_0194,209.0553342
27,RC2_0194,209.0819912
6,RC2_0194,209.0821175
1,RC2_0194,210.1702126
2,RC2_0194,211.0244244
5,RC2_0194,211.0248947
1,RC2_0194,211.0608213
33,RC2_0194,211.0612573
1,RC2_0194,211.0972271
36,RC2_0194,211.0976304
7,RC2_0194,211.1341298
3,RC2_0194,213.0405575
2,RC2_0194,213.0764557
47,RC2_0194,213.0769008
42,RC2_0194,213.1132838
3,RC2_0194,213.1134135
1,RC2_0194,213.1367597
12,RC2_0194,214.1448933
1,RC2_0194,215.0020468
13,RC2_0194,215.0328277
1,RC2_0194,215.0557092
18,RC2_0194,215.0561782
3,RC2_0194,215.0920904
46,RC2_0194,215.0925338
31,RC2_0194,215.1289345
4,RC2_0194,216.1242171
5,RC2_0194,217.0484994
43,RC2_0194,217.0506666
47,RC2_0194,217.0717993
32,RC2_0194,217.1082018
57,RC2_0194,219.029928
15,RC2_0194,219.0663505
4,RC2_0194,219.0664787
23,RC2_0194,219.0794172
42,RC2_0194,219.0874477
5,RC2_0194,220.0680117
5,RC2_0194,220.1469186
1,RC2_0194,220.6208243
1,RC2_0194,220.799359
22,RC2_0194,221.0092304
64,RC2_0194,221.0455807
1,RC2_0194,221.0815189
34,RC2_0194,221.0819869
6,RC2_0194,222.0903254
70,RC2_0194,223.0248397
44,RC2_0194,223.0612462
2,RC2_0194,223.0936815
61,RC2_0194,223.0976079
2,RC2_0194,223.2164454
3,RC2_0194,224.0873298
14,RC2_0194,225.0041481
75,RC2_0194,225.0404863
4,RC2_0194,225.0763488
70,RC2_0194,225.0768783
43,RC2_0194,225.1132786
29,RC2_0194,226.0721205
65,RC2_0194,227.0197526
4,RC2_0194,227.0556123
67,RC2_0194,227.0561483
3,RC2_0194,227.0920118
52,RC2_0194,227.0925419
3,RC2_0194,227.128386
53,RC2_0194,227.1289076
9,RC2_0194,228.1605368
1,RC2_0194,228.9506089
53,RC2_0194,229.0354136
25,RC2_0194,229.0506174
6,RC2_0194,229.071269
52,RC2_0194,229.0718072
5,RC2_0194,229.1076526
48,RC2_0194,229.1081903
44,RC2_0194,229.1445526
1,RC2_0194,230.9298643
54,RC2_0194,231.0299159
46,RC2_0194,231.0510635
1,RC2_0194,231.0868989
51,RC2_0194,231.0874424
6,RC2_0194,231.1028127
36,RC2_0194,231.1238449
27,RC2_0194,232.0251715
1,RC2_0194,232.9278249
61,RC2_0194,233.0091833
64,RC2_0194,233.0455705
22,RC2_0194,233.0586844
43,RC2_0194,233.0819403
6,RC2_0194,233.0820846
47,RC2_0194,233.1030858
40,RC2_0194,233.118313
26,RC2_0194,233.1547007
54,RC2_0194,235.0248428
11,RC2_0194,235.0557354
61,RC2_0194,235.061225
1,RC2_0194,235.07372
28,RC2_0194,235.0743229
44,RC2_0194,235.0976172
2,RC2_0194,236.096206
1,RC2_0194,236.9659403
2,RC2_0194,237.0398998
75,RC2_0194,237.0404904
14,RC2_0194,237.053581
16,RC2_0194,237.0713714
2,RC2_0194,237.0762874
74,RC2_0194,237.0768772
26,RC2_0194,237.0899743
58,RC2_0194,237.1132636
20,RC2_0194,238.0721488
1,RC2_0194,239.0191205
74,RC2_0194,239.0197304
61,RC2_0194,239.0561165
66,RC2_0194,239.0925097
1,RC2_0194,239.1283107
42,RC2_0194,239.1289014
39,RC2_0194,241.0354243
3,RC2_0194,241.0712017
59,RC2_0194,241.0718073
5,RC2_0194,241.1075768
60,RC2_0194,241.1081834
2,RC2_0194,241.1358758
19,RC2_0194,241.1364762
51,RC2_0194,241.1445558
4,RC2_0194,242.1398639
14,RC2_0194,242.1761835
41,RC2_0194,243.0510742
2,RC2_0194,243.0868382
65,RC2_0194,243.0874561
60,RC2_0194,243.1238242
13,RC2_0194,243.1335387
31,RC2_0194,243.1601886
2,RC2_0194,244.1368803
5,RC2_0194,244.1554408
61,RC2_0194,245.0455539
7,RC2_0194,245.0489481
28,RC2_0194,245.0586679
70,RC2_0194,245.0666936
46,RC2_0194,245.0819617
67,RC2_0194,245.103084
45,RC2_0194,245.1394872
39,RC2_0194,247.0248509
43,RC2_0194,247.0378953
68,RC2_0194,247.0612052
29,RC2_0194,247.0743194
59,RC2_0194,247.0823441
50,RC2_0194,247.0976109
1,RC2_0194,247.1100475
19,RC2_0194,247.1106915
42,RC2_0194,247.1187463
16,RC2_0194,247.1340276
28,RC2_0194,248.0200707
4,RC2_0194,248.0776662
10,RC2_0194,248.1140322
21,RC2_0194,249.0041346
76,RC2_0194,249.0404817
25,RC2_0194,249.0535931
15,RC2_0194,249.0713812
49,RC2_0194,249.0768876
24,RC2_0194,249.0899677
35,RC2_0194,249.1077186
31,RC2_0194,249.1132794
38,RC2_0194,249.1496328
2,RC2_0194,249.153002
18,RC2_0194,250.0357751
8,RC2_0194,250.0569005
3,RC2_0194,250.0803982
9,RC2_0194,250.1216041
10,RC2_0194,250.1449261
1,RC2_0194,250.9815745
42,RC2_0194,251.0197679
2,RC2_0194,251.0554802
51,RC2_0194,251.0561601
6,RC2_0194,251.0595492
44,RC2_0194,251.0692008
8,RC2_0194,251.0870086
2,RC2_0194,251.0918242
79,RC2_0194,251.092512
2,RC2_0194,251.0959062
17,RC2_0194,251.1056343
38,RC2_0194,251.1289264
30,RC2_0194,252.0514036
81,RC2_0194,253.0353938
10,RC2_0194,253.0662946
2,RC2_0194,253.0711226
43,RC2_0194,253.0718158
10,RC2_0194,253.0830242
19,RC2_0194,253.0848676
76,RC2_0194,253.1081745
41,RC2_0194,253.1445529
45,RC2_0194,254.0670389
15,RC2_0194,255.0147172
26,RC2_0194,255.029925
91,RC2_0194,255.0510446
1,RC2_0194,255.0867579
52,RC2_0194,255.087462
66,RC2_0194,255.1238207
1,RC2_0194,255.1931599
3,RC2_0194,255.2329784
9,RC2_0194,256.0252022
41,RC2_0194,256.0826991
1,RC2_0194,256.9642214
12,RC2_0194,257.0303694
50,RC2_0194,257.0455589
30,RC2_0194,257.0586547
1,RC2_0194,257.0602402
83,RC2_0194,257.0666978
4,RC2_0194,257.0779852
29,RC2_0194,257.0950369
2,RC2_0194,257.1023928
46,RC2_0194,257.1031138
11,RC2_0194,257.1314241
50,RC2_0194,257.1394606
20,RC2_0194,257.1758774
4,RC2_0194,257.1760152
30,RC2_0194,258.0619436
7,RC2_0194,258.1347653
1,RC2_0194,258.7641315
12,RC2_0194,259.0248868
38,RC2_0194,259.0378958
13,RC2_0194,259.0460167
50,RC2_0194,259.0612259
26,RC2_0194,259.0743343
75,RC2_0194,259.0823543
12,RC2_0194,259.0976503
4,RC2_0194,259.101016
35,RC2_0194,259.1106792
2,RC2_0194,259.1180437
39,RC2_0194,259.1187658
39,RC2_0194,259.1551052
26,RC2_0194,260.0200958
2,RC2_0194,260.0432248
