num.trans.involved.in,sample,peak
40,WROL2019_169,201.0768413
1,WROL2019_169,201.9437227
1,WROL2019_169,203.0562175
3,WROL2019_169,203.0925986
37,WROL2019_169,207.0299269
1,WROL2019_169,207.5975092
47,WROL2019_169,209.0455803
22,WROL2019_169,209.0819912
25,WROL2019_169,209.154707
25,WROL2019_169,211.0612573
33,WROL2019_169,211.0976304
37,WROL2019_169,211.133983
1,WROL2019_169,212.9740485
1,WROL2019_169,213.0153954
39,WROL2019_169,213.0769008
9,WROL2019_169,215.0561782
41,WROL2019_169,215.0925338
25,WROL2019_169,215.1289345
3,WROL2019_169,216.1242171
1,WROL2019_169,216.1285421
1,WROL2019_169,216.6934841
2,WROL2019_169,217.0484994
38,WROL2019_169,217.0717993
22,WROL2019_169,217.1082018
1,WROL2019_169,217.2043332
4,WROL2019_169,220.1469186
51,WROL2019_169,221.0455807
28,WROL2019_169,221.0819869
31,WROL2019_169,221.1547026
2,WROL2019_169,222.0903254
45,WROL2019_169,223.0248397
3,WROL2019_169,224.9815199
54,WROL2019_169,225.0404863
53,WROL2019_169,225.0768783
40,WROL2019_169,225.1132786
53,WROL2019_169,227.0561483
42,WROL2019_169,227.0925419
47,WROL2019_169,227.1289076
8,WROL2019_169,228.1605368
43,WROL2019_169,229.0718072
38,WROL2019_169,229.1081903
42,WROL2019_169,229.1445526
43,WROL2019_169,231.0874424
1,WROL2019_169,231.1234807
23,WROL2019_169,233.1547007
48,WROL2019_169,235.061225
40,WROL2019_169,235.0976172
24,WROL2019_169,235.1703306
1,WROL2019_169,235.8791339
6,WROL2019_169,236.1054076
1,WROL2019_169,236.9659403
54,WROL2019_169,237.0404904
58,WROL2019_169,237.0768772
52,WROL2019_169,237.1132636
17,WROL2019_169,238.0721488
1,WROL2019_169,238.1226141
54,WROL2019_169,239.0561165
58,WROL2019_169,239.0925097
42,WROL2019_169,239.1289014
18,WROL2019_169,240.1241824
30,WROL2019_169,241.0354243
45,WROL2019_169,241.0718073
58,WROL2019_169,241.1081834
19,WROL2019_169,241.1364762
47,WROL2019_169,241.1445558
2,WROL2019_169,242.1398639
11,WROL2019_169,242.1761835
32,WROL2019_169,243.0510742
49,WROL2019_169,243.0874561
53,WROL2019_169,243.1238242
