num.trans.involved.in,sample,peak
1,RC2_0141,200.398355023711
8,RC2_0141,201.040549746854
50,RC2_0141,201.076841303896
1,RC2_0141,201.07699209042
7,RC2_0141,201.113305507132
2,RC2_0141,201.802107418046
3,RC2_0141,203.05621751821
5,RC2_0141,203.092598573455
42,RC2_0141,205.050649645622
1,RC2_0141,205.050790472648
1,RC2_0141,205.091393289984
4,RC2_0141,207.012129097052
68,RC2_0141,207.02992691764
72,RC2_0141,207.066308041173
38,RC2_0141,208.061543599342
39,RC2_0141,209.009228623359
81,RC2_0141,209.045580314629
37,RC2_0141,209.08199123926
4,RC2_0141,209.085341034261
6,RC2_0141,210.035198734667
32,RC2_0141,210.040862745382
41,RC2_0141,210.07724399046
14,RC2_0141,211.024894692063
10,RC2_0141,211.036082149302
1,RC2_0141,211.043146439748
47,RC2_0141,211.06125733712
39,RC2_0141,211.097630381567
2,RC2_0141,212.020171836867
10,RC2_0141,212.032714221594
31,RC2_0141,212.056516473567
1,RC2_0141,212.246749721878
1,RC2_0141,212.782423093907
8,RC2_0141,213.015395385438
5,RC2_0141,213.040557537648
56,RC2_0141,213.076900756185
46,RC2_0141,213.113283801581
6,RC2_0141,215.002046803011
29,RC2_0141,215.056178158602
56,RC2_0141,215.092533836653
32,RC2_0141,215.128934496082
1,RC2_0141,215.817753820468
13,RC2_0141,217.054021821856
19,RC2_0141,217.063648356307
55,RC2_0141,217.071799283711
34,RC2_0141,217.108201785189
61,RC2_0141,219.029928016014
2,RC2_0141,219.040541223331
48,RC2_0141,219.051066674146
22,RC2_0141,219.066350484888
21,RC2_0141,219.079417240568
48,RC2_0141,219.087447724547
38,RC2_0141,219.10265769779
1,RC2_0141,220.04002243254
32,RC2_0141,221.009230354257
81,RC2_0141,221.045580738646
25,RC2_0141,221.058659744784
38,RC2_0141,221.081986894533
2,RC2_0141,221.169910559965
10,RC2_0141,221.191094519483
4,RC2_0141,222.027284393725
36,RC2_0141,222.04086546972
6,RC2_0141,222.090325421873
79,RC2_0141,223.024839679869
56,RC2_0141,223.061246213401
20,RC2_0141,223.074311793983
1,RC2_0141,223.09327187352
70,RC2_0141,223.097607894594
49,RC2_0141,224.056481859079
27,RC2_0141,225.004148052062
88,RC2_0141,225.040486343924
81,RC2_0141,225.076878261981
48,RC2_0141,225.113278625311
36,RC2_0141,226.035759020336
12,RC2_0141,226.048355479098
49,RC2_0141,226.072120524392
1,RC2_0141,226.187900250107
77,RC2_0141,227.019752593691
76,RC2_0141,227.056148286431
57,RC2_0141,227.092541865221
51,RC2_0141,227.128907624443
36,RC2_0141,228.051424865359
41,RC2_0141,228.087791790328
15,RC2_0141,229.017614103472
62,RC2_0141,229.035413614048
60,RC2_0141,229.071807183862
51,RC2_0141,229.108190337404
42,RC2_0141,229.144552644549
4,RC2_0141,230.072905605548
1,RC2_0141,230.929864336584
5,RC2_0141,230.948567879491
13,RC2_0141,231.033291021463
33,RC2_0141,231.043017732147
50,RC2_0141,231.051063493403
45,RC2_0141,231.066285447589
35,RC2_0141,231.079387004707
63,RC2_0141,231.08744241947
38,RC2_0141,231.123844890446
6,RC2_0141,232.927824924249
36,RC2_0141,233.030320287373
3,RC2_0141,233.037974826809
73,RC2_0141,233.045570505002
4,RC2_0141,233.056158980827
24,RC2_0141,233.058684421359
72,RC2_0141,233.066698299864
50,RC2_0141,233.081940254861
16,RC2_0141,233.085302065661
56,RC2_0141,233.103085844661
42,RC2_0141,233.118312955281
24,RC2_0141,233.154700675034
4,RC2_0141,234.027615737796
32,RC2_0141,234.04084414727
66,RC2_0141,235.024842750646
27,RC2_0141,235.037934881852
9,RC2_0141,235.04347629725
71,RC2_0141,235.061224997157
31,RC2_0141,235.074322891885
53,RC2_0141,235.097617196938
66,RC2_0141,236.056477614908
2,RC2_0141,236.965940328667
41,RC2_0141,237.00412914568
90,RC2_0141,237.040490355855
25,RC2_0141,237.05171863664
17,RC2_0141,237.053580992428
19,RC2_0141,237.071371396449
85,RC2_0141,237.076877223671
29,RC2_0141,237.089974313811
65,RC2_0141,237.113263602476
47,RC2_0141,238.035768512327
49,RC2_0141,238.07214883977
18,RC2_0141,238.108477800337
1,RC2_0141,238.962987013897
75,RC2_0141,239.019730421311
1,RC2_0141,239.037927852402
65,RC2_0141,239.056116538289
24,RC2_0141,239.067397967422
24,RC2_0141,239.069237109271
10,RC2_0141,239.087031687896
71,RC2_0141,239.092509650864
47,RC2_0141,239.128901435965
26,RC2_0141,239.165307630086
14,RC2_0141,240.027613502121
7,RC2_0141,240.04577242469
40,RC2_0141,240.051419688166
35,RC2_0141,240.087805813667
9,RC2_0141,241.012111162432
12,RC2_0141,241.017663956751
48,RC2_0141,241.035424325094
36,RC2_0141,241.05064282428
3,RC2_0141,241.053629831591
68,RC2_0141,241.071807278683
69,RC2_0141,241.10818343559
21,RC2_0141,241.136476188052
51,RC2_0141,241.144555775004
39,RC2_0141,242.067058474382
4,RC2_0141,242.13986388878
11,RC2_0141,242.176183482542
1,RC2_0141,243.002636756829
2,RC2_0141,243.009159688068
53,RC2_0141,243.014623775398
12,RC2_0141,243.033314742996
54,RC2_0141,243.051074163678
48,RC2_0141,243.06630636898
72,RC2_0141,243.087456103451
64,RC2_0141,243.123824166654
12,RC2_0141,243.133538665808
29,RC2_0141,243.160188628261
1,RC2_0141,243.755391788263
1,RC2_0141,244.136880343945
2,RC2_0141,245.000595935377
11,RC2_0141,245.012570296301
62,RC2_0141,245.045553877071
17,RC2_0141,245.048948124164
36,RC2_0141,245.058667923197
81,RC2_0141,245.066693555445
50,RC2_0141,245.081961707538
72,RC2_0141,245.103083969213
49,RC2_0141,245.139487182497
40,RC2_0141,247.024850905691
5,RC2_0141,247.03543693631
48,RC2_0141,247.037895313515
4,RC2_0141,247.05364053949
73,RC2_0141,247.061205165109
31,RC2_0141,247.074319351448
67,RC2_0141,247.082344096439
57,RC2_0141,247.097610936464
22,RC2_0141,247.110691524304
47,RC2_0141,247.118746256228
35,RC2_0141,248.020070734675
1,RC2_0141,248.043205790267
40,RC2_0141,248.056499019933
2,RC2_0141,248.061412662347
12,RC2_0141,248.114032203837
29,RC2_0141,249.004134620835
3,RC2_0141,249.032288577073
84,RC2_0141,249.040481689041
3,RC2_0141,249.051088456701
28,RC2_0141,249.05174822335
27,RC2_0141,249.053593066163
5,RC2_0141,249.059096449678
16,RC2_0141,249.07138124542
57,RC2_0141,249.076887612801
19,RC2_0141,249.080218688906
26,RC2_0141,249.089967712669
31,RC2_0141,249.107718570254
35,RC2_0141,249.113279353307
28,RC2_0141,249.126253320992
40,RC2_0141,249.149632774872
46,RC2_0141,250.03577511482
13,RC2_0141,250.05690049361
63,RC2_0141,250.072128415851
29,RC2_0141,250.108497386767
12,RC2_0141,250.144926059732
1,RC2_0141,250.981574521972
51,RC2_0141,251.019767892639
1,RC2_0141,251.024796209941
13,RC2_0141,251.050615506087
62,RC2_0141,251.056160076941
12,RC2_0141,251.059549208156
24,RC2_0141,251.067371162262
48,RC2_0141,251.069200762394
8,RC2_0141,251.087008610176
84,RC2_0141,251.092512049362
10,RC2_0141,251.095906219502
19,RC2_0141,251.105634293461
44,RC2_0141,251.128926428221
7,RC2_0141,252.045794543547
59,RC2_0141,252.05140363299
16,RC2_0141,252.063999185712
39,RC2_0141,252.087794624078
41,RC2_0141,252.999029198074
18,RC2_0141,253.017656995448
90,RC2_0141,253.035393800908
26,RC2_0141,253.046679350378
11,RC2_0141,253.066294552709
54,RC2_0141,253.071815826524
24,RC2_0141,253.083024246815
22,RC2_0141,253.084867602562
84,RC2_0141,253.108174546941
45,RC2_0141,253.144552855197
6,RC2_0141,254.025001239565
54,RC2_0141,254.030651925067
12,RC2_0141,254.045887657769
70,RC2_0141,254.067038854672
33,RC2_0141,254.103456176477
16,RC2_0141,255.014717165324
11,RC2_0141,255.033325340475
98,RC2_0141,255.051044579734
14,RC2_0141,255.069690690513
60,RC2_0141,255.08746197079
72,RC2_0141,255.123820685408
34,RC2_0141,255.160222525729
4,RC2_0141,255.232978360785
8,RC2_0141,256.040648597365
51,RC2_0141,256.046310946445
57,RC2_0141,256.082699137076
6,RC2_0141,256.095781756311
4,RC2_0141,256.964221391381
29,RC2_0141,257.022258922444
20,RC2_0141,257.030369399811
49,RC2_0141,257.045558921462
14,RC2_0141,257.048977313579
2,RC2_0141,257.058849129538
97,RC2_0141,257.066697811591
23,RC2_0141,257.081987768401
55,RC2_0141,257.103113832568
14,RC2_0141,257.131424144033
51,RC2_0141,257.139460597589
23,RC2_0141,257.175877403413
47,RC2_0141,258.061943559228
4,RC2_0141,258.979868363115
12,RC2_0141,259.024886804565
10,RC2_0141,259.028246461304
5,RC2_0141,259.035402965287
45,RC2_0141,259.037895784936
17,RC2_0141,259.046016673387
3,RC2_0141,259.053617084752
50,RC2_0141,259.061225876978
25,RC2_0141,259.074334260135
81,RC2_0141,259.082354303355
12,RC2_0141,259.097650316047
35,RC2_0141,259.110679247534
41,RC2_0141,259.118765767066
39,RC2_0141,259.155105227887
36,RC2_0141,260.020095799211
5,RC2_0141,260.043224789432
31,RC2_0141,260.056500323851
5,RC2_0141,260.061450403059
42,RC2_0141,260.077593298451
57,RC2_0141,261.00409355596
3,RC2_0141,261.032918339624
40,RC2_0141,261.040518030856
10,RC2_0141,261.043882419734
6,RC2_0141,261.051056965739
52,RC2_0141,261.053549270575
12,RC2_0141,261.061666466651
36,RC2_0141,261.071316684011
64,RC2_0141,261.076863863148
22,RC2_0141,261.089983572372
82,RC2_0141,261.097997727619
11,RC2_0141,261.107757399086
11,RC2_0141,261.113300207454
22,RC2_0141,261.126333341592
10,RC2_0141,261.134426079833
1,RC2_0141,262.023321504162
47,RC2_0141,262.035737110764
1,RC2_0141,262.040681014824
4,RC2_0141,262.058878850622
30,RC2_0141,262.072167272663
18,RC2_0141,262.093287384223
39,RC2_0141,263.019781582143
31,RC2_0141,263.032831193301
13,RC2_0141,263.050646424222
45,RC2_0141,263.056159428415
16,RC2_0141,263.059489671115
17,RC2_0141,263.067362899265
32,RC2_0141,263.069218452836
37,RC2_0141,263.086957022111
73,RC2_0141,263.092526408254
7,RC2_0141,263.095940556594
27,RC2_0141,263.103762596525
26,RC2_0141,263.105600744283
63,RC2_0141,263.113638600104
30,RC2_0141,263.128933580523
9,RC2_0141,263.132285893972
3,RC2_0141,263.141814650832
15,RC2_0141,263.141993591136
6,RC2_0141,263.178408965701
32,RC2_0141,264.072529944214
31,RC2_0141,264.087815914372
6,RC2_0141,264.137276058901
1,RC2_0141,264.890883064862
3,RC2_0141,264.997232008763
52,RC2_0141,264.999016184963
43,RC2_0141,265.035430250117
10,RC2_0141,265.046617081193
41,RC2_0141,265.048474342412
21,RC2_0141,265.066257895129
94,RC2_0141,265.071785568071
8,RC2_0141,265.075170347504
21,RC2_0141,265.083072538571
26,RC2_0141,265.084892744568
52,RC2_0141,265.092910047064
11,RC2_0141,265.102662004518
21,RC2_0141,265.108209961165
38,RC2_0141,265.121231148115
45,RC2_0141,265.144563345568
5,RC2_0141,265.147925921722
10,RC2_0141,265.157666590776
1,RC2_0141,265.242608535235
48,RC2_0141,266.030666059951
7,RC2_0141,266.06143009158
39,RC2_0141,266.067081496816
8,RC2_0141,266.080112922777
49,RC2_0141,266.103414694733
2,RC2_0141,266.848542388104
5,RC2_0141,266.888823988138
1,RC2_0141,266.994293738608
31,RC2_0141,267.014691293285
1,RC2_0141,267.045634841676
91,RC2_0141,267.051061195989
21,RC2_0141,267.062335416104
32,RC2_0141,267.064155913304
10,RC2_0141,267.066331457513
3,RC2_0141,267.081960422092
46,RC2_0141,267.087472688401
10,RC2_0141,267.090799272741
5,RC2_0141,267.098618871455
36,RC2_0141,267.100494543332
8,RC2_0141,267.118304374724
68,RC2_0141,267.123813101899
30,RC2_0141,267.160227558537
5,RC2_0141,268.040729698717
10,RC2_0141,268.077063157417
60,RC2_0141,268.082697489573
14,RC2_0141,268.119116517907
1,RC2_0141,268.846463618199
25,RC2_0141,269.030363220481
3,RC2_0141,269.049014360332
105,RC2_0141,269.066685229959
11,RC2_0141,269.070047978348
23,RC2_0141,269.077980770982
6,RC2_0141,269.079829926954
5,RC2_0141,269.085382638665
53,RC2_0141,269.10310869256
2,RC2_0141,269.131248516231
42,RC2_0141,269.139492845966
40,RC2_0141,269.17584974201
22,RC2_0141,270.025619651411
56,RC2_0141,270.06194791798
1,RC2_0141,270.845541228101
8,RC2_0141,271.028259331699
58,RC2_0141,271.045984910724
18,RC2_0141,271.0571887185
28,RC2_0141,271.061245286644
1,RC2_0141,271.063846077278
10,RC2_0141,271.064643041
50,RC2_0141,271.074265920933
100,RC2_0141,271.082340506564
42,RC2_0141,271.110665652224
42,RC2_0141,271.11876347192
6,RC2_0141,271.147109975599
39,RC2_0141,271.155137193056
41,RC2_0141,272.04121070804
42,RC2_0141,272.077584570998
11,RC2_0141,272.114043061636
2,RC2_0141,272.940394056178
68,RC2_0141,273.025224891927
13,RC2_0141,273.040535030448
13,RC2_0141,273.043903768115
5,RC2_0141,273.051059002142
46,RC2_0141,273.053525283373
46,RC2_0141,273.061640085305
54,RC2_0141,273.076866833893
18,RC2_0141,273.088111623796
25,RC2_0141,273.089970425613
42,RC2_0141,273.098026179879
12,RC2_0141,273.124524971446
22,RC2_0141,273.126363119554
66,RC2_0141,273.134380596821
34,RC2_0141,273.170781222124
31,RC2_0141,274.035741285625
9,RC2_0141,274.039098106403
1,RC2_0141,274.040665038321
21,RC2_0141,274.056899764039
2,RC2_0141,274.058905315369
15,RC2_0141,274.072087697939
1,RC2_0141,274.076766093311
45,RC2_0141,274.093244905019
32,RC2_0141,275.019774047905
10,RC2_0141,275.023175716259
1,RC2_0141,275.030402028947
24,RC2_0141,275.032858458054
64,RC2_0141,275.040850871756
5,RC2_0141,275.048560065186
5,RC2_0141,275.050662279221
23,RC2_0141,275.056180077214
9,RC2_0141,275.059559787352
7,RC2_0141,275.067330660615
64,RC2_0141,275.069192337926
46,RC2_0141,275.077288108046
15,RC2_0141,275.08702456421
4,RC2_0141,275.087188817593
49,RC2_0141,275.092530835569
20,RC2_0141,275.095876093575
38,RC2_0141,275.105591294533
34,RC2_0141,275.113679808915
46,RC2_0141,275.128889934747
18,RC2_0141,275.142011859781
44,RC2_0141,275.15004554724
1,RC2_0141,275.971215525891
17,RC2_0141,276.015047729441
5,RC2_0141,276.045718389425
30,RC2_0141,276.051366183864
4,RC2_0141,276.056346811968
2,RC2_0141,276.056527386228
6,RC2_0141,276.064520178579
18,RC2_0141,276.072564916544
1,RC2_0141,276.074516750908
32,RC2_0141,276.087791877563
32,RC2_0141,276.108920236888
21,RC2_0141,276.999050677377
1,RC2_0141,277.020787337879
36,RC2_0141,277.035435602791
14,RC2_0141,277.038736718291
3,RC2_0141,277.045950955755
10,RC2_0141,277.04659014502
52,RC2_0141,277.048460651835
13,RC2_0141,277.06629062681
78,RC2_0141,277.071781695827
20,RC2_0141,277.075132415813
27,RC2_0141,277.083070880776
29,RC2_0141,277.084880987452
14,RC2_0141,277.092963629891
22,RC2_0141,277.102640988792
65,RC2_0141,277.108176825376
27,RC2_0141,277.121275184685
50,RC2_0141,277.129309480652
21,RC2_0141,277.144583188179
5,RC2_0141,277.147967764457
42,RC2_0141,277.157600779536
22,RC2_0141,277.193992534041
35,RC2_0141,278.030684863228
1,RC2_0141,278.043832412435
19,RC2_0141,278.080081062268
6,RC2_0141,278.088243120518
49,RC2_0141,278.103412537061
1,RC2_0141,278.124649439588
9,RC2_0141,278.152902842685
26,RC2_0141,279.014699544299
38,RC2_0141,279.027690644417
12,RC2_0141,279.045559460709
53,RC2_0141,279.051070135586
