num.trans.involved.in,sample,peak
45,RC2_0159,201.0768413
2,RC2_0159,201.0769921
7,RC2_0159,201.1133055
1,RC2_0159,201.8021074
2,RC2_0159,207.0664452
1,RC2_0159,207.1812465
24,RC2_0159,209.0092286
2,RC2_0159,209.0457145
29,RC2_0159,209.0819912
8,RC2_0159,211.0248947
1,RC2_0159,211.0608213
37,RC2_0159,211.0612573
37,RC2_0159,211.0976304
2,RC2_0159,213.0405575
51,RC2_0159,213.0769008
43,RC2_0159,213.1132838
2,RC2_0159,215.0020468
22,RC2_0159,215.0561782
43,RC2_0159,215.0925338
31,RC2_0159,215.1289345
6,RC2_0159,217.0484994
43,RC2_0159,217.0717993
31,RC2_0159,217.1082018
1,RC2_0159,217.5382648
16,RC2_0159,219.0663505
23,RC2_0159,221.0092304
61,RC2_0159,221.0455807
1,RC2_0159,221.0815189
34,RC2_0159,221.0819869
4,RC2_0159,222.0903254
58,RC2_0159,223.0248397
50,RC2_0159,223.0612462
59,RC2_0159,223.0976079
20,RC2_0159,225.0041481
72,RC2_0159,225.0404863
63,RC2_0159,225.0768783
43,RC2_0159,225.1132786
1,RC2_0159,226.0359129
63,RC2_0159,227.0561483
3,RC2_0159,227.0920118
52,RC2_0159,227.0925419
49,RC2_0159,227.1289076
51,RC2_0159,229.0354136
2,RC2_0159,229.071269
52,RC2_0159,229.0718072
2,RC2_0159,229.1076526
47,RC2_0159,229.1081903
40,RC2_0159,229.1445526
47,RC2_0159,231.0299159
48,RC2_0159,231.0874424
36,RC2_0159,231.1238449
2,RC2_0159,232.9278249
58,RC2_0159,233.0455705
42,RC2_0159,233.0819403
21,RC2_0159,233.1547007
1,RC2_0159,234.1318143
1,RC2_0159,234.1581937
47,RC2_0159,235.0248428
58,RC2_0159,235.061225
21,RC2_0159,235.0743229
1,RC2_0159,235.0869085
43,RC2_0159,235.0976172
1,RC2_0159,236.9659403
69,RC2_0159,237.0404904
11,RC2_0159,237.053581
71,RC2_0159,237.0768772
20,RC2_0159,237.0899743
56,RC2_0159,237.1132636
1,RC2_0159,237.988182
2,RC2_0159,238.0301047
29,RC2_0159,238.0721488
1,RC2_0159,238.1766367
75,RC2_0159,239.0197304
61,RC2_0159,239.0561165
67,RC2_0159,239.0925097
42,RC2_0159,239.1289014
14,RC2_0159,240.0150437
19,RC2_0159,240.0514197
26,RC2_0159,240.0878058
41,RC2_0159,241.0354243
58,RC2_0159,241.0718073
61,RC2_0159,241.1081834
2,RC2_0159,241.1358758
17,RC2_0159,241.1364762
47,RC2_0159,241.1445558
4,RC2_0159,241.144693
1,RC2_0159,241.5382639
27,RC2_0159,242.0670585
3,RC2_0159,242.1398639
11,RC2_0159,242.1761835
2,RC2_0159,243.0026368
3,RC2_0159,243.0333147
45,RC2_0159,243.0510742
2,RC2_0159,243.0868382
62,RC2_0159,243.0874561
58,RC2_0159,243.1238242
7,RC2_0159,243.1335387
27,RC2_0159,243.1601886
1,RC2_0159,244.1368803
57,RC2_0159,245.0455539
7,RC2_0159,245.0489481
65,RC2_0159,245.0666936
66,RC2_0159,245.103084
44,RC2_0159,245.1394872
14,RC2_0159,246.1347539
35,RC2_0159,247.0248509
3,RC2_0159,247.0354369
68,RC2_0159,247.0612052
22,RC2_0159,247.0743194
58,RC2_0159,247.0823441
48,RC2_0159,247.0976109
1,RC2_0159,247.1100475
13,RC2_0159,247.1106915
39,RC2_0159,247.1187463
24,RC2_0159,248.056499
7,RC2_0159,248.1140322
20,RC2_0159,249.0041346
70,RC2_0159,249.0404817
16,RC2_0159,249.0535931
50,RC2_0159,249.0768876
17,RC2_0159,249.0899677
25,RC2_0159,249.1077186
29,RC2_0159,249.1132794
36,RC2_0159,249.1496328
12,RC2_0159,250.1449261
1,RC2_0159,250.9815745
41,RC2_0159,251.0197679
55,RC2_0159,251.0561601
8,RC2_0159,251.0595492
42,RC2_0159,251.0692008
80,RC2_0159,251.092512
3,RC2_0159,251.0959062
33,RC2_0159,251.1136506
38,RC2_0159,251.1289264
37,RC2_0159,252.0514036
28,RC2_0159,252.0877946
77,RC2_0159,253.0353938
2,RC2_0159,253.0535981
49,RC2_0159,253.0718158
71,RC2_0159,253.1081745
40,RC2_0159,253.1445529
1,RC2_0159,254.054596
48,RC2_0159,254.0670389
24,RC2_0159,254.1034562
14,RC2_0159,255.0147172
88,RC2_0159,255.0510446
1,RC2_0159,255.0867579
57,RC2_0159,255.087462
66,RC2_0159,255.1238207
4,RC2_0159,255.2329784
41,RC2_0159,256.0826991
13,RC2_0159,257.0303694
8,RC2_0159,257.0489773
79,RC2_0159,257.0666978
1,RC2_0159,257.1023928
51,RC2_0159,257.1031138
9,RC2_0159,257.1314241
49,RC2_0159,257.1394606
19,RC2_0159,257.1758774
8,RC2_0159,258.1347653
11,RC2_0159,259.0460167
45,RC2_0159,259.0612259
70,RC2_0159,259.0823543
6,RC2_0159,259.101016
31,RC2_0159,259.1106792
1,RC2_0159,259.1180437
40,RC2_0159,259.1187658
38,RC2_0159,259.1551052
2,RC2_0159,260.0250306
36,RC2_0159,261.040518
40,RC2_0159,261.0535493
6,RC2_0159,261.0616665
58,RC2_0159,261.0768639
14,RC2_0159,261.0899836
70,RC2_0159,261.0979977
11,RC2_0159,261.1133002
20,RC2_0159,261.1263333
11,RC2_0159,261.1344261
5,RC2_0159,261.162766
31,RC2_0159,262.0357371
2,RC2_0159,262.040681
1,RC2_0159,262.1201871
4,RC2_0159,262.9753218
34,RC2_0159,263.0197816
41,RC2_0159,263.0561594
7,RC2_0159,263.0594897
21,RC2_0159,263.0692185
63,RC2_0159,263.0925264
22,RC2_0159,263.1056007
28,RC2_0159,263.1289336
17,RC2_0159,264.0878159
3,RC2_0159,264.1372761
1,RC2_0159,264.8908831
3,RC2_0159,264.997232
36,RC2_0159,265.0354303
77,RC2_0159,265.0717856
18,RC2_0159,265.0848927
1,RC2_0159,265.107458
16,RC2_0159,265.10821
30,RC2_0159,265.1212311
40,RC2_0159,265.1445633
2,RC2_0159,265.1479259
18,RC2_0159,266.0670815
1,RC2_0159,266.8485424
2,RC2_0159,266.9888634
26,RC2_0159,267.0146913
78,RC2_0159,267.0510612
16,RC2_0159,267.0641559
39,RC2_0159,267.0874727
66,RC2_0159,267.1238131
25,RC2_0159,267.1602276
40,RC2_0159,268.0826975
2,RC2_0159,268.9830167
16,RC2_0159,269.0303632
4,RC2_0159,269.0490144
97,RC2_0159,269.0666852
2,RC2_0159,269.1023235
52,RC2_0159,269.1031087
2,RC2_0159,269.1312485
1,RC2_0159,269.1387032
37,RC2_0159,269.1394928
41,RC2_0159,270.0619479
50,RC2_0159,271.0459849
25,RC2_0159,271.0612453
5,RC2_0159,271.064643
92,RC2_0159,271.0823405
43,RC2_0159,271.1187635
5,RC2_0159,271.14711
35,RC2_0159,271.1551372
23,RC2_0159,271.1915145
29,RC2_0159,272.0775846
1,RC2_0159,272.9403941
6,RC2_0159,273.0041562
9,RC2_0159,273.040535
40,RC2_0159,273.0535253
40,RC2_0159,273.0616401
45,RC2_0159,273.0768668
17,RC2_0159,273.0899704
1,RC2_0159,273.0972087
43,RC2_0159,273.0980262
42,RC2_0159,273.1132432
12,RC2_0159,273.1263631
61,RC2_0159,273.1343806
3,RC2_0159,273.1442734
34,RC2_0159,273.1707812
30,RC2_0159,274.0932449
27,RC2_0159,275.019774
3,RC2_0159,275.0506623
17,RC2_0159,275.0561801
3,RC2_0159,275.0595598
54,RC2_0159,275.0691923
42,RC2_0159,275.0772881
40,RC2_0159,275.0925308
10,RC2_0159,275.0958761
36,RC2_0159,275.1055913
32,RC2_0159,275.1136798
45,RC2_0159,275.1288899
42,RC2_0159,275.1500455
2,RC2_0159,276.0359865
1,RC2_0159,276.03978
24,RC2_0159,276.0513662
27,RC2_0159,276.1089202
2,RC2_0159,276.9176294
29,RC2_0159,277.0354356
44,RC2_0159,277.0484607
4,RC2_0159,277.0662906
72,RC2_0159,277.0717817
22,RC2_0159,277.084881
18,RC2_0159,277.102641
53,RC2_0159,277.1081768
18,RC2_0159,277.1212752
19,RC2_0159,277.1445832
5,RC2_0159,277.1447226
4,RC2_0159,278.0882431
11,RC2_0159,278.116529
7,RC2_0159,278.1529028
21,RC2_0159,279.0146995
46,RC2_0159,279.0510701
41,RC2_0159,279.0641005
5,RC2_0159,279.0819429
74,RC2_0159,279.0874405
55,RC2_0159,279.1004977
70,RC2_0159,279.1238056
6,RC2_0159,279.1369408
36,RC2_0159,279.1602153
27,RC2_0159,280.0463371
52,RC2_0159,280.0826718
1,RC2_0159,280.103897
3,RC2_0159,280.1499055
1,RC2_0159,280.977271
83,RC2_0159,281.030314
89,RC2_0159,281.0667002
12,RC2_0159,281.0798127
24,RC2_0159,281.0975489
83,RC2_0159,281.1030904
13,RC2_0159,281.1161723
37,RC2_0159,281.1394996
31,RC2_0159,282.0255667
10,RC2_0159,282.0381623
2,RC2_0159,282.0563647
24,RC2_0159,282.0619899
18,RC2_0159,282.0983799
1,RC2_0159,282.1841926
63,RC2_0159,283.009558
93,RC2_0159,283.0459498
16,RC2_0159,283.0612449
