num.trans.involved.in,sample,peak
1,RC2_0067,200.514911122873
2,RC2_0067,200.805551688785
3,RC2_0067,201.076539880659
3,RC2_0067,201.07699209042
3,RC2_0067,201.112921311162
9,RC2_0067,201.113305507132
1,RC2_0067,201.802107418046
4,RC2_0067,203.055808446253
4,RC2_0067,203.05621751821
4,RC2_0067,203.09219403814
6,RC2_0067,203.092598573455
1,RC2_0067,203.196663618732
1,RC2_0067,204.728347721542
1,RC2_0067,204.791686376751
3,RC2_0067,205.01440344439
5,RC2_0067,205.108274090243
6,RC2_0067,205.159939388629
1,RC2_0067,206.822456792312
2,RC2_0067,207.030062953797
2,RC2_0067,207.043118330514
5,RC2_0067,207.087547636952
1,RC2_0067,208.786687235234
1,RC2_0067,208.788681326581
2,RC2_0067,208.789020896467
1,RC2_0067,208.844973547409
1,RC2_0067,208.867065712878
5,RC2_0067,208.936423663716
12,RC2_0067,209.009228623359
2,RC2_0067,209.045714537071
2,RC2_0067,209.058747080871
1,RC2_0067,209.08158968709
3,RC2_0067,209.082117488543
45,RC2_0067,209.094981576651
1,RC2_0067,210.785368133174
1,RC2_0067,210.786971787817
4,RC2_0067,210.864109272863
3,RC2_0067,211.024894692063
27,RC2_0067,211.06125733712
38,RC2_0067,211.097630381567
6,RC2_0067,211.134129839035
2,RC2_0067,212.886503463613
2,RC2_0067,212.88694808826
1,RC2_0067,213.001657401408
4,RC2_0067,213.040557537648
42,RC2_0067,213.076900756185
42,RC2_0067,213.113283801581
1,RC2_0067,213.780832272469
13,RC2_0067,215.056178158602
4,RC2_0067,215.092090405583
49,RC2_0067,215.092533836653
2,RC2_0067,215.12847689362
30,RC2_0067,215.128934496082
1,RC2_0067,216.84525548998
8,RC2_0067,217.048499379031
45,RC2_0067,217.071799283711
2,RC2_0067,217.107733545345
33,RC2_0067,217.108201785189
2,RC2_0067,217.120986593489
43,RC2_0067,219.029928016014
14,RC2_0067,219.066350484888
3,RC2_0067,219.066478721085
26,RC2_0067,219.079417240568
43,RC2_0067,219.087447724547
2,RC2_0067,220.790814057881
53,RC2_0067,221.045580738646
19,RC2_0067,221.058659744784
1,RC2_0067,221.081518871672
29,RC2_0067,221.081986894533
13,RC2_0067,221.095077890516
5,RC2_0067,222.090325421873
49,RC2_0067,223.024839679869
16,RC2_0067,223.037924550797
39,RC2_0067,223.061246213401
21,RC2_0067,223.074311793983
8,RC2_0067,223.110735963359
41,RC2_0067,223.13396622894
1,RC2_0067,223.831537013703
1,RC2_0067,224.839368995177
9,RC2_0067,225.004148052062
57,RC2_0067,225.040486343924
10,RC2_0067,225.071362058827
61,RC2_0067,225.076878261981
15,RC2_0067,225.1076590478
44,RC2_0067,225.113278625311
3,RC2_0067,226.850847338834
1,RC2_0067,226.971313620591
54,RC2_0067,227.056148286431
51,RC2_0067,227.092541865221
2,RC2_0067,227.117841025713
52,RC2_0067,227.128907624443
1,RC2_0067,227.165038261165
1,RC2_0067,227.195547921989
9,RC2_0067,228.160536820238
1,RC2_0067,228.969286852967
1,RC2_0067,229.071269034847
50,RC2_0067,229.071807183862
1,RC2_0067,229.10765260781
50,RC2_0067,229.108190337404
47,RC2_0067,229.144552644549
32,RC2_0067,229.180922890017
41,RC2_0067,231.029915857015
40,RC2_0067,231.051063493403
1,RC2_0067,231.086898937878
51,RC2_0067,231.08744241947
42,RC2_0067,231.123844890446
14,RC2_0067,231.160253033315
2,RC2_0067,232.927824924249
54,RC2_0067,233.045570505002
21,RC2_0067,233.058684421359
57,RC2_0067,233.066698299864
41,RC2_0067,233.081940254861
54,RC2_0067,233.103085844661
22,RC2_0067,233.154700675034
2,RC2_0067,234.868826445119
40,RC2_0067,235.024842750646
51,RC2_0067,235.061224997157
4,RC2_0067,235.06946179221
30,RC2_0067,235.074322891885
38,RC2_0067,235.097617196938
25,RC2_0067,235.110720097997
1,RC2_0067,236.965940328667
57,RC2_0067,237.040490355855
15,RC2_0067,237.053580992428
14,RC2_0067,237.071371396449
65,RC2_0067,237.076877223671
26,RC2_0067,237.089974313811
55,RC2_0067,237.113263602476
1,RC2_0067,237.765090755811
21,RC2_0067,238.048312779477
1,RC2_0067,238.962987013897
59,RC2_0067,239.019730421311
25,RC2_0067,239.035001239052
10,RC2_0067,239.050636808328
55,RC2_0067,239.056116538289
3,RC2_0067,239.067397967422
20,RC2_0067,239.069237109271
5,RC2_0067,239.087031687896
63,RC2_0067,239.092509650864
28,RC2_0067,239.105624439272
41,RC2_0067,239.128901435965
27,RC2_0067,239.165307630086
1,RC2_0067,239.763043818052
36,RC2_0067,241.035424325094
53,RC2_0067,241.071807278683
64,RC2_0067,241.10818343559
1,RC2_0067,241.135875818318
22,RC2_0067,241.136476188052
50,RC2_0067,241.144555775004
12,RC2_0067,241.180977077024
17,RC2_0067,242.067058474382
2,RC2_0067,242.13986388878
14,RC2_0067,242.176183482542
38,RC2_0067,243.051074163678
1,RC2_0067,243.086838227442
59,RC2_0067,243.087456103451
68,RC2_0067,243.123824166654
12,RC2_0067,243.133538665808
39,RC2_0067,243.160188628261
1,RC2_0067,243.165261155752
20,RC2_0067,243.196558369889
1,RC2_0067,243.754531553589
4,RC2_0067,244.136880343945
1,RC2_0067,245.000595935377
2,RC2_0067,245.048948124164
1,RC2_0067,245.066317320894
64,RC2_0067,245.066693555445
40,RC2_0067,245.081961707538
71,RC2_0067,245.103083969213
52,RC2_0067,245.139487182497
1,RC2_0067,245.752471477395
2,RC2_0067,246.806498632528
30,RC2_0067,247.024850905691
61,RC2_0067,247.061205165109
29,RC2_0067,247.074319351448
60,RC2_0067,247.082344096439
1,RC2_0067,247.110047454692
24,RC2_0067,247.110691524304
49,RC2_0067,247.118746256228
12,RC2_0067,248.020070734675
11,RC2_0067,248.114032203837
1,RC2_0067,248.863592067055
1,RC2_0067,248.896774126981
15,RC2_0067,249.004134620835
2,RC2_0067,249.032288577073
66,RC2_0067,249.040481689041
25,RC2_0067,249.053593066163
41,RC2_0067,249.076887612801
31,RC2_0067,249.089967712669
43,RC2_0067,249.098019453329
36,RC2_0067,249.107718570254
30,RC2_0067,249.113279353307
31,RC2_0067,249.126253320992
36,RC2_0067,249.149632774872
11,RC2_0067,250.121604061423
10,RC2_0067,250.144926059732
1,RC2_0067,250.860650027642
1,RC2_0067,250.981574521972
30,RC2_0067,251.019767892639
14,RC2_0067,251.032873844349
17,RC2_0067,251.050615506087
41,RC2_0067,251.056160076941
1,RC2_0067,251.059549208156
