sample,Dist,peak.x,peak.y,Dist.plus,Dist.minus,Trans.name
WROL2019_002,8.00507830000001,214.7970357,206.7919574,8.00508830000001,8.00506830000001,C2O_1
WROL2019_002,10.9796036,217.7690933,206.7894897,10.9796136,10.9795936,N1H_3
WROL2019_002,18.0581739,219.1350152,201.0768413,18.0581839,18.0581639,H6N2O_1
WROL2019_002,9.98435649999999,221.0819869,211.0976304,9.98436649999999,9.98434649999999,H_2C1
WROL2019_002,11.9999956,221.1547026,209.154707,12.0000056,11.9999856,C1
WROL2019_002,15.9949115,227.0925419,211.0976304,15.9949215,15.9949015,O1
WROL2019_002,15.9949246,227.1289076,211.133983,15.9949346,15.9949146,O1
WROL2019_002,18.0105696,229.1445526,211.133983,18.0105796,18.0105596,H2O
WROL2019_002,2.01564500000001,229.1445526,227.1289076,2.01565500000001,2.01563500000001,H2
WROL2019_002,23.9999937,233.1547007,209.154707,24.0000037,23.9999837,C2
WROL2019_002,11.9999981,233.1547007,221.1547026,12.0000081,11.9999881,C1
WROL2019_002,27.9949184,239.1289014,211.133983,27.9949284,27.9949084,Formic Acid_(_H2O)_CO
WROL2019_002,11.9999938,239.1289014,227.1289076,12.0000038,11.9999838,C1
WROL2019_002,9.98434879999999,239.1289014,229.1445526,9.98435879999999,9.98433879999999,H_2C1
WROL2019_002,31.0422005,242.1761835,211.133983,31.0422105,31.0421905,C1H5N1
WROL2019_002,27.0234653,242.1761835,215.1527182,27.0234753,27.0234553,H3C2
WROL2019_002,15.0472759,242.1761835,227.1289076,15.0472859,15.0472659,CH5NO_1
WROL2019_002,13.0316309,242.1761835,229.1445526,13.0316409,13.0316209,C1H3N1O_1
WROL2019_002,3.04728210000002,242.1761835,239.1289014,3.04729210000002,3.04727210000002,H5O_1N1
WROL2019_002,31.9898257,243.0874561,211.0976304,31.9898357,31.9898157,O2
WROL2019_002,15.9949142,243.0874561,227.0925419,15.9949242,15.9949042,O1
WROL2019_002,34.0054816,243.1601886,209.154707,34.0054916,34.0054716,H2O2
WROL2019_002,32.0262056,243.1601886,211.133983,32.0262156,32.0261956,C1H4O1
WROL2019_002,22.005486,243.1601886,221.1547026,22.005496,22.005476,C_1H2O2
WROL2019_002,10.0054879,243.1601886,233.1547007,10.0054979,10.0054779,C_2H2O2
