sample,Dist,peak.x,peak.y,Dist.plus,Dist.minus,Trans.name
WROL2019_117,0.0363810999999998,203.0925986,203.0562175,0.0363910999999998,0.0363710999999998,CH4_O
WROL2019_117,3.9949235,207.7896047,203.7946812,3.9949335,3.9949135,C_1O1
WROL2019_117,2.01565340000002,209.0455803,207.0299269,2.01566340000002,2.01564340000002,H2
WROL2019_117,0.03637310000002,211.0976304,211.0612573,0.03638310000002,0.03636310000002,CH4_O
WROL2019_117,2.01564350000001,213.0769008,211.0612573,2.01565350000001,2.01563350000001,H2
WROL2019_117,1.97927039999999,213.0769008,211.0976304,1.97928039999999,1.97926039999999,C_1H_2O1
WROL2019_117,2.05202650000001,213.1132838,211.0612573,2.05203650000001,2.05201650000001,CH6O_1
WROL2019_117,2.01565339999999,213.1132838,211.0976304,2.01566339999999,2.01564339999999,H2
WROL2019_117,0.0363830000000007,213.1132838,213.0769008,0.0363930000000007,0.0363730000000007,CH4_O
WROL2019_117,13.9428727,215.0561782,201.1133055,13.9428827,13.9428627,C_1H_6O2
WROL2019_117,3.99492090000001,215.0561782,211.0612573,3.99493090000001,3.99491090000001,C_1O1
WROL2019_117,8.06260690000002,215.0925338,207.0299269,8.06261690000002,8.06259690000002,H8
WROL2019_117,6.0469535,215.0925338,209.0455803,6.0469635,6.0469435,H6
WROL2019_117,4.0313041,215.1289345,211.0976304,4.0313141,4.0312941,H4
WROL2019_117,2.05203370000001,215.1289345,213.0769008,2.05204370000001,2.05202370000001,CH6O_1
WROL2019_117,2.01565070000001,215.1289345,213.1132838,2.01566070000001,2.01564070000001,H2
WROL2019_117,8.026219,217.0717993,209.0455803,8.026229,8.026209,C_1H4O
WROL2019_117,1.9792655,217.0717993,215.0925338,1.9792755,1.9792555,C_1H_2O1
WROL2019_117,6.0469445,217.1082018,211.0612573,6.04695449999999,6.0469345,H6
WROL2019_117,6.01057139999998,217.1082018,211.0976304,6.01058139999997,6.01056139999998,C_1H2O
WROL2019_117,4.03130099999998,217.1082018,213.0769008,4.03131099999998,4.03129099999999,H4
WROL2019_117,3.99491799999998,217.1082018,213.1132838,3.99492799999998,3.99490799999998,C_1O1
WROL2019_117,1.97926729999998,217.1082018,215.1289345,1.97927729999998,1.97925729999998,C_1H_2O1
WROL2019_117,14.9870984,217.5965834,202.609485,14.9871084,14.9870884,H_1O1
WROL2019_117,3.9949139,219.0874477,215.0925338,3.9949239,3.9949039,C_1O1
WROL2019_117,2.0156484,219.0874477,217.0717993,2.0156584,2.0156384,H2
WROL2019_117,14.0156538,221.0455807,207.0299269,14.0156638,14.0156438,CH2
WROL2019_117,12.0000004,221.0455807,209.0455803,12.0000104,11.9999904,C1
WROL2019_117,10.0207296,221.0819869,211.0612573,10.0207396,10.0207196,C2H2O_1
