Watershed,dep_names,expl_names,nobs,p.value,r.squared,adj.r.squared,RMSE,statistic,df,r,p,r.sq.adj,r_labels,r2_labels
Gunnison,AI.Mod.mean,lulc_evenness,11,0.6593018854094049,0.022567114541242845,-0.0860365393986191,0.020167176374916166,0.20779332667517003,1,-0.1502235485576174,p > 0.1,NA,NA,NA
Gunnison,AI.Mod.mean,PctDecid2019Ws,11,0.8771673116351,0.0028016998162443984,-0.10799811131528392,0.02037006373918769,0.025286142527071207,1,-0.05293108553812594,p > 0.1,NA,NA,NA
Gunnison,AI.Mod.mean,PctConif2019Ws,11,8.466566151903819e-4,0.7274239640327491,0.6971377378141657,0.01064989825834624,24.018309801384454,1,0.8528915312234898,p < 0.001,0.70,r~'= '*0.85,r^2~'= '*0.70
Gunnison,CHON_norm,WsAreaSqKm,11,0.008050618915965632,0.5602176179983411,0.5113529088870457,0.8664962890255943,11.464666999702708,1,0.7484768653728324,p = 0.008,0.51,r~'= '*0.75,r^2~'= '*0.51
Gunnison,CHON_norm,tt_hr,11,0.02281903718372403,0.4549348069920509,0.39437200776894543,0.9646549968342748,7.511786324739226,1,0.6744885521578929,p = 0.022,0.39,r~'= '*0.67,r^2~'= '*0.39
Gunnison,CHON_norm,Da,11,0.025111419495880957,0.4442630986088049,0.3825145540097833,0.9740526026260836,7.194713681006235,1,0.6665306434131929,p = 0.025,0.38,r~'= '*0.67,r^2~'= '*0.38
Gunnison,CHON_norm,lulc_evenness,11,0.0974873198753454,0.2753183272262483,0.19479814136249807,1.1122987074283872,3.4192460470983006,1,0.524707849404074,p = 0.097,0.19,r~'= '*0.52,r^2~'= '*0.19
Gunnison,CHON_norm,PctDecid2019Ws,11,0.09530862753168966,0.2783804138286598,0.19820045980962198,1.1099462535030553,3.4719452914947,1,0.5276176777067462,p = 0.095,0.20,r~'= '*0.53,r^2~'= '*0.20
Gunnison,CHON_norm,PctConif2019Ws,11,0.18850247669156112,0.18363720341903733,0.09293022602115253,1.1805636196936298,2.024510227184791,1,0.42852911618586326,p > 0.1,NA,NA,NA
Gunnison,normalized.transformations,WsAreaSqKm,11,0.05214351560001554,0.35722416441407767,0.2858046271267529,0.9867226409330494,5.0017709156661905,1,0.597682327339597,p = 0.052,0.29,r~'= '*0.60,r^2~'= '*0.29
Gunnison,normalized.transformations,tt_hr,11,0.0397237012271058,0.3907728927664954,0.3230809919627726,0.9606273163554264,5.772816069969257,1,0.6251183030167128,p = 0.039,0.32,r~'= '*0.63,r^2~'= '*0.32
Gunnison,normalized.transformations,Da,11,0.03503920747583042,0.40579455990606084,0.3397717332289565,0.9487103409904926,6.146276679286498,1,0.6370200624046783,p = 0.035,0.34,r~'= '*0.64,r^2~'= '*0.34
Gunnison,normalized.transformations,lulc_evenness,11,0.41197173552182265,0.0759808941640674,-0.026687895373258552,1.1830573505616342,0.7400583420382502,1,0.2756463207881928,p > 0.1,NA,NA,NA
Gunnison,normalized.transformations,PctDecid2019Ws,11,0.6335231342241738,0.026340321539575048,-0.08184408717824998,1.2144200122084696,0.2434761334997719,1,0.16229701642228364,p > 0.1,NA,NA,NA
Gunnison,normalized.transformations,PctConif2019Ws,11,0.01991446097461794,0.4698189615091496,0.41090995723238843,0.8961432097310215,7.97533360607976,1,0.6854334114333427,p = 0.019,0.41,r~'= '*0.69,r^2~'= '*0.41
Willamette,DOC_mgL,WsAreaSqKm,11,0.5137815882732173,0.04882913901897359,-0.05685651220114063,0.3207726367809829,0.46202240753833246,1,0.22097316357189978,p > 0.1,NA,NA,NA
Willamette,DOC_mgL,tt_hr,11,0.4678293770465548,0.060010564780671474,-0.04443270579925396,0.318881652323447,0.5745756949917448,1,0.24497053859734133,p > 0.1,NA,NA,NA
Willamette,DOC_mgL,Da,11,0.42535623402367284,0.07189079628288601,-0.031232448574571192,0.3168601220720903,0.6971347379754934,1,0.2681245909701048,p > 0.1,NA,NA,NA
