Watershed,dep_names,expl_names,nobs,p.value,r.squared,adj.r.squared,RMSE,statistic,df,r,p,r.sq.adj,r_labels,r2_labels
Connecticut,normalized.transformations,PctDecid2019Ws,45,0.013761661352556001,0.1330357482354159,0.11287378889205335,1.3361287957017667,6.598354156448242,1,-0.36474065887341905,< 0.1,0.11,r~'= '*-0.36,r^2~'= '*0.11
Connecticut,normalized.transformations,PctConif2019Ws,45,0.3109972641194916,0.023859930190105676,0.0011589983340616339,1.4177635250372236,1.051055099473947,1,-0.15446659894652187,n.s.,NA,NA,NA
Yakima,DOC_mgL,WsAreaSqKm,193,9.200928275034416e-20,0.3523886511886369,0.34899801585454604,0.3966903530579854,103.92997667592556,1,0.593623324330031,< 0.1,0.35,r~'= '*0.59,r^2~'= '*0.35
Yakima,DOC_mgL,tt_hr,193,5.4750102020438744e-17,0.3080562307529467,0.30443348850557994,0.4100433899375722,85.03399075020052,1,0.5550281351003269,< 0.1,0.30,r~'= '*0.56,r^2~'= '*0.30
Yakima,DOC_mgL,Da,192,7.005658633772572e-10,0.1817757089645396,0.17746926532751084,0.4353018941972582,42.21016789853008,1,0.42635162596680654,< 0.1,0.18,r~'= '*0.43,r^2~'= '*0.18
Yakima,DOC_mgL,lulc_evenness,193,5.692757566632076e-12,0.22040108208407178,0.21631941235676333,0.4352412286614001,53.99777463851918,1,0.46946893622908836,< 0.1,0.22,r~'= '*0.47,r^2~'= '*0.22
Yakima,DOC_mgL,PctDecid2019Ws,193,8.26480540962011e-4,0.057001811012124676,0.05206464771899444,0.4786850269248053,11.545457913340487,1,0.2387505204436739,< 0.1,0.05,r~'= '*0.24,r^2~'= '*0.05
Yakima,DOC_mgL,PctConif2019Ws,193,2.428045023209192e-13,0.24532742100011123,0.2413762556650334,0.4282266573725341,62.08988999324454,1,-0.4953053815577938,< 0.1,0.24,r~'= '*-0.50,r^2~'= '*0.24
Yakima,peaks.with.formula,WsAreaSqKm,193,1.317763783718816e-5,0.094849709387524,0.09011070263039067,420.9088608565285,20.014681187097196,1,0.30797680008001255,< 0.1,0.09,r~'= '*0.31,r^2~'= '*0.09
Yakima,peaks.with.formula,tt_hr,193,0.0013189063842189996,0.052710712935392194,0.04775108316018484,430.5950508402623,10.627953158698881,1,0.2295881376190682,< 0.1,0.05,r~'= '*0.23,r^2~'= '*0.05
