,AI.mean,AI.median,AI.sd,AI_Mod.mean,AI_Mod.median,AI_Mod.sd,DBE.mean,DBE.median,DBE.sd,DBE_O.mean,DBE_O.median,DBE_O.sd,KenMass.mean,KenMass.median,KenMass.sd,KenDef.mean,KenDef.median,KenDef.sd,NOSC.mean,NOSC.median,NOSC.sd,HtoC.mean,HtoC.median,HtoC.sd,OtoC.mean,OtoC.median,OtoC.sd,NtoC.mean,NtoC.median,NtoC.sd,PtoC.mean,PtoC.median,PtoC.sd,NtoP.mean,NtoP.median,NtoP.sd,GFE_0.mean,GFE_0.median,GFE_0.sd,GFE_7.mean,GFE_7.median,GFE_7.sd,GFEperC_0.mean,GFEperC_0.median,GFEperC_0.sd,GFEperC_7.mean,GFEperC_7.median,GFEperC_7.sd,lambdaO2_0.mean,lambdaO2_0.median,lambdaO2_0.sd,lambdaO2_7.mean,lambdaO2_7.median,lambdaO2_7.sd
RC2_0059,0.0861588908210943,0,0.172157407761678,0.228487435988133,0.189189189189189,0.212376601284673,9.45688298058422,9,5.47985402629761,-0.288962742697219,-1,5.83935625276042,465.090763123229,451.578635479451,139.082005064492,0.376576855784932,0.353733317520238,0.152445595192315,-0.402671328794164,-0.421052631578948,0.627278888647865,1.30872837121166,1.30769230769231,0.390679672231113,0.452705430309925,0.454545454545455,0.183741322560497,0.0166847273345872,0,0.0378254138240679,0.013880797632527,0,0.0228712096803925,0.445486518171161,0,0.789011871796444,1705.76783277943,1608.3,783.973671469113,-3383.52855324242,-3255.63045578491,1192.16821546725,71.7761328706337,72.3,17.8774483264641,-144.923372831194,-145.196138453723,8.61925892816481,0.0479679536722833,0.0426362803995653,0.0231099070916076,0.0421673970986074,0.0373142061188102,0.0197542382155249
RC2_0060,0.0962723679444901,0,0.190776721501451,0.247241192961052,0.212121212121212,0.221668893948188,9.97412134988634,9,5.71544806796988,-0.0977443609022556,-1,6.22449831804479,462.926916953637,446.007934152603,139.71072713146,0.389810413688583,0.36929889712161,0.155124983918043,-0.314604523618734,-0.32,0.610111667968434,1.2630618942938,1.25714285714286,0.392697588093799,0.471898128607706,0.470588235294118,0.184394565329426,0.0185468885028213,0,0.0395325081595621,0.0141229157519047,0,0.0233340051247144,0.463071512309496,0,0.834790965555637,1611.1322433992,1544.7,722.612548102693,-3298.5656520312,-3182.86120262669,1156.21608762812,69.2662289231339,69.42,17.3881825371004,-143.852405148596,-143.902962591037,8.52110773079195,0.0500550360954901,0.0441767177389411,0.0232288618789828,0.0438976341227243,0.0388034425950114,0.0198810443586852
RC2_0061,0.0808950775312011,0,0.177892097497903,0.202510658124445,0.142857142857143,0.217134238250798,8.60827821634308,8,5.50378752149615,-0.999146575634734,-2,5.97958535459346,451.134763247409,440.753879134797,128.175163148973,0.376755523921986,0.350800502219471,0.167777563542417,-0.491839856416604,-0.5,0.630831965273232,1.37496689761101,1.36363636363636,0.416306488265556,0.457046653494375,0.454545454545455,0.184871823227587,0.0148495694753604,0,0.0392126887779989,0.0176893125705718,0,0.0248971084364049,0.316860465116279,0,0.64642528307889,1695.13044591423,1624.8,711.013490282959,-3298.0088508196,-3207.79198585058,1061.0893901864,74.3174359078732,74.55,17.9787110102871,-146.181221454941,-146.341522789246,8.68888118157261,0.0471050551739525,0.0416864713291531,0.0217317805780912,0.041484113881339,0.0371072881657167,0.0186038182428606
RC2_0062,0.0952239500492897,0,0.188586155797426,0.242893726964608,0.210526315789474,0.21900672118773,10.1221650466933,10,5.96601590899296,-0.234800838574423,-2,6.38909797133517,471.147015918789,455.644270983249,143.301115103503,0.39355819106473,0.371936437036681,0.160415116288965,-0.366136011638732,-0.363636363636363,0.621931922899124,1.28094167921548,1.26086956521739,0.406460149481858,0.465931884604504,0.466666666666667,0.186247392255104,0.0142449688772302,0,0.0366469682346657,0.0152207453749116,0,0.0234635317334744,0.384167636786962,0,0.729784579683285,1680.89382504288,1611.6,697.511212136428,-3413.83417861802,-3304.53806973114,1115.17033484445,70.7348763317039,70.6636363636364,17.725059802625,-144.635832546115,-144.449148669687,8.4911143270958,0.0468087630107839,0.0418508514723604,0.0206193049043391,0.0410803274734385,0.0369469517936404,0.0176354479342929
RC2_0063,0.0855369559106176,0,0.175411268065147,0.224135643388907,0.1875,0.213215259582988,9.51274362818591,9,5.83325202049732,-0.535982008995502,-2,5.97048490970653,461.663287547333,444.333406491221,144.503970878939,0.382387102581641,0.352783132690547,0.170489255388042,-0.411862523014786,-0.428571428571429,0.614000745642424,1.32423244554153,1.30769230769231,0.407453413585197,0.460555130989179,0.461538461538462,0.179653456740857,0.0160183210402162,0,0.0406472951940035,0.0149043844862906,0,0.0237873196391182,0.440860215053763,0,0.796227342188454,1679.22306971514,1608.3,710.023508684569,-3361.3930430133,-3237.83810611325,1149.7804978108,72.0380819059214,72.5142857142857,17.4990212508091,-145.091730291634,-145.196138453723,8.43352283314406,0.0474900629796317,0.0420004090614807,0.0220417226467483,0.0417949753741715,0.037065758340086,0.018902084248741
RC2_0064,0.0840491470338472,0,0.174416072200398,0.232287285655825,0.2,0.214997710709851,9.58821241003696,9,5.52984906444071,-0.616806068858199,-2,5.71214672647988,462.41392664034,448.317897529223,137.670511978958,0.389662175907232,0.363449534390384,0.163831440233138,-0.356801560614018,-0.363636363636363,0.624999569822488,1.29386787100519,1.28571428571429,0.396498029344447,0.474268183506709,0.470588235294118,0.17746611724262,0.0156502973368961,0,0.0398428963429076,0.014762230577522,0,0.0234127298118951,0.379825653798257,0,0.732981939819527,1628.86385917137,1554.6,698.260981995724,-3302.36212372477,-3207.79198585058,1096.5641514655,70.4688444774995,70.6636363636364,17.8124877399409,-144.417741033157,-144.449148669687,8.68520933262328,0.0488736735046106,0.0434189104520876,0.0225274911883777,0.0429166262039779,0.0383028348885061,0.0193265632124437
RC2_0065,0.0754100778141483,0,0.164892970924857,0.210637818684498,0.162790697674419,0.212860361013518,8.64135846372688,8,5.24694503091554,-0.857041251778094,-2,5.4563252450595,446.415939375613,430.625153338101,134.253881735354,0.352628977454573,0.334714574842053,0.134179753707904,-0.411708245814119,-0.434782608695652,0.642317107633383,1.34735829043012,1.33333333333333,0.402258470365751,0.462488207821218,0.461538461538462,0.178129724187255,0.0213715848325134,0,0.0441587101978802,0.0147119322109813,0,0.0239316058268423,0.441588785046729,0,0.764556337392958,1616.15659672831,1544.7,736.788361729198,-3197.56400656268,-3081.32273269236,1123.78464115305,72.0336850057024,72.6913043478261,18.3060375675514,-144.908484457659,-145.196138453723,9.04670527019755,0.0505145334556459,0.044267370347711,0.0247426259664927,0.044486195636595,0.0390197103529039,0.0212546340764842
RC2_0066,0.0946203417382463,0,0.186867801426738,0.248328451515761,0.214285714285714,0.220245722919762,9.71048190511907,9,5.44499508763856,-0.207387961747609,-1,5.92692163111998,451.44624503219,438.647105664144,132.96848812392,0.379005922143823,0.360046421348898,0.146353385723751,-0.285080485362858,-0.285714285714286,0.607253989694893,1.25784088282085,1.25,0.384648973898524,0.47859811193487,0.473684210526316,0.176708513922057,0.0210669894518597,0,0.0427592658166121,0.013416761364244,0,0.0229363347933493,0.430666666666667,0,0.792640150274663,1537.14914682168,1474.5,685.476091205608,-3173.19396970105,-3052.55351591625,1100.08893411334,68.4247938328415,68.4428571428571,17.3067387063045,-143.35337060299,-143.398062405216,8.67899079005425,0.0521468089082254,0.0462488953035746,0.0237679895083733,0.0457284791406651,0.0405643346478758,0.0203487580821013
RC2_0067,0.0774915832892057,0,0.174589639835987,0.201781713648215,0.148936170212766,0.21732698154952,8.47541754881204,8,5.47886164934567,-0.998823806163256,-2,5.79612434647256,454.947697215741,444.40295611653,132.651857385976,0.39242152895776,0.358628225184049,0.191198729688275,-0.521333014612296,-0.545454545454546,0.657501754404478,1.38590234490339,1.375,0.422996171734971,0.447676505281046,0.444444444444444,0.185562673417163,0.0150143991485058,0,0.0394621942041302,0.0178159662646768,0,0.0249575427255084,0.306717363751584,0,0.667930484777239,1731.54735356387,1662,760.557069812528,-3333.50221655208,-3232.72276907447,1099.19624221607,75.1579909164504,75.8454545454546,18.7388000005276,-146.528986376658,-146.627868873126,8.89734955292872,0.0461681752357815,0.041244839625061,0.0215609371551519,0.0406592500289762,0.036385614752841,0.0181818847508765
RC2_0068,0.0864791497634288,0,0.179956682532396,0.229950523231283,0.192982456140351,0.217173144596662,9.72028928850665,9,5.79922693421937,-0.607701329163409,-2,6.10372475046581,468.279690624775,456.541454981814,140.114145085992,0.39832336876597,0.372966120839777,0.172775651923248,-0.381924843321739,-0.388888888888889,0.636510207969513,1.30271746076157,1.28571428571429,0.408020979147537,0.472380084420588,0.470588235294118,0.19027607360666,0.0132039891283706,0,0.0366882361472441,0.0157376674436317,0,0.0239613195985455,0.320588235294118,0,0.688029067341769,1672.68670836591,1611.6,704.037805766438,-3375.94528899086,-3274.49194946847,1095.70658772204,71.1848580346696,71.3833333333333,18.1405409271311,-144.875562273778,-144.796541697305,8.66357311175132,0.0472083336635916,0.042187213628857,0.0212289809319656,0.0414329418931333,0.0371660131338653,0.0181493099547223
RC2_0069,0.0916529506501539,0,0.18388674966666,0.234869791435765,0.2,0.216421794165329,9.90885319387374,9,5.83107236164324,-0.354501307433694,-2,6.27094147558329,470.729343007266,456.629500515841,142.528771773139,0.393555311388788,0.367143240993045,0.163729358752698,-0.38748492665317,-0.4,0.617557090120489,1.29549030063849,1.28571428571429,0.40041711941479,0.462430272160106,0.464285714285714,0.186849427037374,0.0135755189661978,0,0.0362791070048765,0.0147942851017675,0,0.0232651425358467,0.363582793164408,0,0.697311809593162,1712.27992155398,1639.65,733.972307876787,-3440.70620639178,-3325.36506417297,1153.68010283727,71.3433204096154,71.7,17.6003770684339,-144.874607088049,-144.859260707981,8.44551496952865,0.0466775515754967,0.0414934361862717,0.0215730104949995,0.0410043766408134,0.0364111442692325,0.0184776863505677
RC2_0070,0.0922375846211369,0,0.184495511644609,0.240267342167468,0.2,0.219894050167337,9.78504314477469,9,5.74195845957918,-0.344007670182167,-2,5.99089659482738,460.762231194951,444.58892652912,139.596354360204,0.398097823387431,0.372057347411357,0.167466744850598,-0.357546021891698,-0.37037037037037,0.628762856660268,1.2833336820101,1.27272727272727,0.401360884337213,0.468815418730324,0.466666666666667,0.181996922763021,0.0148986897221301,0,0.0363799342729212,0.0146995128903901,0,0.0234036846708224,0.386699507389163,0,0.758258174127994,1645.0435282838,1567.8,722.266506912704,-3333.14406312556,-3230.69967256102,1133.50105488039,70.4900616239134,70.8555555555556,17.9197414148176,-144.482612047965,-144.586219940919,8.62572329652224,0.0485742107269971,0.0430534381569327,0.0222777802737802,0.0426254062121597,0.0377409573197608,0.0190169089541243
RC2_0071,0.0861553926317266,0,0.175622431213064,0.234754173281089,0.2,0.216503349617642,9.41874554526016,9,5.48778959190283,-0.374198146828225,-1,5.79742050032702,454.096416708589,438.753366821423,135.873172855279,0.372704111259964,0.352198344426938,0.146758427289882,-0.34130383474826,-0.352941176470588,0.634857441533744,1.29137780245416,1.28571428571429,0.395264346468984,0.469402004594915,0.466666666666667,0.180693395680583,0.0203923162566405,0,0.0416468793043582,0.0139868888736549,0,0.023190718084932,0.449336550060314,0,0.789277979262453,1595.14062722737,1517.4,727.951279626644,-3230.26842947365,-3119.25347953414,1132.08693149357,70.0271592903254,70.3588235294118,18.0934370837117,-144.081452842903,-144.272468104243,8.90556639769368,0.0507492626248444,0.0447090888507723,0.0239161789067158,0.0445778517005838,0.0391290916635489,0.02054057734836
RC2_0072,0.0931232348334337,0,0.185777441451116,0.240512678915158,0.2,0.220272784398525,9.45639696352527,9,5.37587170338724,-0.333086465469358,-1,5.87880337799726,446.562118241741,430.723206083841,131.501522186509,0.377724235173685,0.358345946952596,0.146817729362538,-0.322088834109188,-0.324324324324325,0.608514854662417,1.27918716313434,1.27272727272727,0.392206036940673,0.475736728542414,0.470588235294118,0.182344562664867,0.0204845720454937,0,0.0439170680439909,0.0149878572057098,0,0.0243159858964258,0.394896719319563,0,0.735267514306252,1552.07918903907,1487.7,683.294056502769,-3169.64989215297,-3051.27661242969,1085.08452106731,69.4795317721119,69.5432432432432,17.3426733578789,-143.919347243525,-144.050754118201,8.70490302952651,0.0517381509438752,0.0460104646007885,0.0238398778055474,0.0453890667758618,0.0403466369997228,0.0203797630032009
RC2_0073,0.0885231004078986,0,0.176788542904044,0.238249116392145,0.2,0.214209414908162,9.47065441590099,9,5.37552065581529,-0.340146259141196,-1,5.77823759991313,456.153149470746,442.600820055152,134.373888768717,0.38276213146344,0.360163500605978,0.155107328346767,-0.337056492152801,-0.344827586206897,0.608666710332624,1.28336627822422,1.27272727272727,0.384952174342307,0.468433015035617,0.466666666666667,0.173405151147448,0.0192489924056188,0,0.0398630370052977,0.013398809177751,0,0.0224944195324186,0.408256880733945,0,0.748618821477698,1589.91055690981,1504.2,707.205529643415,-3225.5501999874,-3098.36888933713,1113.93716761876,69.9061100263548,70.1275862068966,17.3470012444798,-144.004790798404,-144.185505216498,8.6052838667378,0.0506202678483393,0.0448571817754618,0.0230309248495623,0.0444697601190385,0.0394852554215509,0.0197480514688495
RC2_0074,0.0835186740226861,0,0.172247606419936,0.233315114334397,0.2,0.21414557723734,9.26719576719577,9,5.31801347133187,-0.498677248677249,-1,5.64570058752101,450.124073150899,437.170183382038,131.364637292749,0.374675458666942,0.352428788366609,0.152160341461021,-0.335052180265902,-0.342857142857143,0.63000685588188,1.29313336655021,1.27777777777778,0.392403063221314,0.473380897363943,0.473684210526316,0.175906879563883,0.021028207861415,0,0.0445288796843858,0.0139992196925223,0,0.0231923422943511,0.417688831504196,0,0.770396776029925,1562.83146258503,1494.3,696.674097451059,-3172.76350484879,-3070.34586558791,1084.49573834086,69.8489871375782,70.0714285714286,17.9551953926336,-143.949536094031,-144.050754118201,8.94403434416851,0.051489417228655,0.0451088061067282,0.024479671788193,0.0452339836572488,0.0399198990067815,0.0210141420174266
RC2_0075,0.0892515432805673,0,0.179647673601347,0.232045487689592,0.192307692307692,0.216694533280176,9.68857412653447,9,5.62281664354476,-0.502549575070822,-2,6.05490112638589,461.074187671925,446.607041022654,137.879879172027,0.391622522853309,0.366329433040505,0.159419473258314,-0.35588091501615,-0.363636363636363,0.604369613725466,1.29144185749741,1.28571428571429,0.393757753143964,0.476733906147011,0.473684210526316,0.186371702530178,0.0150395243750707,0,0.0395786599614343,0.0159160154125129,0,0.0248988236975703,0.367630057803468,0,0.7452130958747,1628.24424929178,1557.9,692.693681580936,-3306.32327314978,-3209.81508236402,1112.69256147757,70.4426060779603,70.6636363636364,17.2245339911758,-144.547056831372,-144.675509210304,8.39846607555626,0.0491435710729316,0.0434519305577805,0.0234840441307058,0.0430827223507402,0.0383730307886697,0.019637250667846
RC2_0076,0.0919687263829291,0,0.182264679726767,0.235584290095899,0.2,0.21412115637293,9.94967717432586,9,5.87210419551954,-0.263767565514622,-2,6.28383153921239,469.190916124607,454.553806359082,143.298887979903,0.392294281722424,0.367619993379265,0.167156222603496,-0.389046731236715,-0.4,0.609224852629943,1.29416083559132,1.27777777777778,0.397838222926014,0.463004017570277,0.464285714285714,0.185347564371966,0.0132914513526012,0,0.0360107591877193,0.0152051734917108,0,0.0238161447269261,0.357100766057749,0,0.72097816472813,1703.49189137866,1648.8,726.779253768444,-3426.03228698927,-3321.31887114608,1162.73412518769,71.3878318402464,71.7,17.3629082999534,-144.914062300892,-144.844973249382,8.36739016350607,0.0469548042738331,0.0413201023358734,0.0217092385698144,0.0412352933290214,0.0363226140010427,0.0185571416356647
RC2_0077,0.0906656288851644,0,0.182991835908452,0.234556038540357,0.2,0.215475359086273,9.89144798942798,9,5.90385234776153,-0.384557296582971,-2,6.25472112906345,470.180486498001,453.714321357533,146.390768084256,0.392363820469918,0.36583303910345,0.16744204833952,-0.392101741948039,-0.4,0.624344338173122,1.2990776494177,1.27777777777778,0.402375349108657,0.461670544550334,0.461538461538462,0.185839183884449,0.0140538189643868,0,0.0360620653424547,0.0148289524327703,0,0.023156477173189,0.379739336492891,0,0.727798071435243,1704.34491221446,1638,724.37296272615,-3428.30969696653,-3308.58426275802,1151.10091948772,71.4748996455191,71.7,17.793813637934,-144.895733944192,-144.755606016984,8.51872571454752,0.0465639552251906,0.0414934361862717,0.0209280587679989,0.040909139379775,0.0363976497120894,0.0178915281503973
RC2_0078,0.0773415560193294,0,0.175603930326267,0.199767552939925,0.142857142857143,0.215615799513667,8.51971572673086,8,5.46462649505453,-1.12379642365887,-2,5.97347860720779,451.942431725348,442.758430799592,127.462847929483,0.386009718737578,0.356348786007786,0.178307789344507,-0.492453635901912,-0.5,0.629080880755639,1.37999539968679,1.36842105263158,0.417637051463434,0.461585103908248,0.461538461538462,0.184952364214644,0.0147961693332619,0,0.0396512012398576,0.0183922338423548,0,0.025286198641533,0.301452784503632,0,0.63028577124395,1682.70942228336,1614.9,701.539753474985,-3275.66146095812,-3182.86120262669,1039.73812473024,74.3349286232045,74.55,17.9288051015357,-146.226829300537,-146.323575004171,8.7163545096276,0.0472920203729739,0.042336659447843,0.0217126237177904,0.0416426002228694,0.0374661297490723,0.0186290891860698
RC2_0079,0.0776225891060892,0,0.17947037022537,0.200293383274497,0.142857142857143,0.215813899965789,8.50768156424581,8,5.50651527549414,-0.945065176908752,-2,6.0691980851988,454.455821008613,443.597785716933,133.088243583403,0.38744191928201,0.353007681372503,0.184739529534579,-0.503454784849375,-0.514285714285714,0.626658244977477,1.38317199721997,1.36842105263158,0.417494868315768,0.452867207950208,0.451612903225806,0.182472744087519,0.0172427484057033,0,0.0412998946632213,0.0182556527320901,0,0.0250942359298883,0.36509900990099,0,0.697004463679475,1693.71061452514,1614.9,723.418951638181,-3281.49150797245,-3162.98816068641,1078.42163094791,74.6484613682072,74.9571428571429,17.8597599818581,-146.275905912215,-146.394721523323,8.65395772622576,0.0471698814674288,0.0422610060750558,0.0216839131165171,0.04157271600498,0.037484723842048,0.0184445121751612
RC2_0080,0.0816694490923386,0,0.172711432401681,0.222214532439439,0.1875,0.211695254980763,9.40745240988254,9,5.57600195503693,-0.672134467395707,-2,5.81874952203174,462.791834289834,446.733740828796,139.570714921633,0.390206860186106,0.363137933505243,0.170085314117316,-0.418340815345042,-0.424242424242424,0.628414204255537,1.32483820627197,1.30434782608696,0.40179393368355,0.460635071039655,0.461538461538462,0.180537681433504,0.0157929059667573,0,0.0401730318726303,0.0154382407872623,0,0.023397415745196,0.393120393120393,0,0.743090668831093,1693.15899149453,1624.8,712.779991999843,-3373.35730002969,-3273.48040121175,1102.46271415188,72.2227132373337,72.3909090909091,17.9098048212828,-145.163921367062,-145.002343129916,8.64171788298001,0.0469050040886879,0.0416229712204295,0.0217065541529812,0.0412500412074687,0.0368473654364466,0.0185911564986398
RC2_0081,0.0855811333786267,0,0.173342055223251,0.228724924134563,0.192307692307692,0.211490835357605,9.50388833499501,9,5.47430583428303,-0.56630109670987,-2,5.75666147634891,460.501513663845,444.739007667158,135.673145920509,0.383984696342992,0.361798895362426,0.161489187707665,-0.395402486036293,-0.411764705882353,0.613137184747655,1.30788432607737,1.29411764705882,0.395396721285355,0.465482077957207,0.466666666666667,0.178398554083181,0.0149802368258771,0,0.0371346527936822,0.0156278147468346,0,0.0239353507478782,0.368325242718447,0,0.718151584727044,1660.95607178465,1601.7,697.871425093355,-3332.75650119381,-3232.72276907447,1101.50265747107,71.5689708520344,72.0352941176471,17.4744097653082,-144.942340728609,-145.022595372584,8.51054087668175,0.0478205127745551,0.0426362803995653,0.0215942454260826,0.0420527134465689,0.0374945165409305,0.0185016147814016
RC2_0082,0.0866859289787633,0,0.179515499734642,0.230900284890828,0.19047619047619,0.217712417163562,9.63212344380151,9,5.61868836019609,-0.547957215500614,-2,6.07350961666812,464.473582910041,446.709537360336,140.999438245781,0.389740214001837,0.365831168563204,0.16087631440827,-0.340985323902484,-0.352941176470588,0.620742384305227,1.2911202655087,1.28571428571429,0.395557749369159,0.479602547666715,0.476190476190476,0.189440007393099,0.0173027372013089,0,0.0384086806865026,0.0157013700756839,0,0.0245945738330249,0.41504329004329,0,0.781022124202075,1619.95975802209,1541.4,732.489676121872,-3292.96182287804,-3171.13814249536,1154.98135093682,70.0180817312208,70.3588235294118,17.691157952699,-144.288323744612,-144.463447195515,8.58405187023162,0.0497479829028244,0.0441767177389411,0.0230816378047069,0.0436276189977106,0.0388034425950114,0.019702036898156
RC2_0083,0.0800984743289779,0,0.16830246068132,0.221685639115411,0.181818181818182,0.211543601771969,9.00870669327045,8,5.37446763959531,-0.632504988209686,-2,5.66107733958789,445.635191825125,430.59768732758,132.017300399842,0.359443663183103,0.342671972242726,0.140017484733396,-0.37195749306507,-0.378378378378378,0.621978246950839,1.31995366842583,1.3,0.395131575956681,0.469287761588402,0.466666666666667,0.175429157145252,0.0214859517860499,0,0.0441614834829531,0.0146877555353264,0,0.0238590697991459,0.416965352449223,0,0.749160990756988,1579.88597859605,1504.2,700.847135403707,-3174.20828996778,-3054.57661242969,1106.35173849742,70.9007885523545,71.0837837837838,17.7263800380989,-144.412384664859,-144.514464821766,8.87472399625704,0.0512334986314034,0.0448571817754618,0.0244472489697528,0.0450777556167343,0.0396841870686467,0.0210497799626847
RC2_0084,0.0873184141183674,0,0.17553422523071,0.23526146995053,0.2,0.212943100082921,9.49850536310884,9,5.39622034735534,-0.372428345349042,-1,5.82608173770742,454.256341796734,438.647105664144,137.257915200729,0.367008318927884,0.350596941855599,0.132505890355874,-0.331733566981761,-0.342857142857143,0.612931975100826,1.28707987569792,1.27272727272727,0.382942281693081,0.470346850655219,0.466666666666667,0.1761506618319,0.0213696736408158,0,0.0425217023734131,0.0135684424634883,0,0.0227725236197662,0.448507007921999,0,0.787051785791718,1597.20696324952,1534.8,721.080651155141,-3240.9807596942,-3122.02276907447,1149.51104870562,69.7544066589802,70.0714285714286,17.4685612903736,-143.866555006936,-144.050754118201,8.75077175480779,0.0509084595672132,0.0447009870463708,0.0241404995708927,0.044735195866943,0.0391171927236807,0.0207597654734249
RC2_0085,0.0738015374252572,0,0.172066260536833,0.187786274481806,0.12,0.21336778616384,8.18063806380638,7,5.39921861500756,-1.06336633663366,-2,5.79338634764075,458.248410020817,446.639267549308,133.588656985254,0.376052883794945,0.342707993818721,0.181435414575103,-0.553859617494901,-0.583333333333333,0.639660856126923,1.41511238329963,1.42105263157895,0.419288373034827,0.440083184534677,0.44,0.186131674507128,0.0179457154888705,0,0.0430040116293949,0.0179022861103874,0,0.0250542562292055,0.374182034503272,0,0.681227664682982,1757.64679867987,1665.3,777.189509487019,-3346.0896771973,-3214.9304194028,1126.76899790602,76.0849990986047,76.925,18.2303343996173,-146.861394848071,-147.219587540098,8.81845827231852,0.046069344627574,0.041244839625061,0.0222026056645902,0.0406799523354079,0.0363976497120894,0.0191678197726127
RC2_0086,0.0820384733623729,0,0.175911808303058,0.223960844125752,0.1875,0.21291872844962,9.56581803828695,9,5.73522234118684,-0.691730807183738,-2,6.00260641376322,465.229957143558,452.543393282593,140.310433670079,0.389602085091691,0.362120935458989,0.170823842322346,-0.405178161389001,-0.413793103448276,0.62926643848502,1.31862430622962,1.29411764705882,0.405740156980068,0.464742401514835,0.466666666666667,0.181930988774803,0.0151574752384862,0,0.0383398121798107,0.0154348147306145,0,0.0235407704525568,0.382441371016236,0,0.709556262088919,1690.63481349911,1621.5,700.920103137873,-3389.15691520851,-3283.65347953414,1094.59233719115,71.8475775995865,72.0931034482759,17.9340934968231,-145.050723235652,-144.92970526892,8.61916333280078,0.0466372667679081,0.0416551544355244,0.0212017748070336,0.0409908385280684,0.0369034317561605,0.0180799013401163
RC2_0087,0.0940091892471806,0,0.18759451240621,0.235199541783334,0.2,0.218401837555453,9.88231046931408,9,5.93330060284231,-0.248014440433213,-2,6.44466535430261,470.712015618935,454.579702029087,143.914241711098,0.390230998374324,0.36573300665495,0.16500413635705,-0.399228481961013,-0.4,0.625533861055691,1.3001530241559,1.28571428571429,0.406230854698805,0.456535923440992,0.454545454545455,0.185179257105914,0.0152637087325931,0,0.0387168131987221,0.0148349807746913,0,0.0230778016539717,0.379775280898876,0,0.728937683353441,1719.11182310469,1634.7,746.258313554927,-3440.63135893391,-3324.35351591625,1170.8240524535,71.6780117358889,71.7,17.8277150400872,-144.941857189028,-144.898891736881,8.57065471513055,0.0465012564932232,0.0415049528520898,0.021306929360993,0.0408730998931952,0.0364422040219518,0.0182513362960397
RC2_0088,0.0846347126592113,0,0.17439010002638,0.230751812763107,0.193548387096774,0.214933600255478,9.40614398793818,9,5.52423773778782,-0.549566528458349,-2,5.71845671664764,460.061766690983,444.577851517333,138.669439221187,0.379925069214051,0.35255091335506,0.161808335559957,-0.380305428957023,-0.4,0.637029414220841,1.30524523163598,1.29411764705882,0.400648311863563,0.464925576491343,0.46547619047619,0.178628140120877,0.0164908482256807,0,0.0381478683980256,0.0142079937674259,0,0.023076194001854,0.399625935162095,0,0.744637629975635,1646.79283829627,1571.1,726.700491044831,-3305.50336443762,-3207.79198585058,1124.80841306378,71.1387047252752,71.7,18.155338305294,-144.634367817359,-144.755606016984,8.78475380291694,0.0487900569521081,0.0431357214166757,0.0230754769932723,0.0428827814141545,0.0379357427819877,0.019778563320597
RC2_0089,0.086674964783262,0,0.177351030200884,0.235446238276359,0.2,0.217227249095385,9.33646548608601,9,5.384468383859,-0.396819660281894,-1,5.702526764459,452.690042302218,438.750554427641,132.940012313105,0.376447059484195,0.35388034407876,0.1548457022098,-0.337923252931397,-0.344827586206897,0.632363815587443,1.29027573553811,1.27777777777778,0.393819015383792,0.469506378336886,0.466666666666667,0.175724611664237,0.0216670695667291,0,0.0432663280185013,0.0141349846803086,0,0.0230132467494752,0.439467312348668,0,0.782511267167067,1574.83346584749,1504.2,706.155131790464,-3192.45998966216,-3077.48429914013,1095.847526345,69.9308127085448,70.1275862068966,18.0223687442421,-143.983378019704,-144.112816883788,8.95744688465872,0.0511376777133369,0.0449213181813077,0.0237981051213882,0.0449282972145085,0.0396788207975303,0.0204459126763176
RC2_0090,0.0883640686580925,0,0.179181124475068,0.240123407600055,0.2,0.220942229088529,9.45374531835206,9,5.41358538693565,-0.363483146067416,-1,5.77134188825593,450.566609832557,436.093602922451,133.045162546248,0.376587923403644,0.356167805775158,0.150887209210887,-0.31791431634212,-0.333333333333333,0.622209218094848,1.27960059912285,1.26666666666667,0.392270048073255,0.474869713832109,0.470588235294118,0.17638854106637,0.0213652998243703,0,0.0428694889509501,0.0140128780432348,0,0.0233383976176931,0.443232841565106,0,0.799039099779993,1556.62556179775,1491,699.874402204683,-3177.98717772062,-3053.29970894313,1105.63782674042,69.3605580157504,69.8,17.7329627157032,-143.734561843112,-143.855957696954,8.83116558202753,0.0516201219831569,0.0457734572745861,0.0236566861320672,0.0453247800264729,0.0401528907981287,0.0202995052472679
RC2_0091,0.075834666333816,0,0.176833167307049,0.198888999764634,0.153846153846154,0.212371416702749,8.20195346164895,8,5.41976551631679,-0.929330652111462,-2,6.06285599358678,431.138177610463,422.584546025437,118.334135314878,0.396966422459252,0.363758612963807,0.193453750239123,-0.500118448307706,-0.5,0.628478480985543,1.38843266656301,1.36363636363636,0.417303131983166,0.455004430661758,0.457142857142857,0.18218456895163,0.0204427296915144,0,0.0492633768597354,0.0196474320590818,0,0.026159018284382,0.389867841409692,0,0.747260574406805,1615.62746337259,1551.3,681.21602199237,-3138.19123442191,-3026.3458292058,1013.01982122261,74.5533757767696,74.55,17.911636708088,-146.254645809762,-146.249634066749,8.86412016453829,0.0490806104870616,0.044267370347711,0.0222517074041822,0.0432622462519243,0.0391290916635489,0.0190789994536182
