Watershed,dep_names,expl_names,nobs,p.value,r.squared,adj.r.squared,RMSE,statistic,df,r,p,r.sq.adj,r_labels,r2_labels
Gunnison,DOC_mgL,WsAreaSqKm,11,9.965928842641357e-5,0.8286228392476069,0.8095809324973411,0.4818993585443293,43.51574924270839,1,0.9102872289819335,< 0.1,0.81,r~'= '*0.91,r^2~'= '*0.81
Gunnison,DOC_mgL,tt_hr,11,0.05479978493614881,0.3509550861280632,0.27883898458673695,0.9378151665508541,4.866528814330701,1,0.5924146234927555,< 0.1,0.28,r~'= '*0.59,r^2~'= '*0.28
Gunnison,DOC_mgL,lulc_evenness,11,0.14960346111189318,0.21616964198446884,0.12907737998274316,1.0306018468528386,2.482076329355018,1,0.46494047144174144,n.s.,NA,NA,NA
Gunnison,DOC_mgL,PctDecid2019Ws,11,0.08533191836140341,0.2932582067558103,0.21473134083978918,0.9786113840204478,3.7344952372023763,1,0.5415332000494616,< 0.1,0.21,r~'= '*0.54,r^2~'= '*0.21
Gunnison,DOC_mgL,PctConif2019Ws,11,0.5822325084754587,0.034913414960959836,-0.07231842782115594,1.1435706903714886,0.3255881280703197,1,0.18685131779294425,n.s.,NA,NA,NA
Gunnison,number.of.peaks,WsAreaSqKm,11,0.6147095376640098,0.029314994513260022,-0.07853889498526678,847.2781292347437,0.27180284966598706,1,0.17121622152488938,n.s.,NA,NA,NA
Gunnison,number.of.peaks,tt_hr,11,0.12405628547904576,0.24226813230583924,0.1580757025620435,748.5910180591795,2.8775524479229397,1,0.49220740781284356,n.s.,NA,NA,NA
Gunnison,number.of.peaks,lulc_evenness,11,0.5273841677335053,0.045817600314117655,-0.06020266631764715,840.0449713541852,0.4321588859350243,1,-0.21405046207405787,n.s.,NA,NA,NA
Gunnison,number.of.peaks,PctDecid2019Ws,11,0.7246084530297658,0.014470550903499508,-0.09503272121833395,853.7321544281257,0.13214720092929796,1,-0.12029360292010328,n.s.,NA,NA,NA
Gunnison,number.of.peaks,PctConif2019Ws,11,0.014122977996771714,0.5058629889283556,0.4509588765870617,604.5197966776605,9.213571941275008,1,0.7112404578821117,< 0.1,0.45,r~'= '*0.71,r^2~'= '*0.45
Gunnison,AI_Mod.mean,WsAreaSqKm,11,0.4345860336573293,0.0691709844835878,-0.03425446168490254,0.019680520479484723,0.668800445597319,1,0.2630037727554259,n.s.,NA,NA,NA
Gunnison,AI_Mod.mean,tt_hr,11,0.05491390863310032,0.3506916605605177,0.27854628951168625,0.016437172539437547,4.8609031385139465,1,0.592192249662656,< 0.1,0.28,r~'= '*0.59,r^2~'= '*0.28
Gunnison,AI_Mod.mean,lulc_evenness,11,0.6690940253843647,0.02122234186694779,-0.08753073125894684,0.020181044835266962,0.19514245673205383,1,-0.14567889986867633,n.s.,NA,NA,NA
Gunnison,AI_Mod.mean,PctDecid2019Ws,11,0.9024854713640256,0.0017614853601253897,-0.10915390515541623,0.02038068537045748,0.01588134299431212,1,-0.041970053134650326,n.s.,NA,NA,NA
Gunnison,AI_Mod.mean,PctConif2019Ws,11,0.004173062532517859,0.6168961982766282,0.5743291091962536,0.012625827583958185,14.492327561130919,1,0.7854273984759053,< 0.1,0.57,r~'= '*0.79,r^2~'= '*0.57
Gunnison,normalized.transformations,WsAreaSqKm,11,0.8944763112374703,0.002064176608672152,-0.1088175815459198,1.229466299528815,0.018616016223284137,1,0.04543321041564356,n.s.,NA,NA,NA
Gunnison,normalized.transformations,tt_hr,11,0.1656408806102033,0.2018656778458437,0.11318408649538181,1.0995204621793624,2.276297422856209,1,0.44929464479987263,n.s.,NA,NA,NA
Gunnison,normalized.transformations,lulc_evenness,11,0.45390399590853836,0.06373080815316763,-0.04029910205203602,1.1908736584444313,0.6126200438648441,1,0.25244961507827185,n.s.,NA,NA,NA
Gunnison,normalized.transformations,PctDecid2019Ws,11,0.6335711009785914,0.026332979822020406,-0.08185224464219965,1.2144245901773059,0.24340643514336377,1,0.1622743966928252,n.s.,NA,NA,NA
Gunnison,normalized.transformations,PctConif2019Ws,11,0.027519329860397245,0.4338955657995995,0.37099507311066615,0.9260055737727788,6.898126664052955,1,0.6587074963894062,< 0.1,0.37,r~'= '*0.66,r^2~'= '*0.37
Willamette,DOC_mgL,WsAreaSqKm,11,0.3588506234264812,0.09410435825388039,-0.006550713051244106,0.31304525880567785,0.9349191951651769,1,0.30676433667211117,n.s.,NA,NA,NA
Willamette,DOC_mgL,tt_hr,11,0.6249834161382468,0.027666908869870468,-0.08037010125569966,0.3243213794688725,0.2560873244984621,1,0.1663337273972733,n.s.,NA,NA,NA
Willamette,DOC_mgL,lulc_evenness,11,0.05826697814730824,0.34315550175149784,0.2701727797238864,0.2665626693562477,4.7018731587138225,1,0.5857947607750497,< 0.1,0.27,r~'= '*0.59,r^2~'= '*0.27
Willamette,DOC_mgL,PctDecid2019Ws,11,0.772323342838537,0.009783419365340208,-0.10024064514962205,0.3272903062750203,0.08892072301155315,1,0.09891116906265049,n.s.,NA,NA,NA
Willamette,DOC_mgL,PctConif2019Ws,11,0.07605169824232987,0.30855971597574666,0.23173301775082966,0.2734924770230664,4.0163084332013135,1,-0.555481517222442,< 0.1,0.23,r~'= '*-0.56,r^2~'= '*0.23
Willamette,number.of.peaks,WsAreaSqKm,11,0.22853076319515356,0.15646435814493467,0.06273817571659401,372.6727149671048,1.669377265680924,1,0.3955557585789074,n.s.,NA,NA,NA
