sample,Dist,peak.x,peak.y,Dist.plus,Dist.minus,Trans.name
WROL2019_042,11.9999956,221.1547026,209.154707,12.0000056,11.9999856,C1
WROL2019_042,15.9949246,227.1289076,211.133983,15.9949346,15.9949146,O1
WROL2019_042,14.0156565,229.1081903,215.0925338,14.0156665,14.0156465,CH2
WROL2019_042,15.9949086,231.0874424,215.0925338,15.9949186,15.9948986,O1
WROL2019_042,23.9999937,233.1547007,209.154707,24.0000037,23.9999837,C2
WROL2019_042,11.9999981,233.1547007,221.1547026,12.0000081,11.9999881,C1
WROL2019_042,27.9949184,239.1289014,211.133983,27.9949284,27.9949084,Formic Acid_(_H2O)_CO
WROL2019_042,11.9999938,239.1289014,227.1289076,12.0000038,11.9999838,C1
WROL2019_042,26.0156496,241.1081834,215.0925338,26.0156596,26.0156396,C2H2
WROL2019_042,11.9999931,241.1081834,229.1081903,12.0000031,11.9999831,C1
WROL2019_042,10.020741,241.1081834,231.0874424,10.020751,10.020731,C2H2O_1
WROL2019_042,30.0105728,241.1445558,211.133983,30.0105828,30.0105628,C1H2O1
WROL2019_042,14.0156482,241.1445558,227.1289076,14.0156582,14.0156382,CH2
WROL2019_042,2.01565440000002,241.1445558,239.1289014,2.01566440000002,2.01564440000002,H2
WROL2019_042,0.0363724000000047,241.1445558,241.1081834,0.0363824000000047,0.0363624000000047,CH4_O
WROL2019_042,31.0422005,242.1761835,211.133983,31.0422105,31.0421905,C1H5N1
WROL2019_042,15.0472759,242.1761835,227.1289076,15.0472859,15.0472659,CH5NO_1
WROL2019_042,3.04728210000002,242.1761835,239.1289014,3.04729210000002,3.04727210000002,H5O_1N1
WROL2019_042,1.0316277,242.1761835,241.1445558,1.0316377,1.0316177,H3O_1N1
WROL2019_042,27.9949223,243.0874561,215.0925338,27.9949323,27.9949123,Formic Acid_(_H2O)_CO
WROL2019_042,13.9792658,243.0874561,229.1081903,13.9792758,13.9792558,H_2O1
WROL2019_042,1.9792727,243.0874561,241.1081834,1.9792827,1.9792627,C_1H_2O1
WROL2019_042,28.0312904,243.1238242,215.0925338,28.0313004,28.0312804,ethyl addition_(_H2O)_C2H4
WROL2019_042,15.9949166,243.1238242,227.1289076,15.9949266,15.9949066,O1
WROL2019_042,12.0363818,243.1238242,231.0874424,12.0363918,12.0363718,C2H4O_1
WROL2019_042,3.99492280000001,243.1238242,239.1289014,3.99493280000001,3.99491280000001,C_1O1
WROL2019_042,2.0156408,243.1238242,241.1081834,2.0156508,2.0156308,H2
WROL2019_042,1.9792684,243.1238242,241.1445558,1.9792784,1.9792584,C_1H_2O1
WROL2019_042,0.947640699999994,243.1238242,242.1761835,0.947650699999994,0.947630699999994,C_1H_5N_1O2
WROL2019_042,17.9741764,245.103084,227.1289076,17.9741864,17.9741664,C_1H_2O2
WROL2019_042,14.0156416,245.103084,231.0874424,14.0156516,14.0156316,CH2
WROL2019_042,5.97418260000001,245.103084,239.1289014,5.97419260000001,5.97417260000001,C_2H_2O2
WROL2019_042,1.97925979999999,245.103084,243.1238242,1.97926979999999,1.97924979999999,C_1H_2O1
WROL2019_042,36.0211305,246.8064986,210.7853681,36.0211405,36.0211205,H4O2
WROL2019_042,8.0414777,247.1703791,239.1289014,8.0414877,8.0414677,C3H4O_2
WROL2019_042,6.02582329999998,247.1703791,241.1445558,6.02583329999998,6.02581329999999,C3H2O_2
WROL2019_042,42.0105699,253.1445529,211.133983,42.0105799,42.0105599,acetylation_(_H2O)_C2H2O
WROL2019_042,26.0156453,253.1445529,227.1289076,26.0156553,26.0156353,C2H2
WROL2019_042,14.0156515,253.1445529,239.1289014,14.0156615,14.0156415,CH2
WROL2019_042,11.9999971,253.1445529,241.1445558,12.0000071,11.9999871,C1
WROL2019_042,10.0207287,253.1445529,243.1238242,10.0207387,10.0207187,C2H2O_1
WROL2019_042,8.04146890000001,253.1445529,245.103084,8.04147890000001,8.04145890000001,C3H4O_2
WROL2019_042,5.97417380000002,253.1445529,247.1703791,5.97418380000002,5.97416380000002,C_2H_2O2
WROL2019_042,8.06259930000002,255.2329784,247.1703791,8.06260930000002,8.06258930000002,H8
WROL2019_042,25.9792554,257.0666978,231.0874424,25.9792654,25.9792454,H_2C1O1
WROL2019_042,13.9428736,257.0666978,243.1238242,13.9428836,13.9428636,C_1H_6O2
WROL2019_042,11.9636138,257.0666978,245.103084,11.9636238,11.9636038,H_4O1
WROL2019_042,36.0211269,257.1031138,221.0819869,36.0211369,36.0211169,H4O2
WROL2019_042,27.9949235,257.1031138,229.1081903,27.9949335,27.9949135,Formic Acid_(_H2O)_CO
WROL2019_042,14.0156577,257.1031138,243.0874561,14.0156677,14.0156477,CH2
WROL2019_042,47.9847536,257.1394606,209.154707,47.9847636,47.9847436,O3
WROL2019_042,46.0054776,257.1394606,211.133983,46.0054876,46.0054676,C1H2O2
WROL2019_042,18.0105592,257.1394606,239.1289014,18.0105692,18.0105492,H2O
WROL2019_042,15.9949048,257.1394606,241.1445558,15.9949148,15.9948948,hydroxylation (-H)
WROL2019_042,12.0363766,257.1394606,245.103084,12.0363866,12.0363666,C2H4O_1
WROL2019_042,3.9949077,257.1394606,253.1445529,3.9949177,3.9948977,C_1O1
WROL2019_042,43.9898205,259.0823543,215.0925338,43.9898305,43.9898105,Carboxylation_CO2
WROL2019_042,27.9949119,259.0823543,231.0874424,27.9949219,27.9949019,Formic Acid_(_H2O)_CO
WROL2019_042,17.9741709,259.0823543,241.1081834,17.9741809,17.9741609,C_1H_2O2
WROL2019_042,15.9585301,259.0823543,243.1238242,15.9585401,15.9585201,C_1H_4O2
WROL2019_042,13.9792703,259.0823543,245.103084,13.9792803,13.9792603,H_2O1
WROL2019_042,2.01565650000003,259.0823543,257.0666978,2.01566650000003,2.01564650000003,H2
WROL2019_042,38.0367789,259.1187658,221.0819869,38.0367889,38.0367689,O2H6
WROL2019_042,16.0313097,259.1187658,243.0874561,16.0313197,16.0312997,C1H4
WROL2019_042,2.01565199999999,259.1187658,257.1031138,2.01566199999999,2.01564199999999,H2
WROL2019_042,48.0211222,259.1551052,211.133983,48.0211322,48.0211122,C1H4O2
WROL2019_042,16.9789217,259.1551052,242.1761835,16.9789317,16.9789117,H_1O2N_1
WROL2019_042,2.01564459999997,259.1551052,257.1394606,2.01565459999997,2.01563459999997,H2
WROL2019_042,30.0105553,261.0979977,231.0874424,30.0105653,30.0105453,C1H2O1
WROL2019_042,17.9741735,261.0979977,243.1238242,17.9741835,17.9741635,C_1H_2O2
WROL2019_042,15.9949137,261.0979977,245.103084,15.9949237,15.9949037,O1
WROL2019_042,4.03129990000002,261.0979977,257.0666978,4.03130990000002,4.03128990000002,H4
WROL2019_042,2.01564339999999,261.0979977,259.0823543,2.01565339999999,2.01563339999999,H2
WROL2019_042,60.0211206,261.1344261,201.1133055,60.0211306,60.0211106,C2H4O2
WROL2019_042,61.9922952,263.1056007,201.1133055,61.9923052,61.9922852,C1H3Cl1
WROL2019_042,15.9949092,263.1056007,247.1106915,15.9949192,15.9948992,O1
WROL2019_042,28.0312917,264.997232,236.9659403,28.0313017,28.0312817,ethyl addition_(_H2O)_C2H4
WROL2019_042,14.0156575,264.997232,250.9815745,14.0156675,14.0156475,CH2
WROL2019_042,46.0054858,267.0874727,221.0819869,46.0054958,46.0054758,C1H2O2
WROL2019_042,9.98435889999996,267.0874727,257.1031138,9.98436889999996,9.98434889999996,H_2C1
WROL2019_042,7.96870689999997,267.0874727,259.1187658,7.96871689999997,7.96869689999997,CH_4
WROL2019_042,55.9898301,267.1238131,211.133983,55.9898401,55.9898201,glyoxylate_(_H2O)_C2O2
WROL2019_042,39.9949055,267.1238131,227.1289076,39.9949155,39.9948955,C2O1
WROL2019_042,27.9949117,267.1238131,239.1289014,27.9949217,27.9949017,Formic Acid_(_H2O)_CO
WROL2019_042,25.9792573,267.1238131,241.1445558,25.9792673,25.9792473,H_2C1O1
WROL2019_042,22.0207291,267.1238131,245.103084,22.0207391,22.0207191,C3H2O_1
WROL2019_042,13.9792602,267.1238131,253.1445529,13.9792702,13.9792502,H_2O1
WROL2019_042,9.9843525,267.1238131,257.1394606,9.9843625,9.9843425,H_2C1
WROL2019_042,7.96870790000003,267.1238131,259.1551052,7.96871790000003,7.96869790000003,CH_4
WROL2019_042,6.0258154,267.1238131,261.0979977,6.0258254,6.0258054,C3H2O_2
WROL2019_042,54.0105749,269.1031087,215.0925338,54.0105849,54.0105649,C3H2O1
