num.trans.involved.in,sample,peak
7,RC2_0145,201.0405497
1,RC2_0145,201.0769921
6,RC2_0145,201.1133055
1,RC2_0145,201.8021074
4,RC2_0145,202.0376738
3,RC2_0145,203.0562175
5,RC2_0145,203.0925986
5,RC2_0145,203.0948568
38,RC2_0145,205.0506496
1,RC2_0145,207.0121291
64,RC2_0145,207.0299269
67,RC2_0145,207.066308
1,RC2_0145,208.7890209
1,RC2_0145,208.8670657
21,RC2_0145,209.0092286
69,RC2_0145,209.0455803
29,RC2_0145,209.0819912
2,RC2_0145,209.085341
4,RC2_0145,209.1548363
14,RC2_0145,210.0408627
13,RC2_0145,210.0603529
11,RC2_0145,211.0248947
38,RC2_0145,211.0612573
38,RC2_0145,211.0976304
40,RC2_0145,211.133983
1,RC2_0145,211.2100999
1,RC2_0145,212.7824231
1,RC2_0145,212.8869481
6,RC2_0145,213.0405575
48,RC2_0145,213.0769008
43,RC2_0145,213.1132838
1,RC2_0145,214.0156382
1,RC2_0145,215.0020468
21,RC2_0145,215.0561782
51,RC2_0145,215.0925338
30,RC2_0145,215.1289345
1,RC2_0145,216.881024
2,RC2_0145,216.9315749
8,RC2_0145,217.0484994
47,RC2_0145,217.0506666
49,RC2_0145,217.0717993
5,RC2_0145,217.1049424
34,RC2_0145,217.1082018
59,RC2_0145,219.029928
19,RC2_0145,219.0663505
23,RC2_0145,219.0794172
36,RC2_0145,219.1026577
1,RC2_0145,220.8838212
25,RC2_0145,221.0092304
74,RC2_0145,221.0455807
23,RC2_0145,221.0586597
35,RC2_0145,221.0819869
3,RC2_0145,221.094833
10,RC2_0145,221.0950779
5,RC2_0145,222.0903254
74,RC2_0145,223.0248397
46,RC2_0145,223.0612462
20,RC2_0145,223.0743118
68,RC2_0145,223.0976079
84,RC2_0145,225.0404863
5,RC2_0145,225.0556221
74,RC2_0145,225.0768783
42,RC2_0145,225.1132786
66,RC2_0145,227.0197526
69,RC2_0145,227.0561483
1,RC2_0145,227.0920118
50,RC2_0145,227.0925419
51,RC2_0145,227.1289076
4,RC2_0145,228.096073
8,RC2_0145,228.1605368
6,RC2_0145,228.9329025
3,RC2_0145,228.9506089
2,RC2_0145,228.9692869
51,RC2_0145,229.0354136
27,RC2_0145,229.0506174
52,RC2_0145,229.0718072
1,RC2_0145,229.1076526
49,RC2_0145,229.1081903
41,RC2_0145,229.1445526
15,RC2_0145,230.1398211
