num.trans.involved.in,sample,peak
1,WROL2019_048,200.8055517
34,WROL2019_048,201.0768413
1,WROL2019_048,204.2684422
19,WROL2019_048,209.154707
1,WROL2019_048,209.2909928
3,WROL2019_048,213.0444819
24,WROL2019_048,213.0769008
1,WROL2019_048,214.5729315
4,WROL2019_048,215.0561782
2,WROL2019_048,215.073103
30,WROL2019_048,215.0925338
2,WROL2019_048,217.0484994
27,WROL2019_048,217.0717993
20,WROL2019_048,217.1082018
2,WROL2019_048,217.9941964
1,WROL2019_048,218.9372171
1,WROL2019_048,219.1666498
1,WROL2019_048,220.1469186
1,WROL2019_048,221.0815189
14,WROL2019_048,221.0819869
26,WROL2019_048,221.1547026
1,WROL2019_048,223.9181523
36,WROL2019_048,225.0768783
1,WROL2019_048,226.7444504
27,WROL2019_048,227.0925419
39,WROL2019_048,227.1289076
28,WROL2019_048,229.0718072
28,WROL2019_048,229.1081903
37,WROL2019_048,229.1445526
1,WROL2019_048,230.1253906
7,WROL2019_048,231.0065468
35,WROL2019_048,231.0874424
24,WROL2019_048,231.1238449
19,WROL2019_048,233.1547007
2,WROL2019_048,234.0408441
28,WROL2019_048,235.061225
1,WROL2019_048,235.1164833
4,WROL2019_048,236.1054076
1,WROL2019_048,236.9659403
38,WROL2019_048,237.1132636
41,WROL2019_048,239.0561165
47,WROL2019_048,239.0925097
33,WROL2019_048,239.1289014
27,WROL2019_048,241.0718073
40,WROL2019_048,241.1081834
15,WROL2019_048,241.1364762
36,WROL2019_048,241.1445558
1,WROL2019_048,242.1398639
6,WROL2019_048,242.1761835
34,WROL2019_048,243.0874561
46,WROL2019_048,243.1238242
4,WROL2019_048,243.1335387
30,WROL2019_048,243.1601886
1,WROL2019_048,245.0489481
47,WROL2019_048,245.0666936
52,WROL2019_048,245.103084
1,WROL2019_048,245.2357754
45,WROL2019_048,247.0823441
5,WROL2019_048,247.1106915
29,WROL2019_048,247.1187463
7,WROL2019_048,247.1703791
21,WROL2019_048,249.0768876
30,WROL2019_048,249.1496328
1,WROL2019_048,250.9815745
19,WROL2019_048,253.0718158
55,WROL2019_048,253.1081745
36,WROL2019_048,253.1445529
52,WROL2019_048,255.0510446
27,WROL2019_048,255.087462
50,WROL2019_048,255.1238207
47,WROL2019_048,257.0666978
26,WROL2019_048,257.1031138
44,WROL2019_048,257.1394606
44,WROL2019_048,259.0823543
25,WROL2019_048,259.1187658
32,WROL2019_048,259.1551052
52,WROL2019_048,261.0979977
5,WROL2019_048,261.1344261
2,WROL2019_048,264.997232
51,WROL2019_048,265.0717856
1,WROL2019_048,265.0848927
8,WROL2019_048,265.10821
1,WROL2019_048,265.1479259
1,WROL2019_048,265.3953754
1,WROL2019_048,266.8485424
28,WROL2019_048,267.0510612
15,WROL2019_048,267.0874727
53,WROL2019_048,267.1238131
67,WROL2019_048,269.0666852
29,WROL2019_048,269.1031087
1,WROL2019_048,269.1312485
26,WROL2019_048,269.1394928
4,WROL2019_048,271.0612453
66,WROL2019_048,271.0823405
26,WROL2019_048,271.1187635
23,WROL2019_048,271.1551372
25,WROL2019_048,273.0980262
54,WROL2019_048,273.1343806
2,WROL2019_048,275.0363813
2,WROL2019_048,275.0561801
22,WROL2019_048,275.0772881
18,WROL2019_048,275.1055913
24,WROL2019_048,275.1136798
