num.trans.involved.in,sample,peak
2,WROL2019_162,200.0916944
6,WROL2019_162,201.0405497
44,WROL2019_162,201.0768413
2,WROL2019_162,201.1133055
1,WROL2019_162,201.9470017
1,WROL2019_162,203.0009855
3,WROL2019_162,203.0925986
37,WROL2019_162,205.0142391
37,WROL2019_162,205.0506496
1,WROL2019_162,205.1443167
58,WROL2019_162,207.0299269
59,WROL2019_162,207.066308
19,WROL2019_162,209.0092286
60,WROL2019_162,209.0455803
20,WROL2019_162,209.0819912
25,WROL2019_162,209.154707
1,WROL2019_162,209.2380299
1,WROL2019_162,209.6261695
11,WROL2019_162,211.0248947
2,WROL2019_162,211.0609808
26,WROL2019_162,211.0612573
29,WROL2019_162,211.0976304
1,WROL2019_162,211.9888295
2,WROL2019_162,213.0405575
39,WROL2019_162,213.0769008
15,WROL2019_162,215.0561782
2,WROL2019_162,215.0922791
39,WROL2019_162,215.0925338
1,WROL2019_162,215.0959292
39,WROL2019_162,217.0506666
40,WROL2019_162,217.0717993
1,WROL2019_162,218.9823956
54,WROL2019_162,219.029928
5,WROL2019_162,220.1469186
1,WROL2019_162,221.0088702
23,WROL2019_162,221.0092304
4,WROL2019_162,221.0452741
68,WROL2019_162,221.0455807
30,WROL2019_162,221.0819869
31,WROL2019_162,221.1547026
1,WROL2019_162,223.0245472
67,WROL2019_162,223.0248397
41,WROL2019_162,223.0612462
61,WROL2019_162,223.0976079
1,WROL2019_162,223.1548521
3,WROL2019_162,225.0038594
14,WROL2019_162,225.0041481
1,WROL2019_162,225.0191925
3,WROL2019_162,225.0401826
74,WROL2019_162,225.0404863
61,WROL2019_162,225.0768783
1,WROL2019_162,227.0164836
62,WROL2019_162,227.0561483
36,WROL2019_162,227.0925419
1,WROL2019_162,227.128608
4,WROL2019_162,228.1605368
49,WROL2019_162,229.0354136
1,WROL2019_162,229.071444
42,WROL2019_162,229.0718072
38,WROL2019_162,229.1081903
38,WROL2019_162,229.1445526
51,WROL2019_162,231.0299159
41,WROL2019_162,231.0510635
1,WROL2019_162,231.0871102
42,WROL2019_162,231.0874424
19,WROL2019_162,231.1026218
3,WROL2019_162,233.04527
64,WROL2019_162,233.0455705
42,WROL2019_162,233.0819403
28,WROL2019_162,233.1547007
56,WROL2019_162,235.0248428
5,WROL2019_162,235.0443394
61,WROL2019_162,235.061225
44,WROL2019_162,235.0976172
7,WROL2019_162,236.1054076
38,WROL2019_162,237.0041291
71,WROL2019_162,237.0404904
71,WROL2019_162,237.0768772
51,WROL2019_162,237.1132636
73,WROL2019_162,239.0197304
3,WROL2019_162,239.0558306
59,WROL2019_162,239.0561165
65,WROL2019_162,239.0925097
37,WROL2019_162,239.1289014
40,WROL2019_162,241.0354243
48,WROL2019_162,241.0718073
55,WROL2019_162,241.1081834
17,WROL2019_162,241.1364762
43,WROL2019_162,241.1445558
7,WROL2019_162,242.1761835
41,WROL2019_162,243.0510742
3,WROL2019_162,243.0868382
49,WROL2019_162,243.0874561
54,WROL2019_162,243.1238242
33,WROL2019_162,243.1601886
54,WROL2019_162,245.0455539
64,WROL2019_162,245.0666936
62,WROL2019_162,245.103084
2,WROL2019_162,246.9403412
38,WROL2019_162,247.0248509
66,WROL2019_162,247.0612052
51,WROL2019_162,247.0823441
51,WROL2019_162,247.0976109
6,WROL2019_162,247.1106915
32,WROL2019_162,247.1187463
23,WROL2019_162,248.056499
28,WROL2019_162,249.0041346
75,WROL2019_162,249.0404817
50,WROL2019_162,249.0768876
28,WROL2019_162,249.1132794
36,WROL2019_162,249.1496328
42,WROL2019_162,251.0197679
1,WROL2019_162,251.0554802
51,WROL2019_162,251.0561601
78,WROL2019_162,251.092512
34,WROL2019_162,251.1289264
2,WROL2019_162,251.1446343
35,WROL2019_162,252.9990292
78,WROL2019_162,253.0353938
42,WROL2019_162,253.0718158
71,WROL2019_162,253.1081745
41,WROL2019_162,253.1445529
2,WROL2019_162,255.0505301
87,WROL2019_162,255.0510446
2,WROL2019_162,255.0867579
44,WROL2019_162,255.087462
62,WROL2019_162,255.1238207
3,WROL2019_162,255.2329784
11,WROL2019_162,257.0303694
46,WROL2019_162,257.0455589
75,WROL2019_162,257.0666978
38,WROL2019_162,257.1031138
49,WROL2019_162,257.1394606
11,WROL2019_162,257.1758774
1,WROL2019_162,257.2149383
8,WROL2019_162,259.0248868
9,WROL2019_162,259.0460167
49,WROL2019_162,259.0612259
60,WROL2019_162,259.0823543
10,WROL2019_162,259.0976503
29,WROL2019_162,259.1187658
41,WROL2019_162,259.1551052
1,WROL2019_162,261.0031478
58,WROL2019_162,261.0040936
34,WROL2019_162,261.040518
5,WROL2019_162,261.0438824
61,WROL2019_162,261.0768639
62,WROL2019_162,261.0979977
11,WROL2019_162,261.1133002
35,WROL2019_162,263.0197816
42,WROL2019_162,263.0561594
18,WROL2019_162,263.0692185
66,WROL2019_162,263.0925264
24,WROL2019_162,263.1289336
53,WROL2019_162,264.9990162
42,WROL2019_162,265.0354303
80,WROL2019_162,265.0717856
5,WROL2019_162,265.0848927
3,WROL2019_162,265.107458
15,WROL2019_162,265.10821
24,WROL2019_162,265.1212311
38,WROL2019_162,265.1445633
2,WROL2019_162,265.1479259
29,WROL2019_162,267.0146913
79,WROL2019_162,267.0510612
32,WROL2019_162,267.0874727
66,WROL2019_162,267.1238131
16,WROL2019_162,269.0303632
101,WROL2019_162,269.0666852
44,WROL2019_162,269.1031087
1,WROL2019_162,269.1312485
30,WROL2019_162,269.1394928
2,WROL2019_162,269.9530989
3,WROL2019_162,270.2074757
50,WROL2019_162,271.0459849
23,WROL2019_162,271.0612453
1,WROL2019_162,271.064643
89,WROL2019_162,271.0823405
35,WROL2019_162,271.1187635
2,WROL2019_162,271.154775
27,WROL2019_162,271.1551372
1,WROL2019_162,271.2099016
1,WROL2019_162,272.2117375
1,WROL2019_162,272.2141883
60,WROL2019_162,273.0252249
11,WROL2019_162,273.040535
34,WROL2019_162,273.0616401
51,WROL2019_162,273.0768668
33,WROL2019_162,273.0980262
43,WROL2019_162,273.1132432
57,WROL2019_162,273.1343806
26,WROL2019_162,273.1707812
27,WROL2019_162,275.019774
20,WROL2019_162,275.0561801
44,WROL2019_162,275.0691923
39,WROL2019_162,275.0772881
45,WROL2019_162,275.0925308
25,WROL2019_162,275.1055913
27,WROL2019_162,275.1136798
45,WROL2019_162,275.1288899
31,WROL2019_162,275.1500455
1,WROL2019_162,275.9712155
14,WROL2019_162,276.0877919
20,WROL2019_162,276.9990507
3,WROL2019_162,277.0207873
29,WROL2019_162,277.0354356
74,WROL2019_162,277.0717817
9,WROL2019_162,277.084881
53,WROL2019_162,277.1081768
10,WROL2019_162,277.1212752
17,WROL2019_162,277.1445832
22,WROL2019_162,278.0306849
2,WROL2019_162,278.1529028
27,WROL2019_162,279.0146995
48,WROL2019_162,279.0510701
37,WROL2019_162,279.0641005
76,WROL2019_162,279.0874405
43,WROL2019_162,279.1004977
69,WROL2019_162,279.1238056
1,WROL2019_162,279.1369408
32,WROL2019_162,279.1602153
30,WROL2019_162,280.0463371
44,WROL2019_162,280.0826718
3,WROL2019_162,280.1499055
88,WROL2019_162,281.030314
94,WROL2019_162,281.0667002
13,WROL2019_162,281.0975489
78,WROL2019_162,281.1030904
10,WROL2019_162,281.1161723
33,WROL2019_162,281.1394996
2,WROL2019_162,281.1428442
19,WROL2019_162,282.0619899
13,WROL2019_162,282.0983799
67,WROL2019_162,283.009558
98,WROL2019_162,283.0459498
83,WROL2019_162,283.0823289
61,WROL2019_162,283.1187437
18,WROL2019_162,283.1551497
4,WROL2019_162,283.2642669
1,WROL2019_162,283.9183211
8,WROL2019_162,284.0412743
31,WROL2019_162,284.0776174
19,WROL2019_162,285.0252699
45,WROL2019_162,285.0404497
50,WROL2019_162,285.0616289
43,WROL2019_162,285.0768642
89,WROL2019_162,285.0979951
1,WROL2019_162,285.1261574
74,WROL2019_162,285.1343822
45,WROL2019_162,285.1707566
25,WROL2019_162,286.0568757
3,WROL2019_162,286.9119194
23,WROL2019_162,287.01977
77,WROL2019_162,287.0408698
28,WROL2019_162,287.0561611
32,WROL2019_162,287.0692108
90,WROL2019_162,287.0772513
16,WROL2019_162,287.0925628
45,WROL2019_162,287.1055631
80,WROL2019_162,287.1136419
12,WROL2019_162,287.1289297
40,WROL2019_162,287.1500424
14,WROL2019_162,287.1864414
1,WROL2019_162,288.0199111
2,WROL2019_162,288.987283
31,WROL2019_162,289.0354228
29,WROL2019_162,289.0484743
71,WROL2019_162,289.0565211
25,WROL2019_162,289.0718132
45,WROL2019_162,289.084836
70,WROL2019_162,289.0928999
30,WROL2019_162,289.1081913
50,WROL2019_162,289.121202
63,WROL2019_162,289.1292921
37,WROL2019_162,289.1445574
3,WROL2019_162,289.9868583
16,WROL2019_162,290.0306099
18,WROL2019_162,290.1245628
1,WROL2019_162,290.9841325
49,WROL2019_162,291.0146733
2,WROL2019_162,291.0364299
89,WROL2019_162,291.0510517
19,WROL2019_162,291.0641351
69,WROL2019_162,291.0874391
39,WROL2019_162,291.1005016
28,WROL2019_162,291.1182712
35,WROL2019_162,291.1238342
40,WROL2019_162,291.1368672
28,WROL2019_162,291.160215
12,WROL2019_162,291.2096212
49,WROL2019_162,292.0463046
1,WROL2019_162,292.1216532
13,WROL2019_162,292.1321162
61,WROL2019_162,292.9939237
1,WROL2019_162,293.0295319
85,WROL2019_162,293.0303017
105,WROL2019_162,293.0666799
43,WROL2019_162,293.0797669
79,WROL2019_162,293.1030687
43,WROL2019_162,293.1161473
65,WROL2019_162,293.1394419
7,WROL2019_162,293.1702798
2,WROL2019_162,293.1751862
40,WROL2019_162,293.175808
5,WROL2019_162,293.1791868
2,WROL2019_162,293.2066647
35,WROL2019_162,294.0255695
49,WROL2019_162,294.0619607
39,WROL2019_162,294.0983465
1,WROL2019_162,294.2100923
1,WROL2019_162,294.8434303
2,WROL2019_162,294.9378204
69,WROL2019_162,295.0095768
95,WROL2019_162,295.0459584
22,WROL2019_162,295.0590381
27,WROL2019_162,295.0768002
103,WROL2019_162,295.0823452
36,WROL2019_162,295.0954193
76,WROL2019_162,295.1187333
16,WROL2019_162,295.1318083
6,WROL2019_162,295.1373476
43,WROL2019_162,295.1551286
2,WROL2019_162,295.1825385
1,WROL2019_162,295.9325113
47,WROL2019_162,296.1139762
2,WROL2019_162,296.8590407
2,WROL2019_162,296.9326558
1,WROL2019_162,296.9357637
76,WROL2019_162,297.0252332
43,WROL2019_162,297.0404511
93,WROL2019_162,297.0616154
25,WROL2019_162,297.0768158
64,WROL2019_162,297.0980074
45,WROL2019_162,297.111023
31,WROL2019_162,297.1132151
62,WROL2019_162,297.1343928
7,WROL2019_162,297.1529781
31,WROL2019_162,297.1707794
14,WROL2019_162,298.0568305
38,WROL2019_162,298.0932333
47,WROL2019_162,299.0197384
58,WROL2019_162,299.0408888
57,WROL2019_162,299.0561093
13,WROL2019_162,299.0692262
76,WROL2019_162,299.0772666
24,WROL2019_162,299.1055953
84,WROL2019_162,299.1136424
3,WROL2019_162,299.1488167
66,WROL2019_162,299.1500218
37,WROL2019_162,299.1864047
1,WROL2019_162,299.9634274
23,WROL2019_162,300.0725368
2,WROL2019_162,300.8095099
2,WROL2019_162,300.9275888
41,WROL2019_162,300.9989876
38,WROL2019_162,301.0200884
67,WROL2019_162,301.0353774
14,WROL2019_162,301.0484909
86,WROL2019_162,301.0565128
55,WROL2019_162,301.0717574
31,WROL2019_162,301.0848555
79,WROL2019_162,301.0929094
52,WROL2019_162,301.1081399
50,WROL2019_162,301.1212139
62,WROL2019_162,301.1293023
41,WROL2019_162,301.1445208
5,WROL2019_162,301.1576566
43,WROL2019_162,301.1656906
1,WROL2019_162,302.0748972
1,WROL2019_162,302.8907354
2,WROL2019_162,303.0029335
65,WROL2019_162,303.0146574
49,WROL2019_162,303.0357874
77,WROL2019_162,303.0510297
4,WROL2019_162,303.0616636
26,WROL2019_162,303.0641276
85,WROL2019_162,303.0721671
67,WROL2019_162,303.0874002
5,WROL2019_162,303.0987435
52,WROL2019_162,303.1004927
69,WROL2019_162,303.1085463
51,WROL2019_162,303.1237786
40,WROL2019_162,303.1368736
60,WROL2019_162,303.1449361
34,WROL2019_162,303.1601516
35,WROL2019_162,303.1813308
15,WROL2019_162,304.0826124
76,WROL2019_162,305.0302805
23,WROL2019_162,305.0433876
73,WROL2019_162,305.0666588
8,WROL2019_162,305.0780018
45,WROL2019_162,305.0797598
67,WROL2019_162,305.0878073
32,WROL2019_162,305.0975015
67,WROL2019_162,305.103046
51,WROL2019_162,305.1161359
26,WROL2019_162,305.1339054
67,WROL2019_162,305.1394336
36,WROL2019_162,305.1525209
32,WROL2019_162,305.1758127
27,WROL2019_162,305.1889021
17,WROL2019_162,306.0255855
46,WROL2019_162,306.0619619
52,WROL2019_162,306.0983402
18,WROL2019_162,306.1194619
2,WROL2019_162,306.1841837
2,WROL2019_162,306.8797612
60,WROL2019_162,307.0095666
104,WROL2019_162,307.045935
23,WROL2019_162,307.0590378
19,WROL2019_162,307.0767724
88,WROL2019_162,307.0823156
20,WROL2019_162,307.0936224
41,WROL2019_162,307.0954094
30,WROL2019_162,307.113176
79,WROL2019_162,307.1187023
50,WROL2019_162,307.1317878
57,WROL2019_162,307.1550926
5,WROL2019_162,307.1948333
1,WROL2019_162,307.2117621
1,WROL2019_162,308.035549
20,WROL2019_162,308.0411636
46,WROL2019_162,308.1139807
9,WROL2019_162,308.1270152
3,WROL2019_162,308.1586261
6,WROL2019_162,308.1811888
90,WROL2019_162,309.0252112
88,WROL2019_162,309.0615854
30,WROL2019_162,309.074685
1,WROL2019_162,309.0919153
29,WROL2019_162,309.0924336
84,WROL2019_162,309.0979622
2,WROL2019_162,309.1013145
17,WROL2019_162,309.1092572
39,WROL2019_162,309.1110439
29,WROL2019_162,309.1288267
71,WROL2019_162,309.1343469
7,WROL2019_162,309.152981
3,WROL2019_162,309.1553268
60,WROL2019_162,309.1707405
4,WROL2019_162,309.1740961
1,WROL2019_162,309.1845439
51,WROL2019_162,310.0932403
4,WROL2019_162,310.9483025
63,WROL2019_162,311.0044806
25,WROL2019_162,311.0197484
23,WROL2019_162,311.0328028
93,WROL2019_162,311.0408532
38,WROL2019_162,311.0561328
62,WROL2019_162,311.0772131
33,WROL2019_162,311.0925171
14,WROL2019_162,311.1055057
23,WROL2019_162,311.1080683
66,WROL2019_162,311.1135911
45,WROL2019_162,311.1266842
35,WROL2019_162,311.141949
59,WROL2019_162,311.1499894
1,WROL2019_162,311.1562751
5,WROL2019_162,311.1686161
45,WROL2019_162,311.1863899
2,WROL2019_162,311.9478599
23,WROL2019_162,312.0360755
4,WROL2019_162,312.8539469
39,WROL2019_162,313.0201633
44,WROL2019_162,313.0353755
1,WROL2019_162,313.0389713
5,WROL2019_162,313.0461191
25,WROL2019_162,313.0484302
103,WROL2019_162,313.0565065
44,WROL2019_162,313.0717672
28,WROL2019_162,313.0847955
1,WROL2019_162,313.0849859
70,WROL2019_162,313.0928672
2,WROL2019_162,313.1178708
32,WROL2019_162,313.1211852
61,WROL2019_162,313.1292445
33,WROL2019_162,313.1576011
2,WROL2019_162,313.1644433
55,WROL2019_162,313.1656343
11,WROL2019_162,313.1753199
