num.trans.involved.in,sample,peak
1,RC2_0007,200.675394359144
7,RC2_0007,201.113305507132
1,RC2_0007,201.802107418046
1,RC2_0007,202.123356609177
2,RC2_0007,202.970039049602
2,RC2_0007,202.970512420602
1,RC2_0007,206.822585719371
2,RC2_0007,207.012282217226
6,RC2_0007,207.030062953797
12,RC2_0007,209.009228623359
7,RC2_0007,209.045714537071
3,RC2_0007,211.024894692063
27,RC2_0007,211.06125733712
9,RC2_0007,211.061372762639
32,RC2_0007,211.097630381567
41,RC2_0007,211.13398303035
8,RC2_0007,211.134129839035
1,RC2_0007,212.11936181348
1,RC2_0007,212.839393973474
2,RC2_0007,212.88694808826
1,RC2_0007,212.887069505838
1,RC2_0007,213.015395385438
2,RC2_0007,213.031640907171
2,RC2_0007,213.040557537648
2,RC2_0007,213.040678868738
8,RC2_0007,213.077022661724
12,RC2_0007,215.056178158602
45,RC2_0007,215.092533836653
4,RC2_0007,216.124217117358
1,RC2_0007,217.048057384501
3,RC2_0007,217.048499379031
40,RC2_0007,217.071799283711
5,RC2_0007,217.108328465492
15,RC2_0007,218.120492049008
4,RC2_0007,219.040541223331
2,RC2_0007,219.045558415825
3,RC2_0007,219.056829142817
16,RC2_0007,219.066350484888
7,RC2_0007,219.066478721085
59,RC2_0007,221.045580738646
5,RC2_0007,221.045703396175
30,RC2_0007,221.081986894533
10,RC2_0007,221.082104922341
10,RC2_0007,222.04086546972
10,RC2_0007,222.089794228706
5,RC2_0007,222.090325421873
53,RC2_0007,223.024839679869
39,RC2_0007,223.061246213401
60,RC2_0007,223.097607894594
2,RC2_0007,224.08732975305
24,RC2_0007,224.092854941784
64,RC2_0007,225.040486343924
5,RC2_0007,225.040622945429
61,RC2_0007,225.076878261981
7,RC2_0007,225.076997880962
55,RC2_0007,227.056148286431
43,RC2_0007,227.092541865221
9,RC2_0007,227.092670252942
50,RC2_0007,227.128907624443
7,RC2_0007,227.129037697788
9,RC2_0007,228.160536820238
42,RC2_0007,229.035413614048
41,RC2_0007,229.071807183862
44,RC2_0007,229.108190337404
7,RC2_0007,229.108321642368
40,RC2_0007,229.144552644549
17,RC2_0007,230.139821100308
1,RC2_0007,231.086898937878
48,RC2_0007,231.08744241947
3,RC2_0007,231.087563746685
32,RC2_0007,231.123844890446
13,RC2_0007,233.040002961594
5,RC2_0007,233.045697044727
48,RC2_0007,233.103085844661
22,RC2_0007,233.154700675034
1,RC2_0007,234.1581937299
54,RC2_0007,235.061224997157
42,RC2_0007,235.097617196938
1,RC2_0007,236.965363854603
1,RC2_0007,236.965940328667
61,RC2_0007,237.040490355855
66,RC2_0007,237.076877223671
21,RC2_0007,237.089974313811
53,RC2_0007,237.113263602476
1,RC2_0007,238.962987013897
67,RC2_0007,239.019730421311
61,RC2_0007,239.056116538289
4,RC2_0007,239.067397967422
62,RC2_0007,239.092509650864
42,RC2_0007,239.128901435965
1,RC2_0007,239.94396752878
6,RC2_0007,240.100818439627
34,RC2_0007,241.035424325094
48,RC2_0007,241.071807278683
57,RC2_0007,241.10818343559
2,RC2_0007,241.135875818318
19,RC2_0007,241.136476188052
51,RC2_0007,241.144555775004
15,RC2_0007,242.067058474382
4,RC2_0007,242.13986388878
1,RC2_0007,242.148185577378
1,RC2_0007,242.175577035064
13,RC2_0007,242.176183482542
40,RC2_0007,243.051074163678
50,RC2_0007,243.087456103451
59,RC2_0007,243.123824166654
