num.trans.involved.in,sample,peak
4,RC2_0050,201.040549746854
2,RC2_0050,201.076539880659
2,RC2_0050,201.07699209042
2,RC2_0050,201.112921311162
9,RC2_0050,201.113305507132
4,RC2_0050,201.149702546374
1,RC2_0050,201.802107418046
1,RC2_0050,202.327000992685
3,RC2_0050,203.055808446253
4,RC2_0050,203.05621751821
6,RC2_0050,203.092598573455
1,RC2_0050,203.710687876155
31,RC2_0050,205.07181420903
5,RC2_0050,205.159939388629
2,RC2_0050,207.030062953797
1,RC2_0050,207.043118330514
4,RC2_0050,207.066445223897
5,RC2_0050,208.074675739456
21,RC2_0050,209.009228623359
62,RC2_0050,209.045580314629
3,RC2_0050,209.045714537071
4,RC2_0050,209.082117488543
1,RC2_0050,209.084965779201
10,RC2_0050,210.040862745382
3,RC2_0050,211.024424431124
9,RC2_0050,211.024894692063
1,RC2_0050,211.060821334623
33,RC2_0050,211.06125733712
40,RC2_0050,211.097630381567
46,RC2_0050,211.13398303035
2,RC2_0050,212.88694808826
1,RC2_0050,213.015395385438
6,RC2_0050,213.040557537648
2,RC2_0050,213.07645567648
47,RC2_0050,213.076900756185
44,RC2_0050,213.113283801581
1,RC2_0050,213.903037834004
2,RC2_0050,214.051065515569
17,RC2_0050,215.056178158602
4,RC2_0050,215.092090405583
55,RC2_0050,215.092533836653
2,RC2_0050,215.12847689362
30,RC2_0050,215.128934496082
30,RC2_0050,215.165277061761
5,RC2_0050,216.124217117358
41,RC2_0050,217.035419528221
51,RC2_0050,217.071799283711
2,RC2_0050,217.107733545345
34,RC2_0050,217.108201785189
1,RC2_0050,217.119500486965
50,RC2_0050,219.029928016014
16,RC2_0050,219.066350484888
49,RC2_0050,219.087447724547
1,RC2_0050,219.098763167352
37,RC2_0050,219.10265769779
6,RC2_0050,219.224898505106
22,RC2_0050,221.009230354257
64,RC2_0050,221.045580738646
20,RC2_0050,221.058659744784
1,RC2_0050,221.081518871672
32,RC2_0050,221.081986894533
11,RC2_0050,221.095077890516
12,RC2_0050,222.089794228706
8,RC2_0050,222.090325421873
1,RC2_0050,222.090960499891
62,RC2_0050,223.024839679869
17,RC2_0050,223.037924550797
16,RC2_0050,223.055705136481
43,RC2_0050,223.061246213401
19,RC2_0050,223.074311793983
63,RC2_0050,223.097607894594
2,RC2_0050,223.122957352101
45,RC2_0050,223.13396622894
4,RC2_0050,224.08732975305
18,RC2_0050,225.004148052062
71,RC2_0050,225.040486343924
11,RC2_0050,225.071362058827
4,RC2_0050,225.076348828166
67,RC2_0050,225.076878261981
44,RC2_0050,225.113278625311
59,RC2_0050,227.019752593691
18,RC2_0050,227.035027136336
3,RC2_0050,227.055612260774
64,RC2_0050,227.056148286431
3,RC2_0050,227.092011842297
55,RC2_0050,227.092541865221
3,RC2_0050,227.128385965215
55,RC2_0050,227.128907624443
11,RC2_0050,228.160536820238
2,RC2_0050,228.207472851402
