num.trans.involved.in,sample,peak
4,WROL2019_030,201.0745665
41,WROL2019_030,201.0768413
6,WROL2019_030,201.1133055
2,WROL2019_030,205.0320453
1,WROL2019_030,207.6166708
42,WROL2019_030,209.0455803
21,WROL2019_030,209.0819912
1,WROL2019_030,209.085341
24,WROL2019_030,209.154707
3,WROL2019_030,210.0798697
24,WROL2019_030,211.0612573
1,WROL2019_030,211.073188
31,WROL2019_030,211.0976304
37,WROL2019_030,211.133983
1,WROL2019_030,212.7353566
41,WROL2019_030,213.0769008
35,WROL2019_030,213.1132838
9,WROL2019_030,215.0561782
37,WROL2019_030,215.0925338
23,WROL2019_030,215.1289345
1,WROL2019_030,215.3066605
4,WROL2019_030,216.9206525
1,WROL2019_030,217.0484994
1,WROL2019_030,217.0671283
35,WROL2019_030,217.0717993
26,WROL2019_030,217.1082018
1,WROL2019_030,217.6503405
14,WROL2019_030,219.0663505
3,WROL2019_030,220.1469186
27,WROL2019_030,221.0819869
32,WROL2019_030,221.1547026
33,WROL2019_030,223.0612462
53,WROL2019_030,223.0976079
40,WROL2019_030,223.1339662
16,WROL2019_030,224.0928549
1,WROL2019_030,225.0749089
51,WROL2019_030,225.0768783
38,WROL2019_030,225.1132786
28,WROL2019_030,225.1496035
1,WROL2019_030,225.7753434
1,WROL2019_030,226.658874
44,WROL2019_030,227.0561483
40,WROL2019_030,227.0925419
44,WROL2019_030,227.1289076
42,WROL2019_030,229.0718072
37,WROL2019_030,229.1081903
41,WROL2019_030,229.1445526
1,WROL2019_030,230.3175675
35,WROL2019_030,231.0874424
37,WROL2019_030,233.0819403
23,WROL2019_030,233.1547007
43,WROL2019_030,235.061225
36,WROL2019_030,235.0976172
9,WROL2019_030,236.1054076
1,WROL2019_030,236.7439034
1,WROL2019_030,236.9659403
42,WROL2019_030,237.0404904
58,WROL2019_030,237.0768772
48,WROL2019_030,237.1132636
1,WROL2019_030,237.9674669
17,WROL2019_030,238.0721488
52,WROL2019_030,239.0561165
7,WROL2019_030,239.067398
55,WROL2019_030,239.0925097
39,WROL2019_030,239.1289014
41,WROL2019_030,241.0718073
56,WROL2019_030,241.1081834
16,WROL2019_030,241.1364762
43,WROL2019_030,241.1445558
12,WROL2019_030,242.0670585
2,WROL2019_030,242.1398639
7,WROL2019_030,242.1761835
31,WROL2019_030,243.0510742
49,WROL2019_030,243.0874561
52,WROL2019_030,243.1238242
8,WROL2019_030,243.1335387
35,WROL2019_030,243.1601886
53,WROL2019_030,245.0666936
60,WROL2019_030,245.103084
41,WROL2019_030,245.1394872
56,WROL2019_030,247.0612052
12,WROL2019_030,247.0743194
38,WROL2019_030,247.0976109
12,WROL2019_030,247.1106915
10,WROL2019_030,247.1703791
4,WROL2019_030,248.1140322
36,WROL2019_030,249.0768876
21,WROL2019_030,249.1077186
27,WROL2019_030,249.1132794
34,WROL2019_030,249.1496328
1,WROL2019_030,250.9815745
34,WROL2019_030,251.0561601
67,WROL2019_030,251.092512
34,WROL2019_030,251.1289264
1,WROL2019_030,251.1322692
36,WROL2019_030,253.0718158
64,WROL2019_030,253.1081745
43,WROL2019_030,253.1445529
1,WROL2019_030,253.8294157
61,WROL2019_030,255.0510446
43,WROL2019_030,255.087462
57,WROL2019_030,255.1238207
7,WROL2019_030,255.2329784
58,WROL2019_030,257.0666978
39,WROL2019_030,257.1031138
51,WROL2019_030,257.1394606
17,WROL2019_030,257.1758774
51,WROL2019_030,259.0823543
33,WROL2019_030,259.1187658
43,WROL2019_030,259.1551052
27,WROL2019_030,261.0535493
42,WROL2019_030,261.0768639
6,WROL2019_030,261.1344261
2,WROL2019_030,261.1375705
22,WROL2019_030,263.0561594
49,WROL2019_030,263.0925264
16,WROL2019_030,263.1056007
8,WROL2019_030,264.0878159
2,WROL2019_030,264.997232
19,WROL2019_030,265.0354303
66,WROL2019_030,265.0717856
6,WROL2019_030,265.0848927
15,WROL2019_030,265.10821
29,WROL2019_030,265.1212311
37,WROL2019_030,265.1445633
4,WROL2019_030,265.1479259
2,WROL2019_030,266.8485424
46,WROL2019_030,267.0510612
5,WROL2019_030,267.0663315
26,WROL2019_030,267.0874727
63,WROL2019_030,267.1238131
23,WROL2019_030,268.0826975
4,WROL2019_030,269.0303632
81,WROL2019_030,269.0666852
42,WROL2019_030,269.1031087
1,WROL2019_030,269.1312485
35,WROL2019_030,269.1394928
28,WROL2019_030,271.0459849
15,WROL2019_030,271.0612453
78,WROL2019_030,271.0823405
37,WROL2019_030,271.1187635
32,WROL2019_030,271.1551372
1,WROL2019_030,272.7950683
27,WROL2019_030,273.0616401
11,WROL2019_030,273.0899704
32,WROL2019_030,273.0980262
54,WROL2019_030,273.1343806
32,WROL2019_030,273.1707812
2,WROL2019_030,275.0363813
11,WROL2019_030,275.0561801
44,WROL2019_030,275.0691923
31,WROL2019_030,275.0925308
26,WROL2019_030,275.1055913
30,WROL2019_030,275.1136798
37,WROL2019_030,275.1500455
1,WROL2019_030,275.9712155
6,WROL2019_030,276.041975
17,WROL2019_030,277.0354356
55,WROL2019_030,277.0717817
10,WROL2019_030,277.084881
17,WROL2019_030,277.102641
46,WROL2019_030,277.1081768
11,WROL2019_030,277.1212752
16,WROL2019_030,277.1445832
2,WROL2019_030,278.1529028
1,WROL2019_030,278.8848743
26,WROL2019_030,279.0510701
34,WROL2019_030,279.0641005
