num.trans.involved.in,sample,peak
1,WROL2019_181,200.7128907
46,WROL2019_181,201.0768413
9,WROL2019_181,201.1003619
5,WROL2019_181,201.1133055
37,WROL2019_181,205.0506496
1,WROL2019_181,205.1092161
21,WROL2019_181,205.1597799
5,WROL2019_181,207.0121291
59,WROL2019_181,207.0299269
60,WROL2019_181,207.066308
34,WROL2019_181,207.1026605
1,WROL2019_181,208.0229796
19,WROL2019_181,209.0092286
63,WROL2019_181,209.0455803
27,WROL2019_181,209.0819912
28,WROL2019_181,209.154707
1,WROL2019_181,210.3901867
10,WROL2019_181,211.0248947
1,WROL2019_181,211.0608213
33,WROL2019_181,211.0612573
36,WROL2019_181,211.0976304
1,WROL2019_181,212.8773511
2,WROL2019_181,213.0405575
46,WROL2019_181,213.0769008
40,WROL2019_181,213.1132838
1,WROL2019_181,213.9892617
1,WROL2019_181,214.8485196
15,WROL2019_181,215.0561782
43,WROL2019_181,215.0925338
26,WROL2019_181,215.1289345
1,WROL2019_181,215.2893551
16,WROL2019_181,217.014193
3,WROL2019_181,217.0484994
42,WROL2019_181,217.0717993
27,WROL2019_181,217.1082018
55,WROL2019_181,219.029928
19,WROL2019_181,219.0663505
14,WROL2019_181,219.1754226
1,WROL2019_181,219.9342288
21,WROL2019_181,221.0092304
68,WROL2019_181,221.0455807
1,WROL2019_181,221.0816423
34,WROL2019_181,221.0819869
38,WROL2019_181,221.1547026
65,WROL2019_181,223.0248397
48,WROL2019_181,223.0612462
63,WROL2019_181,223.0976079
2,WROL2019_181,225.0190789
1,WROL2019_181,225.0194407
75,WROL2019_181,225.0404863
64,WROL2019_181,225.0768783
42,WROL2019_181,225.1132786
1,WROL2019_181,226.0164888
3,WROL2019_181,226.2176211
1,WROL2019_181,227.0160818
8,WROL2019_181,227.0383793
61,WROL2019_181,227.0561483
44,WROL2019_181,227.0925419
47,WROL2019_181,227.1289076
2,WROL2019_181,228.013522
47,WROL2019_181,229.0354136
5,WROL2019_181,229.0387614
1,WROL2019_181,229.071269
45,WROL2019_181,229.0718072
45,WROL2019_181,229.1081903
40,WROL2019_181,229.1445526
46,WROL2019_181,231.0874424
2,WROL2019_181,232.1295381
