num.trans.involved.in,sample,peak
1,RC2_0042,200.805551688785
4,RC2_0042,201.07699209042
1,RC2_0042,201.802107418046
1,RC2_0042,202.060006703276
10,RC2_0042,203.035144966705
5,RC2_0042,203.092598573455
3,RC2_0042,204.03034679253
39,RC2_0042,205.050649645622
9,RC2_0042,205.050790472648
11,RC2_0042,207.030062953797
12,RC2_0042,207.066445223897
1,RC2_0042,208.867065712878
33,RC2_0042,209.009228623359
13,RC2_0042,209.045714537071
32,RC2_0042,209.08199123926
8,RC2_0042,209.082117488543
43,RC2_0042,209.094981576651
23,RC2_0042,210.040862745382
12,RC2_0042,211.024894692063
1,RC2_0042,211.060821334623
42,RC2_0042,211.06125733712
12,RC2_0042,211.061372762639
38,RC2_0042,211.097630381567
11,RC2_0042,211.097751972757
2,RC2_0042,212.020171836867
3,RC2_0042,212.056646316669
1,RC2_0042,212.88694808826
4,RC2_0042,213.015395385438
5,RC2_0042,213.040557537648
52,RC2_0042,213.076900756185
9,RC2_0042,213.077022661724
41,RC2_0042,213.113283801581
26,RC2_0042,215.056178158602
2,RC2_0042,215.056301625746
49,RC2_0042,215.092533836653
5,RC2_0042,215.09266242501
5,RC2_0042,216.124217117358
1,RC2_0042,217.048057384501
5,RC2_0042,217.048499379031
50,RC2_0042,217.071799283711
7,RC2_0042,217.071929701352
30,RC2_0042,217.108201785189
4,RC2_0042,217.108328465492
1,RC2_0042,217.119500486965
57,RC2_0042,219.029928016014
7,RC2_0042,219.030067475
4,RC2_0042,219.04508107903
1,RC2_0042,219.045558415825
22,RC2_0042,219.066350484888
1,RC2_0042,219.098763167352
39,RC2_0042,219.10265769779
2,RC2_0042,220.061731228632
29,RC2_0042,221.009230354257
73,RC2_0042,221.045580738646
10,RC2_0042,221.045703396175
4,RC2_0042,221.058807368551
35,RC2_0042,221.081986894533
30,RC2_0042,222.04086546972
36,RC2_0042,222.077236877626
6,RC2_0042,222.090325421873
1,RC2_0042,222.95030470676
70,RC2_0042,223.024839679869
54,RC2_0042,223.061246213401
64,RC2_0042,223.097607894594
6,RC2_0042,223.097736289023
42,RC2_0042,223.13396622894
44,RC2_0042,224.056481859079
22,RC2_0042,225.004148052062
82,RC2_0042,225.040486343924
2,RC2_0042,225.076348828166
73,RC2_0042,225.076878261981
42,RC2_0042,225.113278625311
32,RC2_0042,226.035759020336
42,RC2_0042,226.072120524392
73,RC2_0042,227.019752593691
2,RC2_0042,227.055612260774
68,RC2_0042,227.056148286431
1,RC2_0042,227.092011842297
55,RC2_0042,227.092541865221
11,RC2_0042,227.103788444514
50,RC2_0042,227.128907624443
30,RC2_0042,228.051424865359
10,RC2_0042,228.160536820238
55,RC2_0042,229.035413614048
3,RC2_0042,229.071269034847
54,RC2_0042,229.071807183862
47,RC2_0042,229.108190337404
41,RC2_0042,229.144552644549
2,RC2_0042,230.985684547847
50,RC2_0042,231.029915857015
6,RC2_0042,231.030046417924
9,RC2_0042,231.033291021463
46,RC2_0042,231.051063493403
45,RC2_0042,231.066285447589
34,RC2_0042,231.079387004707
52,RC2_0042,231.08744241947
35,RC2_0042,231.123844890446
61,RC2_0042,233.009183311334
68,RC2_0042,233.045570505002
49,RC2_0042,233.081940254861
3,RC2_0042,233.114347144828
26,RC2_0042,233.154700675034
30,RC2_0042,234.04084414727
1,RC2_0042,234.82577419464
58,RC2_0042,235.024842750646
25,RC2_0042,235.037934881852
66,RC2_0042,235.061224997157
26,RC2_0042,235.074322891885
3,RC2_0042,235.094192846142
47,RC2_0042,235.097617196938
57,RC2_0042,236.056477614908
1,RC2_0042,236.965363854603
1,RC2_0042,236.965940328667
42,RC2_0042,237.00412914568
3,RC2_0042,237.039899830474
82,RC2_0042,237.040490355855
2,RC2_0042,237.076287386874
78,RC2_0042,237.076877223671
25,RC2_0042,237.089974313811
60,RC2_0042,237.113263602476
2,RC2_0042,237.126174465162
41,RC2_0042,238.035768512327
42,RC2_0042,238.07214883977
1,RC2_0042,238.962987013897
2,RC2_0042,239.019120455903
74,RC2_0042,239.019730421311
2,RC2_0042,239.055502072042
63,RC2_0042,239.056116538289
22,RC2_0042,239.067397967422
71,RC2_0042,239.092509650864
1,RC2_0042,239.128310675008
45,RC2_0042,239.128901435965
35,RC2_0042,240.051419688166
37,RC2_0042,240.087805813667
3,RC2_0042,241.034814975209
44,RC2_0042,241.035424325094
4,RC2_0042,241.071201652369
65,RC2_0042,241.071807278683
3,RC2_0042,241.107576768361
60,RC2_0042,241.10818343559
1,RC2_0042,241.135875818318
21,RC2_0042,241.136476188052
49,RC2_0042,241.144555775004
35,RC2_0042,242.067058474382
4,RC2_0042,242.13986388878
1,RC2_0042,242.172101970413
13,RC2_0042,242.176183482542
50,RC2_0042,243.051074163678
2,RC2_0042,243.086838227442
67,RC2_0042,243.087456103451
60,RC2_0042,243.123824166654
12,RC2_0042,243.133538665808
30,RC2_0042,243.160188628261
1,RC2_0042,243.755391788263
3,RC2_0042,244.136880343945
60,RC2_0042,245.045553877071
10,RC2_0042,245.048948124164
73,RC2_0042,245.066693555445
67,RC2_0042,245.103083969213
40,RC2_0042,245.139487182497
31,RC2_0042,246.040849034377
1,RC2_0042,246.109577204079
37,RC2_0042,247.024850905691
49,RC2_0042,247.037895313515
71,RC2_0042,247.061205165109
27,RC2_0042,247.074319351448
60,RC2_0042,247.082344096439
55,RC2_0042,247.097610936464
19,RC2_0042,247.110691524304
39,RC2_0042,247.118746256228
11,RC2_0042,247.170379068194
28,RC2_0042,248.020070734675
36,RC2_0042,248.056499019933
27,RC2_0042,249.004134620835
81,RC2_0042,249.040481689041
25,RC2_0042,249.053593066163
11,RC2_0042,249.07138124542
1,RC2_0042,249.076231495704
54,RC2_0042,249.076887612801
6,RC2_0042,249.088081397693
22,RC2_0042,249.089967712669
29,RC2_0042,249.107718570254
32,RC2_0042,249.113279353307
40,RC2_0042,249.149632774872
38,RC2_0042,250.03577511482
59,RC2_0042,250.072128415851
12,RC2_0042,250.093296864271
12,RC2_0042,250.144926059732
1,RC2_0042,250.981574521972
46,RC2_0042,251.019767892639
61,RC2_0042,251.056160076941
9,RC2_0042,251.059549208156
49,RC2_0042,251.069200762394
6,RC2_0042,251.087008610176
84,RC2_0042,251.092512049362
16,RC2_0042,251.105634293461
38,RC2_0042,251.128926428221
51,RC2_0042,252.05140363299
39,RC2_0042,252.087794624078
87,RC2_0042,253.035393800908
7,RC2_0042,253.066294552709
53,RC2_0042,253.071815826524
19,RC2_0042,253.083024246815
75,RC2_0042,253.108174546941
44,RC2_0042,253.144552855197
1,RC2_0042,254.066356066552
62,RC2_0042,254.067038854672
37,RC2_0042,254.103456176477
14,RC2_0042,255.014717165324
94,RC2_0042,255.051044579734
1,RC2_0042,255.086757924233
58,RC2_0042,255.08746197079
70,RC2_0042,255.123820685408
47,RC2_0042,256.046310946445
54,RC2_0042,256.082699137076
16,RC2_0042,257.030369399811
48,RC2_0042,257.045558921462
8,RC2_0042,257.048977313579
86,RC2_0042,257.066697811591
53,RC2_0042,257.103113832568
14,RC2_0042,257.131424144033
49,RC2_0042,257.139460597589
41,RC2_0042,258.061943559228
10,RC2_0042,258.134765270703
13,RC2_0042,259.024886804565
15,RC2_0042,259.046016673387
48,RC2_0042,259.061225876978
26,RC2_0042,259.074334260135
72,RC2_0042,259.082354303355
11,RC2_0042,259.097650316047
9,RC2_0042,259.101015976729
39,RC2_0042,259.110679247534
2,RC2_0042,259.11081941089
40,RC2_0042,259.118765767066
38,RC2_0042,259.155105227887
30,RC2_0042,260.056500323851
1,RC2_0042,260.061450403059
39,RC2_0042,261.040518030856
56,RC2_0042,261.053549270575
9,RC2_0042,261.061666466651
60,RC2_0042,261.076863863148
21,RC2_0042,261.089983572372
71,RC2_0042,261.097997727619
11,RC2_0042,261.113300207454
26,RC2_0042,261.126333341592
2,RC2_0042,261.126497859248
9,RC2_0042,261.134426079833
5,RC2_0042,261.162766033474
43,RC2_0042,262.035737110764
25,RC2_0042,262.072167272663
15,RC2_0042,262.093287384223
2,RC2_0042,262.104515167836
40,RC2_0042,263.019781582143
29,RC2_0042,263.032831193301
8,RC2_0042,263.050646424222
45,RC2_0042,263.056159428415
10,RC2_0042,263.059489671115
29,RC2_0042,263.069218452836
67,RC2_0042,263.092526408254
