num.trans.involved.in,sample,peak
6,RC2_0204,201.1133055
1,RC2_0204,201.1507362
1,RC2_0204,202.9749389
38,RC2_0204,203.0713945
3,RC2_0204,203.0925986
5,RC2_0204,205.1599394
54,RC2_0204,207.0299269
3,RC2_0204,207.030063
2,RC2_0204,209.0093547
1,RC2_0204,209.0451975
5,RC2_0204,209.0457145
29,RC2_0204,209.0819912
2,RC2_0204,209.0944937
39,RC2_0204,209.0949816
14,RC2_0204,210.0408627
10,RC2_0204,211.0248947
33,RC2_0204,211.0612573
37,RC2_0204,211.0976304
6,RC2_0204,211.1341298
3,RC2_0204,213.0153954
3,RC2_0204,213.0227773
4,RC2_0204,213.0405575
1,RC2_0204,213.0764557
48,RC2_0204,213.0769008
7,RC2_0204,214.145022
20,RC2_0204,215.0561782
2,RC2_0204,215.0563016
3,RC2_0204,215.0920904
51,RC2_0204,215.0925338
3,RC2_0204,215.0926624
32,RC2_0204,215.1289345
5,RC2_0204,216.1242171
1,RC2_0204,216.8265214
49,RC2_0204,217.0717993
1,RC2_0204,217.1077335
29,RC2_0204,217.1082018
1,RC2_0204,217.1083285
54,RC2_0204,219.029928
17,RC2_0204,219.0663505
7,RC2_0204,219.1028061
1,RC2_0204,219.9930072
2,RC2_0204,220.0666493
7,RC2_0204,220.1469186
2,RC2_0204,221.0093644
71,RC2_0204,221.0455807
1,RC2_0204,221.0815189
34,RC2_0204,221.0819869
5,RC2_0204,222.0903254
67,RC2_0204,223.0248397
2,RC2_0204,223.0249701
47,RC2_0204,223.0612462
14,RC2_0204,223.0743118
67,RC2_0204,223.0976079
6,RC2_0204,224.0873298
77,RC2_0204,225.0404863
2,RC2_0204,225.0588183
3,RC2_0204,225.0763488
77,RC2_0204,225.0768783
1,RC2_0204,225.1128827
46,RC2_0204,225.1132786
38,RC2_0204,225.1496035
7,RC2_0204,225.1497585
3,RC2_0204,227.0556123
67,RC2_0204,227.0561483
3,RC2_0204,227.0920118
52,RC2_0204,227.0925419
52,RC2_0204,227.1289076
9,RC2_0204,228.1605368
2,RC2_0204,228.9506089
55,RC2_0204,229.0354136
24,RC2_0204,229.0506174
5,RC2_0204,229.071269
52,RC2_0204,229.0718072
4,RC2_0204,229.1076526
51,RC2_0204,229.1081903
45,RC2_0204,229.1445526
4,RC2_0204,230.050847
1,RC2_0204,230.9298643
4,RC2_0204,230.9485679
50,RC2_0204,231.0299159
48,RC2_0204,231.0510635
43,RC2_0204,231.0662854
1,RC2_0204,231.0868989
53,RC2_0204,231.0874424
37,RC2_0204,231.1238449
5,RC2_0204,232.9278249
65,RC2_0204,233.0455705
41,RC2_0204,233.0819403
49,RC2_0204,233.1030858
26,RC2_0204,233.1547007
51,RC2_0204,235.0248428
2,RC2_0204,235.0534781
63,RC2_0204,235.061225
19,RC2_0204,235.0743229
51,RC2_0204,235.0976172
1,RC2_0204,235.9974416
3,RC2_0204,237.0398998
76,RC2_0204,237.0404904
10,RC2_0204,237.053581
2,RC2_0204,237.0762874
79,RC2_0204,237.0768772
20,RC2_0204,237.0899743
65,RC2_0204,237.1132636
3,RC2_0204,237.1255688
3,RC2_0204,237.1261745
28,RC2_0204,238.0721488
77,RC2_0204,239.0197304
1,RC2_0204,239.0555021
64,RC2_0204,239.0561165
16,RC2_0204,239.067398
2,RC2_0204,239.0919098
68,RC2_0204,239.0925097
44,RC2_0204,239.1289014
29,RC2_0204,239.1653076
2,RC2_0204,240.0091743
21,RC2_0204,240.0514197
21,RC2_0204,240.0639696
23,RC2_0204,240.0878058
43,RC2_0204,241.0354243
2,RC2_0204,241.0712017
59,RC2_0204,241.0718073
2,RC2_0204,241.0832152
67,RC2_0204,241.1081834
1,RC2_0204,241.1358758
19,RC2_0204,241.1364762
2,RC2_0204,241.1439386
54,RC2_0204,241.1445558
3,RC2_0204,242.0433851
25,RC2_0204,242.0670585
4,RC2_0204,242.1398639
2,RC2_0204,242.175577
11,RC2_0204,242.1761835
2,RC2_0204,243.0026368
47,RC2_0204,243.0510742
2,RC2_0204,243.0868382
64,RC2_0204,243.0874561
64,RC2_0204,243.1238242
8,RC2_0204,243.1335387
31,RC2_0204,243.1601886
2,RC2_0204,244.1368803
2,RC2_0204,245.0005959
59,RC2_0204,245.0455539
8,RC2_0204,245.0489481
2,RC2_0204,245.0660455
68,RC2_0204,245.0666936
46,RC2_0204,245.0819617
2,RC2_0204,245.1024511
69,RC2_0204,245.103084
49,RC2_0204,245.1394872
3,RC2_0204,246.0457486
2,RC2_0204,246.0639388
38,RC2_0204,247.0248509
3,RC2_0204,247.0536405
69,RC2_0204,247.0612052
21,RC2_0204,247.0743194
58,RC2_0204,247.0823441
54,RC2_0204,247.0976109
1,RC2_0204,247.1100475
16,RC2_0204,247.1106915
44,RC2_0204,247.1187463
2,RC2_0204,248.0432058
3,RC2_0204,248.0614127
15,RC2_0204,248.0928177
25,RC2_0204,249.0041346
2,RC2_0204,249.0328812
76,RC2_0204,249.0404817
17,RC2_0204,249.0535931
6,RC2_0204,249.0713812
53,RC2_0204,249.0768876
19,RC2_0204,249.0899677
30,RC2_0204,249.1077186
34,RC2_0204,249.1132794
37,RC2_0204,249.1496328
4,RC2_0204,249.153002
24,RC2_0204,250.0357751
48,RC2_0204,250.0721284
10,RC2_0204,250.1216041
11,RC2_0204,250.1449261
2,RC2_0204,250.9815745
43,RC2_0204,251.0197679
4,RC2_0204,251.0554802
53,RC2_0204,251.0561601
8,RC2_0204,251.0595492
41,RC2_0204,251.0692008
78,RC2_0204,251.092512
3,RC2_0204,251.0959062
13,RC2_0204,251.1056343
34,RC2_0204,251.1136506
42,RC2_0204,251.1289264
27,RC2_0204,252.0877946
81,RC2_0204,253.0353938
3,RC2_0204,253.0711226
46,RC2_0204,253.0718158
10,RC2_0204,253.0830242
13,RC2_0204,253.0848676
79,RC2_0204,253.1081745
25,RC2_0204,253.1212193
2,RC2_0204,253.1438623
45,RC2_0204,253.1445529
16,RC2_0204,254.0432095
49,RC2_0204,254.0670389
35,RC2_0204,254.1398086
11,RC2_0204,255.0147172
91,RC2_0204,255.0510446
8,RC2_0204,255.0696907
1,RC2_0204,255.0867579
56,RC2_0204,255.087462
69,RC2_0204,255.1238207
38,RC2_0204,255.1602225
8,RC2_0204,255.2329784
38,RC2_0204,256.0463109
49,RC2_0204,256.0826991
12,RC2_0204,257.0303694
8,RC2_0204,257.0489773
4,RC2_0204,257.0659706
82,RC2_0204,257.0666978
1,RC2_0204,257.1023928
47,RC2_0204,257.1031138
9,RC2_0204,257.1314241
50,RC2_0204,257.1394606
21,RC2_0204,257.1758774
2,RC2_0204,258.0621048
7,RC2_0204,258.1347653
3,RC2_0204,258.9798684
6,RC2_0204,259.0248868
11,RC2_0204,259.0460167
49,RC2_0204,259.0612259
17,RC2_0204,259.0743343
72,RC2_0204,259.0823543
10,RC2_0204,259.0976503
6,RC2_0204,259.101016
2,RC2_0204,259.1180437
37,RC2_0204,259.1187658
42,RC2_0204,259.1551052
