num.trans.involved.in,sample,peak
1,WROL2019_121,200.183044
41,WROL2019_121,201.0768413
1,WROL2019_121,202.8283776
1,WROL2019_121,202.8904443
1,WROL2019_121,204.3225411
1,WROL2019_121,204.9566456
1,WROL2019_121,205.1594786
18,WROL2019_121,205.1597799
22,WROL2019_121,206.055801
1,WROL2019_121,206.8546467
2,WROL2019_121,207.0121291
29,WROL2019_121,207.0299269
1,WROL2019_121,208.0377927
14,WROL2019_121,208.0714511
1,WROL2019_121,208.170428
1,WROL2019_121,208.9254827
25,WROL2019_121,209.154707
1,WROL2019_121,210.7869718
19,WROL2019_121,211.0612573
30,WROL2019_121,211.0976304
35,WROL2019_121,211.133983
33,WROL2019_121,213.0769008
31,WROL2019_121,213.1132838
5,WROL2019_121,215.0561782
34,WROL2019_121,215.0925338
1,WROL2019_121,215.997891
2,WROL2019_121,217.0484994
30,WROL2019_121,217.0717993
22,WROL2019_121,217.1082018
1,WROL2019_121,218.7984858
12,WROL2019_121,219.1754226
1,WROL2019_121,219.9059349
5,WROL2019_121,220.1469186
25,WROL2019_121,221.0819869
31,WROL2019_121,221.1547026
1,WROL2019_121,225.0197933
45,WROL2019_121,225.0768783
1,WROL2019_121,225.9528904
3,WROL2019_121,226.8871856
1,WROL2019_121,227.0099513
31,WROL2019_121,227.0197526
40,WROL2019_121,227.0561483
32,WROL2019_121,227.0925419
43,WROL2019_121,227.1289076
1,WROL2019_121,229.0135332
1,WROL2019_121,229.0442263
32,WROL2019_121,229.0718072
29,WROL2019_121,229.1081903
39,WROL2019_121,229.1445526
1,WROL2019_121,230.0168931
1,WROL2019_121,230.1240144
1,WROL2019_121,230.8311069
33,WROL2019_121,231.0874424
21,WROL2019_121,233.1547007
1,WROL2019_121,234.8319582
40,WROL2019_121,235.061225
4,WROL2019_121,236.1054076
1,WROL2019_121,236.9659403
51,WROL2019_121,237.0768772
46,WROL2019_121,237.1132636
54,WROL2019_121,239.0197304
51,WROL2019_121,239.0561165
52,WROL2019_121,239.0925097
36,WROL2019_121,239.1289014
36,WROL2019_121,241.0718073
50,WROL2019_121,241.1081834
17,WROL2019_121,241.1364762
42,WROL2019_121,241.1445558
1,WROL2019_121,242.1398639
8,WROL2019_121,242.1761835
39,WROL2019_121,243.0874561
49,WROL2019_121,243.1238242
4,WROL2019_121,243.1335387
33,WROL2019_121,243.1601886
1,WROL2019_121,243.8205277
4,WROL2019_121,245.0489481
60,WROL2019_121,245.103084
37,WROL2019_121,245.1394872
2,WROL2019_121,246.9403412
1,WROL2019_121,247.0013919
53,WROL2019_121,247.0612052
8,WROL2019_121,247.1106915
1,WROL2019_121,247.1336524
2,WROL2019_121,247.9087352
2,WROL2019_121,248.02177
1,WROL2019_121,248.0257407
2,WROL2019_121,248.9984416
2,WROL2019_121,249.029095
30,WROL2019_121,249.0768876
13,WROL2019_121,249.1077186
28,WROL2019_121,249.1132794
32,WROL2019_121,249.1496328
1,WROL2019_121,249.9437314
1,WROL2019_121,250.0228094
1,WROL2019_121,250.9537049
1,WROL2019_121,250.9815745
3,WROL2019_121,251.026161
29,WROL2019_121,251.0561601
64,WROL2019_121,251.092512
33,WROL2019_121,251.1289264
30,WROL2019_121,253.0718158
63,WROL2019_121,253.1081745
40,WROL2019_121,253.1445529
65,WROL2019_121,255.0510446
37,WROL2019_121,255.087462
58,WROL2019_121,255.1238207
4,WROL2019_121,255.2329784
55,WROL2019_121,257.0666978
33,WROL2019_121,257.1031138
49,WROL2019_121,257.1394606
15,WROL2019_121,257.1758774
49,WROL2019_121,259.0823543
29,WROL2019_121,259.1187658
40,WROL2019_121,259.1551052
41,WROL2019_121,261.0768639
56,WROL2019_121,261.0979977
6,WROL2019_121,261.1344261
2,WROL2019_121,261.1375705
14,WROL2019_121,263.0197816
22,WROL2019_121,263.0561594
45,WROL2019_121,263.0925264
14,WROL2019_121,263.1056007
24,WROL2019_121,263.1289336
3,WROL2019_121,264.997232
19,WROL2019_121,265.0354303
61,WROL2019_121,265.0717856
12,WROL2019_121,265.10821
1,WROL2019_121,265.1433628
34,WROL2019_121,265.1445633
2,WROL2019_121,265.1479259
2,WROL2019_121,265.953976
2,WROL2019_121,266.0219277
2,WROL2019_121,266.8485424
45,WROL2019_121,267.0510612
24,WROL2019_121,267.0874727
59,WROL2019_121,267.1238131
2,WROL2019_121,268.968945
80,WROL2019_121,269.0666852
38,WROL2019_121,269.1031087
1,WROL2019_121,269.1312485
32,WROL2019_121,269.1394928
2,WROL2019_121,269.972309
4,WROL2019_121,270.2074757
1,WROL2019_121,270.9669144
2,WROL2019_121,271.0273139
27,WROL2019_121,271.0459849
2,WROL2019_121,271.064643
75,WROL2019_121,271.0823405
32,WROL2019_121,271.1187635
29,WROL2019_121,271.1551372
1,WROL2019_121,271.9702644
1,WROL2019_121,272.0354199
1,WROL2019_121,273.029095
2,WROL2019_121,273.040535
26,WROL2019_121,273.0616401
32,WROL2019_121,273.0768668
31,WROL2019_121,273.0980262
54,WROL2019_121,273.1343806
1,WROL2019_121,275.0551979
7,WROL2019_121,275.0561801
27,WROL2019_121,275.0925308
26,WROL2019_121,275.1055913
27,WROL2019_121,275.1136798
34,WROL2019_121,275.1500455
1,WROL2019_121,275.9712155
1,WROL2019_121,276.9685035
1,WROL2019_121,277.0207873
14,WROL2019_121,277.0354356
52,WROL2019_121,277.0717817
8,WROL2019_121,277.084881
40,WROL2019_121,277.1081768
10,WROL2019_121,277.1212752
15,WROL2019_121,277.1445832
2,WROL2019_121,278.1529028
