num.trans.involved.in,sample,peak
1,WROL2019_101,200.0692033
1,WROL2019_101,200.8055517
47,WROL2019_101,201.0768413
7,WROL2019_101,201.1133055
34,WROL2019_101,205.0142391
3,WROL2019_101,205.0328595
39,WROL2019_101,205.0506496
36,WROL2019_101,205.0870074
1,WROL2019_101,206.4734649
5,WROL2019_101,207.0121291
56,WROL2019_101,207.0299269
67,WROL2019_101,207.066308
2,WROL2019_101,208.0535164
1,WROL2019_101,208.8452888
67,WROL2019_101,209.0455803
27,WROL2019_101,209.0819912
4,WROL2019_101,209.1309019
28,WROL2019_101,209.154707
1,WROL2019_101,209.2637682
1,WROL2019_101,209.8726761
1,WROL2019_101,210.7869718
7,WROL2019_101,211.0248947
32,WROL2019_101,211.0612573
39,WROL2019_101,211.0976304
43,WROL2019_101,211.133983
1,WROL2019_101,212.0832254
1,WROL2019_101,212.3867577
1,WROL2019_101,212.839394
1,WROL2019_101,213.0654625
48,WROL2019_101,213.0769008
41,WROL2019_101,213.1132838
1,WROL2019_101,214.7324438
3,WROL2019_101,215.0020468
15,WROL2019_101,215.0561782
51,WROL2019_101,215.0925338
29,WROL2019_101,215.1289345
1,WROL2019_101,215.7223348
3,WROL2019_101,216.1242171
3,WROL2019_101,217.0484994
47,WROL2019_101,217.0717993
29,WROL2019_101,217.1082018
52,WROL2019_101,219.029928
19,WROL2019_101,219.0663505
41,WROL2019_101,219.1026577
71,WROL2019_101,221.0455807
1,WROL2019_101,221.0815189
34,WROL2019_101,221.0819869
36,WROL2019_101,221.1547026
12,WROL2019_101,222.0897942
65,WROL2019_101,223.0248397
47,WROL2019_101,223.0612462
69,WROL2019_101,223.0976079
51,WROL2019_101,223.1339662
74,WROL2019_101,225.0404863
71,WROL2019_101,225.0768783
46,WROL2019_101,225.1132786
42,WROL2019_101,225.1496035
67,WROL2019_101,227.0561483
1,WROL2019_101,227.0920118
51,WROL2019_101,227.0925419
50,WROL2019_101,227.1289076
30,WROL2019_101,228.0877918
7,WROL2019_101,228.1605368
2,WROL2019_101,229.071269
51,WROL2019_101,229.0718072
50,WROL2019_101,229.1081903
44,WROL2019_101,229.1445526
47,WROL2019_101,231.0874424
1,WROL2019_101,231.1040142
35,WROL2019_101,231.1238449
65,WROL2019_101,233.0455705
47,WROL2019_101,233.0819403
31,WROL2019_101,233.1547007
1,WROL2019_101,234.177144
51,WROL2019_101,235.0248428
65,WROL2019_101,235.061225
50,WROL2019_101,235.0976172
41,WROL2019_101,236.0564776
1,WROL2019_101,236.0949194
3,WROL2019_101,236.1049786
10,WROL2019_101,236.1054076
1,WROL2019_101,236.9659403
72,WROL2019_101,237.0404904
76,WROL2019_101,237.0768772
62,WROL2019_101,237.1132636
25,WROL2019_101,238.0721488
1,WROL2019_101,238.962987
70,WROL2019_101,239.0197304
62,WROL2019_101,239.0561165
14,WROL2019_101,239.067398
70,WROL2019_101,239.0925097
42,WROL2019_101,239.1289014
41,WROL2019_101,241.0354243
56,WROL2019_101,241.0718073
66,WROL2019_101,241.1081834
20,WROL2019_101,241.1364762
48,WROL2019_101,241.1445558
3,WROL2019_101,242.1398639
1,WROL2019_101,242.1757382
10,WROL2019_101,242.1761835
1,WROL2019_101,243.0026368
8,WROL2019_101,243.0333147
42,WROL2019_101,243.0510742
61,WROL2019_101,243.0874561
1,WROL2019_101,243.1091526
59,WROL2019_101,243.1238242
9,WROL2019_101,243.1335387
34,WROL2019_101,243.1601886
60,WROL2019_101,245.0455539
9,WROL2019_101,245.0489481
62,WROL2019_101,245.0666936
68,WROL2019_101,245.103084
46,WROL2019_101,245.1394872
2,WROL2019_101,246.9403412
37,WROL2019_101,247.0248509
70,WROL2019_101,247.0612052
56,WROL2019_101,247.0823441
57,WROL2019_101,247.0976109
9,WROL2019_101,247.1106915
42,WROL2019_101,247.1187463
10,WROL2019_101,248.1140322
75,WROL2019_101,249.0404817
54,WROL2019_101,249.0768876
24,WROL2019_101,249.1077186
36,WROL2019_101,249.1132794
29,WROL2019_101,249.1262533
40,WROL2019_101,249.1496328
3,WROL2019_101,250.9811197
1,WROL2019_101,250.9815745
41,WROL2019_101,251.0197679
1,WROL2019_101,251.0556923
52,WROL2019_101,251.0561601
37,WROL2019_101,251.0692008
82,WROL2019_101,251.092512
1,WROL2019_101,251.1284546
43,WROL2019_101,251.1289264
2,WROL2019_101,252.8899038
75,WROL2019_101,253.0353938
3,WROL2019_101,253.0713213
45,WROL2019_101,253.0718158
80,WROL2019_101,253.1081745
1,WROL2019_101,253.1440931
45,WROL2019_101,253.1445529
46,WROL2019_101,254.0670389
11,WROL2019_101,255.0333253
84,WROL2019_101,255.0510446
3,WROL2019_101,255.0869682
54,WROL2019_101,255.087462
68,WROL2019_101,255.1238207
34,WROL2019_101,255.1602225
6,WROL2019_101,255.2329784
11,WROL2019_101,257.0303694
45,WROL2019_101,257.0455589
10,WROL2019_101,257.0489773
77,WROL2019_101,257.0666978
3,WROL2019_101,257.1026154
47,WROL2019_101,257.1031138
3,WROL2019_101,257.1390046
52,WROL2019_101,257.1394606
21,WROL2019_101,257.1758774
37,WROL2019_101,258.0983504
7,WROL2019_101,258.1347653
7,WROL2019_101,259.0460167
48,WROL2019_101,259.0612259
66,WROL2019_101,259.0823543
36,WROL2019_101,259.1187658
45,WROL2019_101,259.1551052
