num.trans.involved.in,sample,peak
1,RC2_0013,200.001406325303
2,RC2_0013,201.07699209042
7,RC2_0013,201.113305507132
2,RC2_0013,201.802107418046
2,RC2_0013,202.970039049602
2,RC2_0013,202.970512420602
3,RC2_0013,203.092598573455
1,RC2_0013,206.792086834346
1,RC2_0013,206.822100627047
3,RC2_0013,207.012282217226
3,RC2_0013,208.01563121109
1,RC2_0013,208.867065712878
12,RC2_0013,209.009228623359
54,RC2_0013,209.045580314629
3,RC2_0013,209.045714537071
7,RC2_0013,209.082117488543
4,RC2_0013,211.024894692063
29,RC2_0013,211.06125733712
2,RC2_0013,212.200397130052
1,RC2_0013,212.839045050786
1,RC2_0013,212.886503463613
2,RC2_0013,212.88694808826
3,RC2_0013,213.040557537648
4,RC2_0013,213.040678868738
38,RC2_0013,213.076900756185
1,RC2_0013,215.032979036776
14,RC2_0013,215.056178158602
48,RC2_0013,215.092533836653
2,RC2_0013,215.09266242501
1,RC2_0013,216.386103551034
1,RC2_0013,216.928034419174
1,RC2_0013,217.048057384501
4,RC2_0013,217.048499379031
46,RC2_0013,217.071799283711
23,RC2_0013,217.108201785189
2,RC2_0013,217.108328465492
5,RC2_0013,219.040541223331
3,RC2_0013,219.04508107903
14,RC2_0013,219.066350484888
5,RC2_0013,219.066478721085
36,RC2_0013,219.087447724547
5,RC2_0013,219.102806092158
1,RC2_0013,219.141451551404
1,RC2_0013,219.692669825435
16,RC2_0013,221.009230354257
5,RC2_0013,221.037541119703
60,RC2_0013,221.045580738646
29,RC2_0013,221.081986894533
4,RC2_0013,222.090325421873
55,RC2_0013,223.024839679869
4,RC2_0013,223.024970113532
37,RC2_0013,223.061246213401
3,RC2_0013,223.06137755935
61,RC2_0013,223.097607894594
66,RC2_0013,225.040486343924
1,RC2_0013,225.076348828166
63,RC2_0013,225.076878261981
5,RC2_0013,225.076997880962
60,RC2_0013,227.056148286431
45,RC2_0013,227.092541865221
46,RC2_0013,227.128907624443
48,RC2_0013,229.035413614048
27,RC2_0013,229.048426108135
1,RC2_0013,229.071269034847
47,RC2_0013,229.071807183862
42,RC2_0013,229.108190337404
5,RC2_0013,229.108321642368
39,RC2_0013,229.144552644549
1,RC2_0013,231.086898937878
49,RC2_0013,231.08744241947
32,RC2_0013,231.123844890446
3,RC2_0013,233.056158980827
58,RC2_0013,233.066698299864
41,RC2_0013,233.081940254861
25,RC2_0013,233.154700675034
2,RC2_0013,234.868826445119
42,RC2_0013,235.024842750646
55,RC2_0013,235.061224997157
42,RC2_0013,235.097617196938
1,RC2_0013,235.232958106599
1,RC2_0013,236.096206023759
1,RC2_0013,236.878300729443
1,RC2_0013,236.965363854603
1,RC2_0013,236.965940328667
62,RC2_0013,237.040490355855
12,RC2_0013,237.053580992428
69,RC2_0013,237.076877223671
20,RC2_0013,237.089974313811
57,RC2_0013,237.113263602476
1,RC2_0013,238.962987013897
71,RC2_0013,239.019730421311
61,RC2_0013,239.056116538289
3,RC2_0013,239.067397967422
61,RC2_0013,239.092509650864
40,RC2_0013,239.128901435965
37,RC2_0013,241.035424325094
51,RC2_0013,241.071807278683
60,RC2_0013,241.10818343559
2,RC2_0013,241.135875818318
21,RC2_0013,241.136476188052
47,RC2_0013,241.144555775004
17,RC2_0013,242.067058474382
3,RC2_0013,242.13986388878
10,RC2_0013,242.176183482542
42,RC2_0013,243.051074163678
2,RC2_0013,243.086838227442
57,RC2_0013,243.087456103451
59,RC2_0013,243.123824166654
10,RC2_0013,243.133538665808
28,RC2_0013,243.160188628261
4,RC2_0013,243.160328287992
1,RC2_0013,243.755391788263
1,RC2_0013,244.037131481945
3,RC2_0013,244.136880343945
4,RC2_0013,245.048948124164
63,RC2_0013,245.066693555445
66,RC2_0013,245.103083969213
39,RC2_0013,245.139487182497
31,RC2_0013,247.024850905691
66,RC2_0013,247.061205165109
23,RC2_0013,247.074319351448
55,RC2_0013,247.082344096439
48,RC2_0013,247.097610936464
1,RC2_0013,247.110047454692
16,RC2_0013,247.110691524304
39,RC2_0013,247.118746256228
14,RC2_0013,247.13402759522
2,RC2_0013,248.11330912108
9,RC2_0013,248.114032203837
1,RC2_0013,248.929376944532
66,RC2_0013,249.040481689041
46,RC2_0013,249.076887612801
18,RC2_0013,249.089967712669
29,RC2_0013,249.107718570254
29,RC2_0013,249.113279353307
38,RC2_0013,249.149632774872
3,RC2_0013,249.153002033356
7,RC2_0013,250.144926059732
1,RC2_0013,250.981574521972
37,RC2_0013,251.019767892639
43,RC2_0013,251.056160076941
2,RC2_0013,251.059549208156
37,RC2_0013,251.069200762394
74,RC2_0013,251.092512049362
4,RC2_0013,251.095906219502
30,RC2_0013,251.113650637787
35,RC2_0013,251.128926428221
2,RC2_0013,252.905168587362
1,RC2_0013,252.978674299557
67,RC2_0013,253.035393800908
38,RC2_0013,253.071815826524
6,RC2_0013,253.083024246815
1,RC2_0013,253.107475495127
71,RC2_0013,253.108174546941
29,RC2_0013,253.121219252887
2,RC2_0013,253.143862306056
39,RC2_0013,253.144552855197
81,RC2_0013,255.051044579734
46,RC2_0013,255.08746197079
64,RC2_0013,255.123820685408
26,RC2_0013,255.160222525729
3,RC2_0013,255.232978360785
9,RC2_0013,257.030369399811
74,RC2_0013,257.066697811591
40,RC2_0013,257.103113832568
45,RC2_0013,257.139460597589
18,RC2_0013,257.175877403413
