num.trans.involved.in,sample,peak
45,WROL2019_210,201.0768413
1,WROL2019_210,201.1509511
1,WROL2019_210,201.8021074
3,WROL2019_210,203.0562175
1,WROL2019_210,203.1078628
1,WROL2019_210,203.1531805
42,WROL2019_210,205.0506496
3,WROL2019_210,207.0121291
63,WROL2019_210,207.0299269
68,WROL2019_210,207.066308
36,WROL2019_210,207.1026605
1,WROL2019_210,208.8950599
21,WROL2019_210,209.0092286
6,WROL2019_210,209.0223061
66,WROL2019_210,209.0455803
24,WROL2019_210,209.0819912
26,WROL2019_210,209.154707
14,WROL2019_210,210.0408627
7,WROL2019_210,210.0506126
11,WROL2019_210,211.0248947
32,WROL2019_210,211.0612573
32,WROL2019_210,211.0976304
2,WROL2019_210,211.2426768
4,WROL2019_210,213.0405575
44,WROL2019_210,213.0769008
16,WROL2019_210,215.0561782
43,WROL2019_210,215.0925338
2,WROL2019_210,217.0484994
42,WROL2019_210,217.0506666
41,WROL2019_210,217.0717993
25,WROL2019_210,217.1082018
22,WROL2019_210,218.0710421
58,WROL2019_210,219.029928
19,WROL2019_210,219.0663505
4,WROL2019_210,219.077618
23,WROL2019_210,221.0092304
73,WROL2019_210,221.0455807
1,WROL2019_210,221.0815189
33,WROL2019_210,221.0819869
39,WROL2019_210,221.1547026
1,WROL2019_210,222.0327114
5,WROL2019_210,223.0226492
69,WROL2019_210,223.0248397
40,WROL2019_210,223.0612462
64,WROL2019_210,223.0976079
50,WROL2019_210,223.1339662
1,WROL2019_210,223.5444628
79,WROL2019_210,225.0404863
72,WROL2019_210,225.0768783
39,WROL2019_210,225.1132786
4,WROL2019_210,225.1213408
38,WROL2019_210,225.1496035
64,WROL2019_210,227.0561483
45,WROL2019_210,227.0925419
47,WROL2019_210,227.1289076
1,WROL2019_210,227.5757714
47,WROL2019_210,229.0718072
42,WROL2019_210,229.1081903
41,WROL2019_210,229.1445526
1,WROL2019_210,229.2896352
1,WROL2019_210,231.022199
51,WROL2019_210,231.0299159
42,WROL2019_210,231.0510635
45,WROL2019_210,231.0874424
68,WROL2019_210,233.0455705
50,WROL2019_210,233.0819403
43,WROL2019_210,233.118313
31,WROL2019_210,233.1547007
56,WROL2019_210,235.0248428
66,WROL2019_210,235.061225
47,WROL2019_210,235.0976172
45,WROL2019_210,236.0564776
10,WROL2019_210,236.1054076
1,WROL2019_210,236.9659403
75,WROL2019_210,237.0404904
76,WROL2019_210,237.0768772
54,WROL2019_210,237.1132636
72,WROL2019_210,239.0197304
60,WROL2019_210,239.0561165
12,WROL2019_210,239.067398
66,WROL2019_210,239.0925097
42,WROL2019_210,239.1289014
1,WROL2019_210,240.5890738
1,WROL2019_210,240.7624363
41,WROL2019_210,241.0354243
1,WROL2019_210,241.0712017
54,WROL2019_210,241.0718073
