num.trans.involved.in,sample,peak
1,RC2_0087,200.640065381406
2,RC2_0087,200.805551688785
2,RC2_0087,201.07699209042
1,RC2_0087,201.112921311162
10,RC2_0087,201.113305507132
1,RC2_0087,201.802107418046
4,RC2_0087,203.05621751821
7,RC2_0087,203.092598573455
4,RC2_0087,205.050790472648
1,RC2_0087,207.02958207263
57,RC2_0087,207.02992691764
4,RC2_0087,207.066445223897
1,RC2_0087,208.131729895483
1,RC2_0087,208.867065712878
19,RC2_0087,209.009228623359
6,RC2_0087,209.045714537071
28,RC2_0087,209.08199123926
8,RC2_0087,209.082117488543
7,RC2_0087,211.024894692063
3,RC2_0087,211.060821334623
35,RC2_0087,211.06125733712
39,RC2_0087,211.097630381567
6,RC2_0087,211.134129839035
15,RC2_0087,212.056516473567
2,RC2_0087,212.88694808826
1,RC2_0087,212.904871717033
5,RC2_0087,213.040557537648
49,RC2_0087,213.076900756185
1,RC2_0087,213.112847730086
44,RC2_0087,213.113283801581
4,RC2_0087,213.113413533842
3,RC2_0087,214.051065515569
18,RC2_0087,215.056178158602
2,RC2_0087,215.056301625746
4,RC2_0087,215.092090405583
53,RC2_0087,215.092533836653
2,RC2_0087,215.12847689362
35,RC2_0087,215.128934496082
4,RC2_0087,215.1290622178
5,RC2_0087,216.124217117358
22,RC2_0087,217.014302802805
49,RC2_0087,217.071799283711
3,RC2_0087,217.107733545345
37,RC2_0087,217.108201785189
4,RC2_0087,217.108328465492
2,RC2_0087,218.985735697289
1,RC2_0087,218.986234757016
55,RC2_0087,219.029928016014
3,RC2_0087,219.030067475
18,RC2_0087,219.066350484888
45,RC2_0087,219.087447724547
7,RC2_0087,220.146918606462
3,RC2_0087,221.009364357765
1,RC2_0087,221.045089176
69,RC2_0087,221.045580738646
21,RC2_0087,221.058659744784
1,RC2_0087,221.081518871672
35,RC2_0087,221.081986894533
13,RC2_0087,221.095077890516
41,RC2_0087,221.118327649342
3,RC2_0087,222.035214779281
21,RC2_0087,222.077236877626
5,RC2_0087,222.090325421873
1,RC2_0087,222.902423226726
68,RC2_0087,223.024839679869
1,RC2_0087,223.060735029603
47,RC2_0087,223.061246213401
17,RC2_0087,223.074311793983
61,RC2_0087,223.097607894594
1,RC2_0087,223.831537013703
1,RC2_0087,224.839368995177
79,RC2_0087,225.040486343924
1,RC2_0087,225.058684955046
4,RC2_0087,225.076348828166
72,RC2_0087,225.076878261981
45,RC2_0087,225.113278625311
3,RC2_0087,227.055612260774
67,RC2_0087,227.056148286431
3,RC2_0087,227.092011842297
52,RC2_0087,227.092541865221
3,RC2_0087,227.128385965215
53,RC2_0087,227.128907624443
9,RC2_0087,228.160536820238
52,RC2_0087,229.035413614048
4,RC2_0087,229.071269034847
55,RC2_0087,229.071807183862
5,RC2_0087,229.10765260781
55,RC2_0087,229.108190337404
49,RC2_0087,229.144552644549
27,RC2_0087,229.180922890017
6,RC2_0087,230.059010543004
53,RC2_0087,231.029915857015
47,RC2_0087,231.051063493403
2,RC2_0087,231.051191397765
45,RC2_0087,231.066285447589
32,RC2_0087,231.079387004707
1,RC2_0087,231.086898937878
55,RC2_0087,231.08744241947
43,RC2_0087,231.123844890446
1,RC2_0087,232.043221395654
1,RC2_0087,232.043802656293
59,RC2_0087,233.009183311334
66,RC2_0087,233.045570505002
24,RC2_0087,233.058684421359
47,RC2_0087,233.081940254861
54,RC2_0087,233.103085844661
1,RC2_0087,233.114347144828
1,RC2_0087,233.154158704947
25,RC2_0087,233.154700675034
53,RC2_0087,235.024842750646
63,RC2_0087,235.061224997157
30,RC2_0087,235.074322891885
44,RC2_0087,235.097617196938
1,RC2_0087,235.988286822675
41,RC2_0087,236.056477614908
1,RC2_0087,236.965940328667
