num.trans.involved.in,sample,peak
25,WROL2019_025,201.0768413
1,WROL2019_025,206.7755843
10,WROL2019_025,209.0819912
19,WROL2019_025,209.154707
7,WROL2019_025,211.0612573
29,WROL2019_025,211.133983
1,WROL2019_025,212.839394
17,WROL2019_025,215.0925338
17,WROL2019_025,215.1289345
1,WROL2019_025,217.0484994
15,WROL2019_025,217.1082018
10,WROL2019_025,221.0819869
23,WROL2019_025,221.1547026
1,WROL2019_025,226.1573724
17,WROL2019_025,227.0925419
32,WROL2019_025,227.1289076
8,WROL2019_025,228.1605368
18,WROL2019_025,229.0718072
18,WROL2019_025,229.1081903
37,WROL2019_025,229.1445526
19,WROL2019_025,231.0874424
19,WROL2019_025,231.1238449
19,WROL2019_025,233.1547007
1,WROL2019_025,236.1054076
1,WROL2019_025,236.9659403
2,WROL2019_025,238.962987
28,WROL2019_025,239.1289014
23,WROL2019_025,241.1081834
13,WROL2019_025,241.1364762
33,WROL2019_025,241.1445558
10,WROL2019_025,242.1761835
1,WROL2019_025,243.0026368
20,WROL2019_025,243.0874561
36,WROL2019_025,243.1238242
3,WROL2019_025,243.1335387
31,WROL2019_025,243.1601886
1,WROL2019_025,243.8628751
37,WROL2019_025,245.103084
28,WROL2019_025,245.1394872
6,WROL2019_025,247.1106915
2,WROL2019_025,248.1140322
23,WROL2019_025,249.1496328
1,WROL2019_025,250.9815745
30,WROL2019_025,253.1445529
40,WROL2019_025,255.1238207
5,WROL2019_025,255.2329784
19,WROL2019_025,257.1031138
40,WROL2019_025,257.1394606
13,WROL2019_025,257.1758774
21,WROL2019_025,259.0823543
18,WROL2019_025,259.1187658
33,WROL2019_025,259.1551052
3,WROL2019_025,261.1344261
7,WROL2019_025,263.1056007
1,WROL2019_025,264.7810736
2,WROL2019_025,264.997232
26,WROL2019_025,265.1212311
2,WROL2019_025,265.1479259
1,WROL2019_025,266.8039285
1,WROL2019_025,266.8485424
1,WROL2019_025,266.9942937
9,WROL2019_025,267.0874727
1,WROL2019_025,268.7961158
1,WROL2019_025,268.8009596
1,WROL2019_025,268.8464636
18,WROL2019_025,269.1031087
1,WROL2019_025,269.1312485
23,WROL2019_025,269.1394928
3,WROL2019_025,270.2074757
34,WROL2019_025,271.0823405
21,WROL2019_025,271.1187635
23,WROL2019_025,271.1551372
15,WROL2019_025,273.0980262
40,WROL2019_025,273.1343806
19,WROL2019_025,275.1055913
